ï»¿Organisation,CatÃ©gorie_de_specialite,Domaine,Secteur,Specialite,Professionnel-Interne-Standard,Professionnel-Interne-Expert,Professionnel-Interne-Expert_CE,Professionnel-Interne-Emerite,Professionnel-Interne-Emerite_CE,Professionnel-Poste_vacant-Standard,Professionnel-Poste_vacant-Expert,Professionnel-Poste_vacant-Expert_CE,Professionnel-Poste_vacant-Emerite,Professionnel-Poste_vacant-Emerite_CE,Professionnel-Externe,Technicien-Interne-Classe_nominale,Technicien-Interne-Classe_principale,Technicien-Interne-Classe_principale_CE,Technicien-Poste_vacant-Classe_nominale,Technicien-Poste_vacant-Classe_principale,Technicien-Poste_vacant-Classe_principale_CE,Technicien-Externe,Personnel_de_bureau-Interne,Personnel_de_bureau-Poste_vacant,Personnel_de_bureau-Externe 
MERN,TI,Technologie_de_l'information,Informatique,Soutien_aux_utilisateurs,3,1,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,3,0,0,0
MERN,TI,Technologie_de_l'information,Informatique,Soutien_de_projet,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
MERN,TI,Technologie_de_l'information,Informatique,Conseil_stratÃ©gique,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MERN,TI,Technologie_de_l'information,Informatique,TÃ©lÃ©communications,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFA,Soutien_TI,Admin_aff_compt_fin,Admin,Administration_general,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFA,Soutien_TI,Admin_aff_compt_fin,Admin,Gestion_de_projet,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFA,Soutien_TI,Admin_aff_compt_fin,Admin,Information_de_gestion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFA,Soutien_TI,Admin_aff_compt_fin,Secretariat,Secretariat_general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
MFA,Soutien_TI,Arts_culture_lettres_comm,Communications,Web_et_medias_sociaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFA,TI,Batiment_travaux_publics_amenagement_transport,Arpentage_geomatique,Geomatique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFA,TI,Science_genie,Genie,Informatique-logiciels,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MFA,TI,Technologie_de_l'information,Informatique,Analyse_d'affaires,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MFA,TI,Technologie_de_l'information,Informatique,Administration_de_donnees,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFA,TI,Technologie_de_l'information,Informatique,Analyse_en_developpement_de_systeme,14,0,2,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
MFA,TI,Technologie_de_l'information,Informatique,Architecture_d'affaires,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MFA,TI,Technologie_de_l'information,Informatique,Architecture_d'entreprise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFA,TI,Technologie_de_l'information,Informatique,Architecture_de_donnees_et_d'information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFA,TI,Technologie_de_l'information,Informatique,Architecture_de_processus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFA,TI,Technologie_de_l'information,Informatique,Architecture_de_reseaux-telecommunications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFA,TI,Technologie_de_l'information,Informatique,Architecture_de_securite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFA,TI,Technologie_de_l'information,Informatique,Architecture_d'infrastructure_technologique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFA,TI,Technologie_de_l'information,Informatique,Architecture_d'integration_d'application,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFA,TI,Technologie_de_l'information,Informatique,Architecture_integration_technologique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFA,TI,Technologie_de_l'information,Informatique,Architecture_fonctionnelle,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
MFA,TI,Technologie_de_l'information,Informatique,Architecture_organique,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
MFA,TI,Technologie_de_l'information,Informatique,Coordination_dâincidents,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFA,TI,Technologie_de_l'information,Informatique,Formation_TI,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MFA,TI,Technologie_de_l'information,Informatique,Gestion_de_projet,3,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0
MFA,TI,Technologie_de_l'information,Informatique,Infrastructure_technologique-gÃ©nÃ©rale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFA,TI,Technologie_de_l'information,Informatique,Intelligence_dâaffaires,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MFA,TI,Technologie_de_l'information,Informatique,Pilotage,11,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
MFA,TI,Technologie_de_l'information,Informatique,Programmation,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,10,0,0,0
MFA,TI,Technologie_de_l'information,Informatique,SÃ©curitÃ©_de_lâinformation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFA,TI,Technologie_de_l'information,Informatique,Soutien_aux_utilisateurs,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MFA,TI,Technologie_de_l'information,Informatique,Soutien_de_projet,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MFA,TI,Technologie_de_l'information,Informatique,Conseil_stratÃ©gique,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MFA,TI,Technologie_de_l'information,Informatique,TÃ©lÃ©communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFFP,Soutien_TI,Admin_aff_compt_fin,Admin,Administration_general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFFP,Soutien_TI,Admin_aff_compt_fin,Admin,Gestion_de_projet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFFP,Soutien_TI,Admin_aff_compt_fin,Admin,Information_de_gestion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFFP,Soutien_TI,Admin_aff_compt_fin,Secretariat,Secretariat_general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFFP,Soutien_TI,Arts_culture_lettres_comm,Communications,Web_et_medias_sociaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFFP,TI,Batiment_travaux_publics_amenagement_transport,Arpentage_geomatique,Geomatique,3,0,0,0,0,0,0,0,0,0,0,20,4,0,1,0,0,0,0,0,0
MFFP,TI,Science_genie,Genie,Informatique-logiciels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFFP,TI,Technologie_de_l'information,Informatique,Analyse_d'affaires,7,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
MFFP,TI,Technologie_de_l'information,Informatique,Administration_de_donnees,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MFFP,TI,Technologie_de_l'information,Informatique,Analyse_en_developpement_de_systeme,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MFFP,TI,Technologie_de_l'information,Informatique,Architecture_d'affaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFFP,TI,Technologie_de_l'information,Informatique,Architecture_d'entreprise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFFP,TI,Technologie_de_l'information,Informatique,Architecture_de_donnees_et_d'information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFFP,TI,Technologie_de_l'information,Informatique,Architecture_de_processus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFFP,TI,Technologie_de_l'information,Informatique,Architecture_de_reseaux-telecommunications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFFP,TI,Technologie_de_l'information,Informatique,Architecture_de_securite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFFP,TI,Technologie_de_l'information,Informatique,Architecture_d'infrastructure_technologique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFFP,TI,Technologie_de_l'information,Informatique,Architecture_d'integration_d'application,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFFP,TI,Technologie_de_l'information,Informatique,Architecture_integration_technologique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFFP,TI,Technologie_de_l'information,Informatique,Architecture_fonctionnelle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFFP,TI,Technologie_de_l'information,Informatique,Architecture_organique,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFFP,TI,Technologie_de_l'information,Informatique,Coordination_dâincidents,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFFP,TI,Technologie_de_l'information,Informatique,Formation_TI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFFP,TI,Technologie_de_l'information,Informatique,Gestion_de_projet,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFFP,TI,Technologie_de_l'information,Informatique,Infrastructure_technologique-gÃ©nÃ©rale,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MFFP,TI,Technologie_de_l'information,Informatique,Intelligence_dâaffaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFFP,TI,Technologie_de_l'information,Informatique,Pilotage,5,1,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
MFFP,TI,Technologie_de_l'information,Informatique,Programmation,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
MFFP,TI,Technologie_de_l'information,Informatique,SÃ©curitÃ©_de_lâinformation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFFP,TI,Technologie_de_l'information,Informatique,Soutien_aux_utilisateurs,2,1,0,0,0,0,0,0,0,0,0,35,2,0,5,0,0,0,0,0,0
MFFP,TI,Technologie_de_l'information,Informatique,Soutien_de_projet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFFP,TI,Technologie_de_l'information,Informatique,Conseil_stratÃ©gique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MFFP,TI,Technologie_de_l'information,Informatique,TÃ©lÃ©communications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MJQ,Soutien_TI,Admin_aff_compt_fin,Admin,Administration_general,7,1,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0,0,1,2,0
MJQ,Soutien_TI,Admin_aff_compt_fin,Admin,Gestion_de_projet,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
MJQ,Soutien_TI,Admin_aff_compt_fin,Admin,Information_de_gestion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MJQ,Soutien_TI,Admin_aff_compt_fin,Secretariat,Secretariat_general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
MJQ,Soutien_TI,Arts_culture_lettres_comm,Communications,Web_et_medias_sociaux,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MJQ,TI,Batiment_travaux_publics_amenagement_transport,Arpentage_geomatique,Geomatique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MJQ,TI,Science_genie,Genie,Informatique-logiciels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MJQ,TI,Technologie_de_l'information,Informatique,Analyse_d'affaires,6,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
MJQ,TI,Technologie_de_l'information,Informatique,Administration_de_donnees,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
MJQ,TI,Technologie_de_l'information,Informatique,Analyse_en_developpement_de_systeme,27,0,2,0,0,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
MJQ,TI,Technologie_de_l'information,Informatique,Architecture_d'affaires,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MJQ,TI,Technologie_de_l'information,Informatique,Architecture_d'entreprise,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MJQ,TI,Technologie_de_l'information,Informatique,Architecture_de_donnees_et_d'information,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MJQ,TI,Technologie_de_l'information,Informatique,Architecture_de_processus,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0
MJQ,TI,Technologie_de_l'information,Informatique,Architecture_de_reseaux-telecommunications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MJQ,TI,Technologie_de_l'information,Informatique,Architecture_de_securite,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MJQ,TI,Technologie_de_l'information,Informatique,Architecture_d'infrastructure_technologique,0,1,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
MJQ,TI,Technologie_de_l'information,Informatique,Architecture_d'integration_d'application,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MJQ,TI,Technologie_de_l'information,Informatique,Architecture_integration_technologique,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MJQ,TI,Technologie_de_l'information,Informatique,Architecture_fonctionnelle,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MJQ,TI,Technologie_de_l'information,Informatique,Architecture_organique,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MJQ,TI,Technologie_de_l'information,Informatique,Coordination_dâincidents,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MJQ,TI,Technologie_de_l'information,Informatique,Formation_TI,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MJQ,TI,Technologie_de_l'information,Informatique,Gestion_de_projet,1,1,1,0,0,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
MJQ,TI,Technologie_de_l'information,Informatique,Infrastructure_technologique-gÃ©nÃ©rale,17,1,3,0,0,3,0,0,0,0,25,3,0,0,0,0,0,0,2,0,0
MJQ,TI,Technologie_de_l'information,Informatique,Intelligence_dâaffaires,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MJQ,TI,Technologie_de_l'information,Informatique,Pilotage,20,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MJQ,TI,Technologie_de_l'information,Informatique,Programmation,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,17,0,0,0
MJQ,TI,Technologie_de_l'information,Informatique,SÃ©curitÃ©_de_lâinformation,8,0,0,0,0,2,0,0,0,0,5,2,0,0,1,0,0,0,0,0,0
MJQ,TI,Technologie_de_l'information,Informatique,Soutien_aux_utilisateurs,3,0,0,0,0,2,0,0,0,0,4,42,0,0,3,0,0,5,1,0,0
MJQ,TI,Technologie_de_l'information,Informatique,Soutien_de_projet,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MJQ,TI,Technologie_de_l'information,Informatique,Conseil_stratÃ©gique,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
MJQ,TI,Technologie_de_l'information,Informatique,TÃ©lÃ©communications,6,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
MIDI,Soutien_TI,Admin_aff_compt_fin,Admin,Administration_general,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
MIDI,Soutien_TI,Admin_aff_compt_fin,Admin,Gestion_de_projet,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MIDI,Soutien_TI,Admin_aff_compt_fin,Admin,Information_de_gestion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDI,Soutien_TI,Admin_aff_compt_fin,Secretariat,Secretariat_general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
MIDI,Soutien_TI,Arts_culture_lettres_comm,Communications,Web_et_medias_sociaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDI,TI,Batiment_travaux_publics_amenagement_transport,Arpentage_geomatique,Geomatique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDI,TI,Science_genie,Genie,Informatique-logiciels,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0
MIDI,TI,Technologie_de_l'information,Informatique,Analyse_d'affaires,10,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
MIDI,TI,Technologie_de_l'information,Informatique,Administration_de_donnees,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
MIDI,TI,Technologie_de_l'information,Informatique,Analyse_en_developpement_de_systeme,15,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,0,0
MIDI,TI,Technologie_de_l'information,Informatique,Architecture_d'affaires,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MIDI,TI,Technologie_de_l'information,Informatique,Architecture_d'entreprise,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDI,TI,Technologie_de_l'information,Informatique,Architecture_de_donnees_et_d'information,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDI,TI,Technologie_de_l'information,Informatique,Architecture_de_processus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDI,TI,Technologie_de_l'information,Informatique,Architecture_de_reseaux-telecommunications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDI,TI,Technologie_de_l'information,Informatique,Architecture_de_securite,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MIDI,TI,Technologie_de_l'information,Informatique,Architecture_d'infrastructure_technologique,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDI,TI,Technologie_de_l'information,Informatique,Architecture_d'integration_d'application,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MIDI,TI,Technologie_de_l'information,Informatique,Architecture_integration_technologique,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MIDI,TI,Technologie_de_l'information,Informatique,Architecture_fonctionnelle,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MIDI,TI,Technologie_de_l'information,Informatique,Architecture_organique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDI,TI,Technologie_de_l'information,Informatique,Coordination_dâincidents,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDI,TI,Technologie_de_l'information,Informatique,Formation_TI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MIDI,TI,Technologie_de_l'information,Informatique,Gestion_de_projet,2,1,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
MIDI,TI,Technologie_de_l'information,Informatique,Infrastructure_technologique-gÃ©nÃ©rale,4,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0
MIDI,TI,Technologie_de_l'information,Informatique,Intelligence_dâaffaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDI,TI,Technologie_de_l'information,Informatique,Pilotage,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MIDI,TI,Technologie_de_l'information,Informatique,Programmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
MIDI,TI,Technologie_de_l'information,Informatique,SÃ©curitÃ©_de_lâinformation,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDI,TI,Technologie_de_l'information,Informatique,Soutien_aux_utilisateurs,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
MIDI,TI,Technologie_de_l'information,Informatique,Soutien_de_projet,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDI,TI,Technologie_de_l'information,Informatique,Conseil_stratÃ©gique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDI,TI,Technologie_de_l'information,Informatique,TÃ©lÃ©communications,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRIF,Soutien_TI,Admin_aff_compt_fin,Admin,Administration_general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MRIF,Soutien_TI,Admin_aff_compt_fin,Admin,Gestion_de_projet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRIF,Soutien_TI,Admin_aff_compt_fin,Admin,Information_de_gestion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRIF,Soutien_TI,Admin_aff_compt_fin,Secretariat,Secretariat_general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRIF,Soutien_TI,Arts_culture_lettres_comm,Communications,Web_et_medias_sociaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRIF,TI,Batiment_travaux_publics_amenagement_transport,Arpentage_geomatique,Geomatique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRIF,TI,Science_genie,Genie,Informatique-logiciels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRIF,TI,Technologie_de_l'information,Informatique,Analyse_d'affaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRIF,TI,Technologie_de_l'information,Informatique,Administration_de_donnees,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRIF,TI,Technologie_de_l'information,Informatique,Analyse_en_developpement_de_systeme,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRIF,TI,Technologie_de_l'information,Informatique,Architecture_d'affaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRIF,TI,Technologie_de_l'information,Informatique,Architecture_d'entreprise,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRIF,TI,Technologie_de_l'information,Informatique,Architecture_de_donnees_et_d'information,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRIF,TI,Technologie_de_l'information,Informatique,Architecture_de_processus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRIF,TI,Technologie_de_l'information,Informatique,Architecture_de_reseaux-telecommunications,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRIF,TI,Technologie_de_l'information,Informatique,Architecture_de_securite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRIF,TI,Technologie_de_l'information,Informatique,Architecture_d'infrastructure_technologique,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRIF,TI,Technologie_de_l'information,Informatique,Architecture_d'integration_d'application,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRIF,TI,Technologie_de_l'information,Informatique,Architecture_integration_technologique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRIF,TI,Technologie_de_l'information,Informatique,Architecture_fonctionnelle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRIF,TI,Technologie_de_l'information,Informatique,Architecture_organique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRIF,TI,Technologie_de_l'information,Informatique,Coordination_dâincidents,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRIF,TI,Technologie_de_l'information,Informatique,Formation_TI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRIF,TI,Technologie_de_l'information,Informatique,Gestion_de_projet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRIF,TI,Technologie_de_l'information,Informatique,Infrastructure_technologique-gÃ©nÃ©rale,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
MRIF,TI,Technologie_de_l'information,Informatique,Intelligence_dâaffaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRIF,TI,Technologie_de_l'information,Informatique,Pilotage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRIF,TI,Technologie_de_l'information,Informatique,Programmation,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
MRIF,TI,Technologie_de_l'information,Informatique,SÃ©curitÃ©_de_lâinformation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRIF,TI,Technologie_de_l'information,Informatique,Soutien_aux_utilisateurs,3,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0
MRIF,TI,Technologie_de_l'information,Informatique,Soutien_de_projet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRIF,TI,Technologie_de_l'information,Informatique,Conseil_stratÃ©gique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRIF,TI,Technologie_de_l'information,Informatique,TÃ©lÃ©communications,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MSP,Soutien_TI,Admin_aff_compt_fin,Admin,Administration_general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSP,Soutien_TI,Admin_aff_compt_fin,Admin,Gestion_de_projet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSP,Soutien_TI,Admin_aff_compt_fin,Admin,Information_de_gestion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
