NUMEROTATION,TYPE_DE_SOINS,REGION,MUNICIPALITE,  NOMBRE_DEPARTS  ,  JOURS_HOSPIT_TOTAL  ,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION 
335,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,50005, 82    , 500    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
336,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,50013, 20    , 77    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
337,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,50023, 83    , 426    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
338,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,50030, 95    , 684    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
339,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,50035, 22    , 86    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
340,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,50042, 212    , 1 365    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
341,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,50050, 100    , 720    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
342,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,50057, 38    , 199    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
343,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,50065, 41    , 259    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
344,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,50072, 692    , 4 857    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
345,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,50085, 32    , 175    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
346,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,50090, 56    , 311    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
347,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,50095, 23    , 123    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
348,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,50100, 74    , 544    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
349,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,50113, 245    , 2 087    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
350,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,50128, 193    , 1 307    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
351,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,50802, 47    , 359    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
352,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,51008, 186    , 1 224    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
353,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,51015, 788    , 9 466    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
354,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,51020, 243    , 1 481    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
355,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,51025, 139    , 1 019    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
356,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,51030, 28    , 76    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
357,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,51035, 86    , 587    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
358,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,51040, 108    , 612    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
359,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,51045, 73    , 520    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
360,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,51050, 73    , 391    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
361,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,51055, 49    , 5 463    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
362,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,51060, 118    , 779    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
363,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,51065, 309    , 2 645    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
364,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,51070, 111    , 1 472    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
365,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,51075, 165    , 953    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
366,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,51080, 94    , 620    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
367,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,51085, 467    , 2 869    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
368,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,51090, 412    , 2 432    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
369,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,90012, 1 515    , 10 650    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
370,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,90017, 31    , 183    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
371,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,90027, 18    , 170    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
372,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,90802, 160    , 1 011    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
373,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,90804, 524    , 4 092    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
374,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,Total Mauricie et Centre-du-Québec, 55 855    , 416 242    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
375,Soins physiques et psychiatriques de courte durée,Estrie,30005, 72    , 432    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
376,Soins physiques et psychiatriques de courte durée,Estrie,30010, 108    , 625    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
377,Soins physiques et psychiatriques de courte durée,Estrie,30015, 10    , 52    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
378,Soins physiques et psychiatriques de courte durée,Estrie,30020, 46    , 293    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
379,Soins physiques et psychiatriques de courte durée,Estrie,30025, 177    , 1 096    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
380,Soins physiques et psychiatriques de courte durée,Estrie,30030, 916    , 7 009    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
381,Soins physiques et psychiatriques de courte durée,Estrie,30035, 63    , 270    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
382,Soins physiques et psychiatriques de courte durée,Estrie,30040, 36    , 165    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
383,Soins physiques et psychiatriques de courte durée,Estrie,30045, 122    , 665    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
384,Soins physiques et psychiatriques de courte durée,Estrie,30050, 89    , 502    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
385,Soins physiques et psychiatriques de courte durée,Estrie,30055, 54    , 233    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
386,Soins physiques et psychiatriques de courte durée,Estrie,30070, 79    , 416    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
387,Soins physiques et psychiatriques de courte durée,Estrie,30072, 143    , 888    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
388,Soins physiques et psychiatriques de courte durée,Estrie,30080, 110    , 667    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
389,Soins physiques et psychiatriques de courte durée,Estrie,30085, 93    , 596    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
390,Soins physiques et psychiatriques de courte durée,Estrie,30090, 129    , 730    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
391,Soins physiques et psychiatriques de courte durée,Estrie,30095, 199    , 1 194    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
392,Soins physiques et psychiatriques de courte durée,Estrie,30100, 56    , 204    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
393,Soins physiques et psychiatriques de courte durée,Estrie,30105, 104    , 650    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
394,Soins physiques et psychiatriques de courte durée,Estrie,30110, 108    , 693    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
395,Soins physiques et psychiatriques de courte durée,Estrie,40005, 18    , 257    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
396,Soins physiques et psychiatriques de courte durée,Estrie,40010, 35    , 107    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
397,Soins physiques et psychiatriques de courte durée,Estrie,40017, 154    , 1 271    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
398,Soins physiques et psychiatriques de courte durée,Estrie,40025, 42    , 236    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
399,Soins physiques et psychiatriques de courte durée,Estrie,40032, 103    , 644    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
400,Soins physiques et psychiatriques de courte durée,Estrie,40043, 967    , 7 316    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
401,Soins physiques et psychiatriques de courte durée,Estrie,40047, 383    , 2 603    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
402,Soins physiques et psychiatriques de courte durée,Estrie,41012, 71    , 376    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
403,Soins physiques et psychiatriques de courte durée,Estrie,41020, 45    , 447    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
404,Soins physiques et psychiatriques de courte durée,Estrie,41027, 81    , 382    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
405,Soins physiques et psychiatriques de courte durée,Estrie,41038, 605    , 3 656    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
406,Soins physiques et psychiatriques de courte durée,Estrie,41055, 246    , 1 252    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
407,Soins physiques et psychiatriques de courte durée,Estrie,41060, 472    , 3 874    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
408,Soins physiques et psychiatriques de courte durée,Estrie,41065, 77    , 585    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
409,Soins physiques et psychiatriques de courte durée,Estrie,41070, 121    , 1 131    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
410,Soins physiques et psychiatriques de courte durée,Estrie,41080, 76    , 345    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
411,Soins physiques et psychiatriques de courte durée,Estrie,41085, 48    , 242    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
412,Soins physiques et psychiatriques de courte durée,Estrie,41098, 262    , 1 968    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
413,Soins physiques et psychiatriques de courte durée,Estrie,41117, 121    , 718    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
414,Soins physiques et psychiatriques de courte durée,Estrie,42005, 239    , 1 205    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
415,Soins physiques et psychiatriques de courte durée,Estrie,42020, 226    , 1 487    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
416,Soins physiques et psychiatriques de courte durée,Estrie,42025, 304    , 1 160    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
417,Soins physiques et psychiatriques de courte durée,Estrie,42032, 143    , 955    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
418,Soins physiques et psychiatriques de courte durée,Estrie,42040, 43    , 294    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
419,Soins physiques et psychiatriques de courte durée,Estrie,42045, 66    , 266    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
420,Soins physiques et psychiatriques de courte durée,Estrie,42050, 39    , 313    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
421,Soins physiques et psychiatriques de courte durée,Estrie,42055, 20    , 132    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
422,Soins physiques et psychiatriques de courte durée,Estrie,42060, 285    , 1 867    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
423,Soins physiques et psychiatriques de courte durée,Estrie,42065, 30    , 141    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
424,Soins physiques et psychiatriques de courte durée,Estrie,42070, 31    , 208    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
425,Soins physiques et psychiatriques de courte durée,Estrie,42075, 61    , 252    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
426,Soins physiques et psychiatriques de courte durée,Estrie,42078, 38    , 180    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
427,Soins physiques et psychiatriques de courte durée,Estrie,42088, 811    , 5 587    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
428,Soins physiques et psychiatriques de courte durée,Estrie,42095, 89    , 584    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
429,Soins physiques et psychiatriques de courte durée,Estrie,42098, 439    , 3 186    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
430,Soins physiques et psychiatriques de courte durée,Estrie,42100, 9    , 24    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
431,Soins physiques et psychiatriques de courte durée,Estrie,42110, 103    , 906    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
432,Soins physiques et psychiatriques de courte durée,Estrie,43027, 16 443    , 137 906    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
433,Soins physiques et psychiatriques de courte durée,Estrie,44003, 34    , 275    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
434,Soins physiques et psychiatriques de courte durée,Estrie,44005, 5    , 25    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
435,Soins physiques et psychiatriques de courte durée,Estrie,44010, 20    , 72    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
436,Soins physiques et psychiatriques de courte durée,Estrie,44015, 55    , 286    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
437,Soins physiques et psychiatriques de courte durée,Estrie,44023, 32    , 157    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
438,Soins physiques et psychiatriques de courte durée,Estrie,44037, 898    , 5 935    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
439,Soins physiques et psychiatriques de courte durée,Estrie,44050, 14    , 28    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
440,Soins physiques et psychiatriques de courte durée,Estrie,44055, 40    , 294    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
441,Soins physiques et psychiatriques de courte durée,Estrie,44060, 57    , 315    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
442,Soins physiques et psychiatriques de courte durée,Estrie,44071, 270    , 1 638    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
443,Soins physiques et psychiatriques de courte durée,Estrie,44080, 154    , 872    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
444,Soins physiques et psychiatriques de courte durée,Estrie,45008, 249    , 1 804    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
445,Soins physiques et psychiatriques de courte durée,Estrie,45020, 65    , 469    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
446,Soins physiques et psychiatriques de courte durée,Estrie,45025, 134    , 914    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
447,Soins physiques et psychiatriques de courte durée,Estrie,45030, 183    , 1 328    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
448,Soins physiques et psychiatriques de courte durée,Estrie,45035, 135    , 1 192    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
449,Soins physiques et psychiatriques de courte durée,Estrie,45043, 65    , 368    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
450,Soins physiques et psychiatriques de courte durée,Estrie,45050, 96    , 674    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
451,Soins physiques et psychiatriques de courte durée,Estrie,45055, 80    , 466    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
452,Soins physiques et psychiatriques de courte durée,Estrie,45060, 168    , 940    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
453,Soins physiques et psychiatriques de courte durée,Estrie,45072, 2 854    , 23 184    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
454,Soins physiques et psychiatriques de courte durée,Estrie,45080, 8    , 96    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
455,Soins physiques et psychiatriques de courte durée,Estrie,45085, 116    , 977    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
456,Soins physiques et psychiatriques de courte durée,Estrie,45093, 132    , 976    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
457,Soins physiques et psychiatriques de courte durée,Estrie,45095, 67    , 482    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
458,Soins physiques et psychiatriques de courte durée,Estrie,45100, 52    , 224    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
459,Soins physiques et psychiatriques de courte durée,Estrie,45105, 80    , 490    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
