NUMEROTATION,TYPE_DE_SOINS,REGION, MUNICIPALITE , NOMBRE_DEPARTS , JOURS_HOSPIT_TOTAL ,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION 
288,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 38 055    , 41    , 206    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
289,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 38 060    , 32    , 190    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
290,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 38 065    , 120    , 889    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
291,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 38 070    , 102    , 865    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
292,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 38 802    , 8    , 38    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
293,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 39 005    , 32    , 209    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
294,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 39 010    , 90    , 431    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
295,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 39 015    , 56    , 432    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
296,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 39 020    , 29    , 102    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
297,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 39 025    , 127    , 626    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
298,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 39 030    , 70    , 251    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
299,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 39 035    , 30    , 148    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
300,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 39 043    , 114    , 512    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
301,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 39 060    , 249    , 1 223    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
302,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 39 062    , 5 375    , 38 289    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
303,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 39 077    , 538    , 3 656    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
304,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 39 085    , 154    , 793    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
305,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 39 090    , 23    , 67    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
306,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 39 097    , 190    , 863    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
307,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 39 105    , 20    , 85    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
308,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 39 117    , 156    , 886    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
309,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 39 130    , 75    , 331    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
310,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 39 135    , 121    , 1 277    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
311,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 39 145    , 81    , 484    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
312,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 39 150    , 115    , 612    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
313,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 39 155    , 136    , 770    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
314,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 39 165    , 58    , 324    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
315,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 39 170    , 116    , 686    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
316,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 49 005    , 147    , 660    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
317,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 49 015    , 127    , 810    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
318,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 49 020    , 91    , 567    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
319,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 49 025    , 146    , 959    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
320,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 49 030    , 181    , 1 293    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
321,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 49 040    , 191    , 910    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
322,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 49 048    , 502    , 2 210    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
323,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 49 058    , 9 245    , 62 898    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
324,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 49 070    , 462    , 2 847    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
325,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 49 075    , 189    , 1 594    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
326,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 49 080    , 89    , 666    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
327,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 49 085    , 87    , 498    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
328,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 49 095    , 121    , 774    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
329,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 49 100    , 68    , 303    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
330,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 49 105    , 119    , 813    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
331,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 49 113    , 173    , 1 031    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
332,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 49 125    , 97    , 632    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
333,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 49 130    , 42    , 211    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
334,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 50 005    , 98    , 520    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
335,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 50 013    , 28    , 96    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
336,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 50 023    , 106    , 666    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
337,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 50 030    , 72    , 343    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
338,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 50 035    , 16    , 46    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
339,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 50 042    , 254    , 1 389    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
340,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 50 050    , 124    , 878    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
341,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 50 057    , 43    , 231    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
342,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 50 065    , 24    , 109    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
343,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 50 072    , 694    , 4 694    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
344,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 50 085    , 12    , 52    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
345,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 50 090    , 60    , 255    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
346,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 50 095    , 37    , 328    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
347,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 50 100    , 72    , 606    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
348,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 50 113    , 188    , 1 419    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
349,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 50 128    , 185    , 1 197    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
350,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 50 802    , 44    , 278    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
351,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 51 008    , 191    , 1 310    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
352,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 51 015    , 785    , 8 466    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
353,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 51 020    , 247    , 1 960    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
354,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 51 025    , 111    , 849    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
355,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 51 030    , 37    , 178    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
356,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 51 035    , 82    , 440    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
357,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 51 040    , 104    , 842    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
358,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 51 045    , 71    , 524    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
359,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 51 050    , 46    , 195    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
360,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 51 055    , 83    , 701    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
361,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 51 060    , 134    , 1 028    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
362,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 51 065    , 269    , 2 783    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
363,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 51 070    , 122    , 750    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
364,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 51 075    , 184    , 1 031    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
365,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 51 080    , 81    , 394    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
366,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 51 085    , 452    , 2 923    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
367,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 51 090    , 423    , 2 447    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
368,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 90 012    , 1 459    , 10 624    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
369,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 90 017    , 26    , 72    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
370,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 90 027    , 10    , 55    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
371,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 90 802    , 157    , 715    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
372,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, 90 804    , 453    , 1 614    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
373,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec, Total Mauricie et Centre-du-Québec , 55 665    , 410 964    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
374,Soins physiques et psychiatriques de courte durée,Estrie, 30 005    , 75    , 274    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
375,Soins physiques et psychiatriques de courte durée,Estrie, 30 010    , 88    , 457    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
376,Soins physiques et psychiatriques de courte durée,Estrie, 30 015    , 15    , 273    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
377,Soins physiques et psychiatriques de courte durée,Estrie, 30 020    , 33    , 157    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
378,Soins physiques et psychiatriques de courte durée,Estrie, 30 025    , 201    , 886    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
379,Soins physiques et psychiatriques de courte durée,Estrie, 30 030    , 999    , 6 734    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
380,Soins physiques et psychiatriques de courte durée,Estrie, 30 035    , 84    , 380    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
381,Soins physiques et psychiatriques de courte durée,Estrie, 30 040    , 22    , 72    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
382,Soins physiques et psychiatriques de courte durée,Estrie, 30 045    , 154    , 858    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
383,Soins physiques et psychiatriques de courte durée,Estrie, 30 050    , 79    , 614    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
384,Soins physiques et psychiatriques de courte durée,Estrie, 30 055    , 112    , 652    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
385,Soins physiques et psychiatriques de courte durée,Estrie, 30 070    , 71    , 300    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
386,Soins physiques et psychiatriques de courte durée,Estrie, 30 072    , 179    , 1 248    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
387,Soins physiques et psychiatriques de courte durée,Estrie, 30 080    , 153    , 864    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
388,Soins physiques et psychiatriques de courte durée,Estrie, 30 085    , 84    , 571    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
389,Soins physiques et psychiatriques de courte durée,Estrie, 30 090    , 126    , 1 044    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
390,Soins physiques et psychiatriques de courte durée,Estrie, 30 095    , 237    , 1 423    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
391,Soins physiques et psychiatriques de courte durée,Estrie, 30 100    , 71    , 281    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
392,Soins physiques et psychiatriques de courte durée,Estrie, 30 105    , 88    , 470    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
393,Soins physiques et psychiatriques de courte durée,Estrie, 30 110    , 116    , 760    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
394,Soins physiques et psychiatriques de courte durée,Estrie, 40 005    , 24    , 247    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
395,Soins physiques et psychiatriques de courte durée,Estrie, 40 010    , 58    , 284    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
396,Soins physiques et psychiatriques de courte durée,Estrie, 40 017    , 159    , 991    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
397,Soins physiques et psychiatriques de courte durée,Estrie, 40 025    , 44    , 509    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
398,Soins physiques et psychiatriques de courte durée,Estrie, 40 032    , 94    , 717    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
399,Soins physiques et psychiatriques de courte durée,Estrie, 40 043    , 1 035    , 7 748    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
400,Soins physiques et psychiatriques de courte durée,Estrie, 40 047    , 421    , 2 850    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
401,Soins physiques et psychiatriques de courte durée,Estrie, 41 012    , 68    , 398    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
402,Soins physiques et psychiatriques de courte durée,Estrie, 41 020    , 39    , 296    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
403,Soins physiques et psychiatriques de courte durée,Estrie, 41 027    , 91    , 383    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
404,Soins physiques et psychiatriques de courte durée,Estrie, 41 038    , 535    , 3 575    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
405,Soins physiques et psychiatriques de courte durée,Estrie, 41 055    , 308    , 1 593    ,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2013-04-01 et 2014-03-31, 8 janvier 2015
