NUMEROTATION,TYPE_DE_SOINS,REGION,MUNICIPALITE,NOMBRE_DEPARTS,JOURS_HOSPIT_TOTAL,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION 
215,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,20030,72,703,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
216,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,21005,140,1185,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
217,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,21010,259,2154,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
218,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,21020,123,1033,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
219,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,21025,290,2666,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
220,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,21030,271,2895,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
221,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,21035,429,3158,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
222,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,21040,290,1843,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
223,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,21045,627,5371,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
224,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,22005,634,3827,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
225,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,22010,138,969,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
226,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,22015,5,60,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
227,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,22020,433,1998,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
228,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,22025,237,1002,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
229,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,22030,37,199,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
230,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,22035,604,3589,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
231,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,22040,481,1920,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
232,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,22045,594,2612,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
233,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,23015,24,188,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
234,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,23027,47505,500563,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
235,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,23057,1298,11690,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
236,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,23072,1255,8468,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
237,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,23802,131,1029,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
238,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,34007,295,1921,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
239,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,34017,822,6035,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
240,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,34025,699,6763,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
241,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,34030,334,3263,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
242,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,34038,289,3795,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
243,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,34048,319,3815,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
244,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,34058,210,1946,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
245,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,34060,26,237,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
246,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,34065,306,4173,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
247,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,34078,131,1522,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
248,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,34085,24,462,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
249,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,34090,123,1107,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
250,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,34097,116,1014,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
251,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,34105,33,348,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
252,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,34115,93,835,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
253,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,34120,34,394,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
254,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,34128,890,7437,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
255,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,34135,77,548,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
256,Soins physiques et psychiatriques de courte durée,Capitale-Nationale,Total Capitale-Nationale,64555,635303,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
257,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,32013,219,1527,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
258,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,32023,51,311,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
259,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,32033,621,3771,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
260,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,32040,948,7373,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
261,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,32045,99,493,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
262,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,32050,62,308,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
263,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,32058,88,493,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
264,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,32065,175,1091,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
265,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,32072,169,1143,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
266,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,32080,68,384,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
267,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,32085,59,510,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
268,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,35005,63,447,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
269,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,35010,157,1281,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
270,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,35015,122,927,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
271,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,35020,82,615,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
272,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,35027,461,3712,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
273,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,35035,119,1153,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
274,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,35040,27,106,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
275,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,35045,38,325,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
276,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,35050,256,1719,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
277,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,35055,31,190,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
278,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,36028,2292,22349,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
279,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,36033,351,5007,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
280,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,36035,1304,11025,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
281,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,36045,345,2170,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
282,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,36050,403,3127,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
283,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,36055,1420,10405,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
284,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,36060,225,1208,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
285,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,36065,58,297,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
286,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,37067,13257,105845,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
287,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,37205,253,1998,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
288,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,37210,93,607,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
289,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,37215,95,578,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
290,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,37220,145,658,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
291,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,37225,63,377,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
292,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,37230,287,1778,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
293,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,37235,579,3334,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
294,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,37240,156,1292,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
295,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,37245,91,741,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
296,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,37250,58,471,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
297,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,38005,79,395,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
298,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,38010,1108,6979,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
299,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,38015,49,273,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
300,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,38020,27,109,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
301,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,38028,93,594,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
302,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,38035,40,165,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
303,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,38040,65,352,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
304,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,38047,67,455,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
305,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,38055,49,275,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
306,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,38060,21,158,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
307,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,38065,83,560,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
308,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,38070,100,804,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
309,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,38802,11,72,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
310,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,39005,26,132,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
311,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,39010,78,972,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
312,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,39015,34,224,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
313,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,39020,35,212,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
314,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,39025,110,575,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
315,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,39030,61,291,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
316,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,39035,34,236,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
317,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,39043,99,357,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
318,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,39060,260,1429,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
319,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,39062,5302,37864,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
320,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,39077,562,3881,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
321,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,39085,128,714,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
322,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,39090,16,86,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
323,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,39097,179,818,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
324,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,39105,43,313,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
325,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,39117,150,726,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
326,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,39130,96,620,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
327,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,39135,122,736,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
328,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,39145,73,462,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
329,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,39150,111,369,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
330,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,39155,124,942,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
331,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,39165,28,170,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
332,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,39170,93,539,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
333,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,49005,170,1048,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
334,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,49015,113,587,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
335,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,49020,73,294,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
336,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,49025,108,545,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
337,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,49030,179,956,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
338,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,49040,220,1125,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
339,Soins physiques et psychiatriques de courte durée,Mauricie et Centre-du-Québec,49048,443,2469,S03 - Nombre de départs et jours d’hospitalisation selon le lieu de résidence des usagers ,Entre 2011-04-01 et 2012-03-31, 3 octobre 2012
