cod_geo,nom_organisme,desi_org,cod_mrc,nom_mrc,cod_cm,nom_cm,no_reg,desc_reg,type_org,population,no_occur,CPAAA00036,CPAAX00036,CPALX00036,LPAAA00036,LPAAX00036,LPALX00036,CPAAA01777,CPAAB01777,CPAAC01777,CPALA01777,CPALB01777,CPALC01777,LPAAX01777,LPALX01777 
30025,Frontenac,M,AR300,Le Granit,,,5,Estrie,Municipalité locale,1839,10,,,,,,,,,,13300000,4 - tarif fixe (compensation),2 verges,,Conteneurs déchets - com. & industries
30025,Frontenac,M,AR300,Le Granit,,,5,Estrie,Municipalité locale,1839,11,,,,,,,,,,23940000,4 - tarif fixe (compensation),4 verge,,Conteneurs déchets - com. & industries
30025,Frontenac,M,AR300,Le Granit,,,5,Estrie,Municipalité locale,1839,12,,,,,,,,,,31920000,4 - tarif fixe (compensation),6 verges,,Conteneurs déchets - com. & industries
30025,Frontenac,M,AR300,Le Granit,,,5,Estrie,Municipalité locale,1839,13,,,,,,,,,,6650000,4 - tarif fixe (compensation),2 verges,,Conteneurs recyclage - com. & industries
30025,Frontenac,M,AR300,Le Granit,,,5,Estrie,Municipalité locale,1839,14,,,,,,,,,,10640000,4 - tarif fixe (compensation),4 verges,,Conteneurs recyclage - com. & industries
30025,Frontenac,M,AR300,Le Granit,,,5,Estrie,Municipalité locale,1839,15,,,,,,,,,,13300000,4 - tarif fixe (compensation),6 verges,,Conteneurs recyclage - com. & industries
30025,Frontenac,M,AR300,Le Granit,,,5,Estrie,Municipalité locale,1839,16,,,,,,,,,,2200000,4 - tarif fixe (compensation),2 verges,,Conteneurs plastiques agricoles
30025,Frontenac,M,AR300,Le Granit,,,5,Estrie,Municipalité locale,1839,17,,,,,,,,,,4200000,4 - tarif fixe (compensation),4 verges,,Conteneurs plastiques agricoles
30025,Frontenac,M,AR300,Le Granit,,,5,Estrie,Municipalité locale,1839,18,,,,,,,,,,5900000,4 - tarif fixe (compensation),6 verges,,Conteneurs plastiques agricoles
30025,Frontenac,M,AR300,Le Granit,,,5,Estrie,Municipalité locale,1839,19,,,,,,,,,,8600000,4 - tarif fixe (compensation),8 verges,,Conteneurs plastiques agricoles
30025,Frontenac,M,AR300,Le Granit,,,5,Estrie,Municipalité locale,1839,20,,,,,,,,,,1100000,4 - tarif fixe (compensation),,,Mat. résiduelles  autres commerces
30025,Frontenac,M,AR300,Le Granit,,,5,Estrie,Municipalité locale,1839,21,,,,,,,,,,6300000,4 - tarif fixe (compensation),,,Aqueduc - btiment agricole
30025,Frontenac,M,AR300,Le Granit,,,5,Estrie,Municipalité locale,1839,22,,,,,,,,,,2700000,4 - tarif fixe (compensation),,,Aqueduc - secteur Laroche
30025,Frontenac,M,AR300,Le Granit,,,5,Estrie,Municipalité locale,1839,23,,,,,,,,,,5400000,4 - tarif fixe (compensation),,,Aqueduc - cinéma
30025,Frontenac,M,AR300,Le Granit,,,5,Estrie,Municipalité locale,1839,24,,,,,,,,,,11700000,4 - tarif fixe (compensation),,,Aqueduc - hôtel de moins de 18 unités
30025,Frontenac,M,AR300,Le Granit,,,5,Estrie,Municipalité locale,1839,25,,,,,,,,,,18900000,4 - tarif fixe (compensation),,,Aqueduc - hôtel de 18 unités et plus
30025,Frontenac,M,AR300,Le Granit,,,5,Estrie,Municipalité locale,1839,26,,,,,,,,,,5900000,4 - tarif fixe (compensation),,,Aqueduc - restaurant 30 places et -
30025,Frontenac,M,AR300,Le Granit,,,5,Estrie,Municipalité locale,1839,27,,,,,,,,,,1000000,4 - tarif fixe (compensation),,,Aqueduc - spa ou piscine commercial
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,1,,,8800,,,Vidange de fosses septiques,,,,13814,1 - du 100 $ d'évaluation,valeur non imposable,,"Services municipaux art. 204, par. 4-5"
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,2,,,,,,,,,,6907,1 - du 100 $ d'évaluation,valeur non imposable,,"Services municipaux art. 204, par. 10-11"
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,3,,,,,,,,,,,,,,pour immeubles résidentiels
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,4,,,,,,,,,,800000,4 - tarif fixe (compensation),par unité de logement,,Eau (imm. résidentiels 4 logements & +)
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,5,,,,,,,,,,800000,4 - tarif fixe (compensation),par unité de logement,,Eau (maison de chambres & résidences
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,6,,,,,,,,,,400000,4 - tarif fixe (compensation),par chambre,,pour personnes âgées)
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,7,,,,,,,,,,5400,5 - du 1 000 litres,du mètre-cube (1000 L),,Eau au compteur (commerces & industries)
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,8,,,,,,,,,,,,minimum de 100 $ par,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,9,,,,,,,,,,,,unité foncière,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,10,,,,,,,,,,520000,4 - tarif fixe (compensation),par imm. résidentiel,,Eau (imm résidentiel avec piscine)
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,11,,,,,,,,,,1170000,4 - tarif fixe (compensation),par bac de 360 litres,,Déchets (résidences)
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,12,,,,,,,,,,,,supplémentaire,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,13,,,,,,,,,,585000,4 - tarif fixe (compensation),en sus du tarif prévu,,Déchets (commerces de moins de 40 mètres
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,14,,,,,,,,,,,,par unité de logement,,carrés liés à l'habitation)
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,15,,,,,,,,,,390000,4 - tarif fixe (compensation),par chambre,,Déchets (maisons de chambres &
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,16,,,,,,,,,,,,minimum de 102 $,,résidences pour personnes âgées)
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,17,,,,,,,,,,,,par unité foncière,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,18,,,,,,,,,,,,montants ci-dessous,,"Déchets (institutions, commerces et"
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,19,,,,,,,,,,,,"comprennent collecte,",,industries)
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,20,,,,,,,,,,,,conteneur et enfouiss.,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,21,,,,,,,,,,,,par bac ou conteneur,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,22,,,,,,,,,,1170000,4 - tarif fixe (compensation),20 levées / année,,Bac roulant de 360 litres
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,23,,,,,,,,,,2340000,4 - tarif fixe (compensation),39 levées / année,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,24,,,,,,,,,,18350000,4 - tarif fixe (compensation),1 levée / semaine,,Conteneur de 2 verges-cubes
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,25,,,,,,,,,,35000000,4 - tarif fixe (compensation),2 levées / semaine,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,26,,,,,,,,,,26590000,4 - tarif fixe (compensation),1 levée / semaine,,Conteneur de 4 verges-cubes
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,27,,,,,,,,,,50890000,4 - tarif fixe (compensation),2 levées / semaine,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,28,,,,,,,,,,36340000,4 - tarif fixe (compensation),1 levée / semaine,,Conteneur de 6 verges-cubes
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,29,,,,,,,,,,69780000,4 - tarif fixe (compensation),2 levées / semaine,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,30,,,,,,,,,,44550000,4 - tarif fixe (compensation),1 levée / semaine,,Conteneur de 8 verges-cubes
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,31,,,,,,,,,,85610000,4 - tarif fixe (compensation),2 levées / semaine,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,32,,,,,,,,,,,,montants ci-dessous,,"Matériaux secs (institutions, commerces"
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,33,,,,,,,,,,,,"comprennent collecte,",,et industries)
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,34,,,,,,,,,,,,conteneur et valoris.,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,35,,,,,,,,,,,,par conteneur,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,36,,,,,,,,,,840000,4 - tarif fixe (compensation),20 levées / année,,Bac roulant de 360 litres et 240 litres
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,37,,,,,,,,,,1270000,4 - tarif fixe (compensation),39 levées / année,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,38,,,,,,,,,,8090000,4 - tarif fixe (compensation),1 levée / semaine,,Conteneur de 2 verges-cubes
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,39,,,,,,,,,,12540000,4 - tarif fixe (compensation),2 levées / semaine,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,40,,,,,,,,,,11660000,4 - tarif fixe (compensation),1 levée / semaine,,Conteneur de 4 verges-cubes
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,41,,,,,,,,,,17100000,4 - tarif fixe (compensation),2 levées / semaine,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,42,,,,,,,,,,18180000,4 - tarif fixe (compensation),1 levée / semaine,,Conteneur de 6 verges-cubes
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,43,,,,,,,,,,27490000,4 - tarif fixe (compensation),2 levées / semaine,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,44,,,,,,,,,,21900000,4 - tarif fixe (compensation),1 levée / semaine,,Conteneur de 8 verges-cubes
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,45,,,,,,,,,,32250000,4 - tarif fixe (compensation),2 levées / semaine,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,46,,,,,,,,,,480000,4 - tarif fixe (compensation),par bac de 360 litres,,Matières récupérables (résidences)
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,47,,,,,,,,,,480000,4 - tarif fixe (compensation),en sus du tarif prévu,,Matières récupérables (commerces de
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,48,,,,,,,,,,,,par unité de logement,,moins de 40 mètres carrés liés à
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,49,,,,,,,,,,,,,,l'habitation)
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,50,,,,,,,,,,160000,4 - tarif fixe (compensation),par chambre,,Matières récupérables (maison de
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,51,,,,,,,,,,,,minimum de 48 $,,chambres & résidences pour personnes
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,52,,,,,,,,,,,,par unité foncière,,âgées)
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,53,,,,,,,,,,,,minimum de 60 $ par,,"Matières récupérables (institutions,"
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,54,,,,,,,,,,,,année par local,,commerces et industries)
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,55,,,,,,,,,,,,montants ci-dessous,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,56,,,,,,,,,,,,comprennent collecte,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,57,,,,,,,,,,,,et conteneur selon,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,58,,,,,,,,,,,,service installé,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,59,,,,,,,,,,600000,4 - tarif fixe (compensation),par bac 27 levées / an,,Bac roulant de 360 litres
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,60,,,,,,,,,,5500000,4 - tarif fixe (compensation),1 levée / semaine,,Conteneur de 2 verges-cubes
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,61,,,,,,,,,,9300000,4 - tarif fixe (compensation),2 levées / semaine,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,62,,,,,,,,,,8400000,4 - tarif fixe (compensation),1 levée / semaine,,Conteneur de 4 verges-cubes
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,63,,,,,,,,,,14500000,4 - tarif fixe (compensation),2 levées / semaine,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,64,,,,,,,,,,11400000,4 - tarif fixe (compensation),1 levée / semaine,,Conteneur de 6 verges-cubes
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,65,,,,,,,,,,19900000,4 - tarif fixe (compensation),2 levées / semaine,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,66,,,,,,,,,,14600000,4 - tarif fixe (compensation),1 levée / semaine,,Conteneur de 8 verges-cubes
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,67,,,,,,,,,,25700000,4 - tarif fixe (compensation),2 levées / semaine,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,68,,,,,,,,,,,,pour tous les,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,69,,,,,,,,,,,,conteneurs semi-enfouis,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,70,,,,,,,,,,,,taux pour fourniture,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,71,,,,,,,,,,,,des conteneurs est,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,72,,,,,,,,,,,,"multiplié par 2,5",,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,73,,,,,,,,,,,,tarif annuel minimum,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,74,,,,,,,,,,,,par ICI-GU est de 80$,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,75,,,,,,,,,,800000,4 - tarif fixe (compensation),par unité de logement,,Si entente privée de gestion des mat.
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,76,,,,,,,,,,,,,,récup. par grands utilisateurs
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,77,,,,,,,,,,330000,4 - tarif fixe (compensation),par unité de logement,,Compostables (résidences)
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,78,,,,,,,,,,165000,4 - tarif fixe (compensation),en sus du tarif prévu,,Compostables (commerces de moins de
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,79,,,,,,,,,,,,par unité de logement,,40 mètres carrés liés à l'habitation)
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,80,,,,,,,,,,110000,4 - tarif fixe (compensation),par chambre,,Compostables (maisons de chambres et
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,81,,,,,,,,,,,,minimum de 33 $,,résidences pour personnes âgées)
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,82,,,,,,,,,,,,par unité foncière,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,83,,,,,,,,,,1608000,4 - tarif fixe (compensation),par unité de logement,,Traitement des eaux usées (imm.
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,84,,,,,,,,,,,,,,résidentiels de 4 logements & +)
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,85,,,,,,,,,,1608000,4 - tarif fixe (compensation),par unité de logement,,Traitement des eaux usées (maisons de
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,86,,,,,,,,,,804000,4 - tarif fixe (compensation),par chambre,,chambres & résidences pour personnes
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,87,,,,,,,,,,,,,,âgées)
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,88,,,,,,,,,,10700,5 - du 1 000 litres,du mètre-cube (1000 L),,Traitement des eaux usées (locaux
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,89,,,,,,,,,,,,minimum de 201 $,,commerciaux & industriels)
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,90,,,,,,,,,,,,par unité foncière,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,91,,,,,,,,,,,7 - autres (préciser),si valeurs limites de,,Traitement des eaux usées (Grands
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,92,,,,,,,,,,,,paramètres définis dans,,utilisateurs : débit journalier
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,93,,,,,,,,,,,,entente sont respectés,,"supérieur à 25 m3 / jour, concentration"
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,94,,,,,,,,,,,,"0,84 par kg de DBO5",,de DBO5 ou de MES supérieure à 15 kg /
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,95,,,,,,,,,,,,"ou de MES ou 0,42 $ par",,jour ou concentration de DCO supérieure
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,96,,,,,,,,,,,,m3 d'eau usée rejetée,,à 30 kg / jour - valeur de DBO5 égale à
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,97,,,,,,,,,,,,selon montant le plus,,50% de la DCO)
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,98,,,,,,,,,,,,élevé,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,99,,,,,,,,,,,,si valeurs limites de,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,100,,,,,,,,,,,,paramètres définis dans,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,101,,,,,,,,,,,,entente ne sont pas,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,102,,,,,,,,,,,,respectés ou en,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,103,,,,,,,,,,,,l'absence d'entente,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,104,,,,,,,,,,,,"1,26 $ par kg de DBO5",,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,105,,,,,,,,,,,,"ou de MES ou 0,63 $ par",,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,106,,,,,,,,,,,,m3 d'eau usée rejetée,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,107,,,,,,,,,,,,selon montant le plus élevé,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,108,,,,,,,,,,,,si valeurs limites de,,Trait. des eaux usées (Établissements
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,109,,,,,,,,,,,,paramètres définis dans,,régis par entente spécifique munis
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,110,,,,,,,,,,,,entente sont respectés,,d'un compteur d'eau mais ne possédant
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,111,,,,,,,,,,,,"1,26 par kg de DBO5",,de débit et de charge réservés : débit
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,112,,,,,,,,,,,,"ou de MES ou 0,63 $ par",,journalier égal ou inférieur à 25 m3 /
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,113,,,,,,,,,,,,m3 d'eau usée rejetée,,"jour, concentration de DBO5 ou de MES"
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,114,,,,,,,,,,,,selon montant le plus élevé,,égale ou inférieure à 15 kg / jour et
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,115,,,,,,,,,,,,si un paramètre dépasse,,débit d'eaux usées significativement
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,116,,,,,,,,,,,,valeurs limites,,inférieur au débit d'eau potable
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,117,,,,,,,,,,,,définies dans entente,,consommée)
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,118,,,,,,,,,,,,taux majorés de 50%,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,119,,,,,,,,,,1240000,4 - tarif fixe (compensation),1 vidange par 2 ans,,Fosse septique (résidences)
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,120,,,,,,,,,,620000,4 - tarif fixe (compensation),1 vidange par 4 ans,,Fosse septique (résidences d'été)
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,121,,,,,,,,,,,,selon critères définis,,Taxe d'améliorations locales
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,122,,,,,,,,,,404161,3 - du mètre linéaire,dans chacun des,,R.1416 Infras. - Prol. Sévigny & Drouin
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,123,,,,,,,,,,149580,3 - du mètre linéaire,règlements et tableaux,,R.1416 Pavage - Prol. Sévigny & Drouin
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,124,,,,,,,,,,445354,3 - du mètre linéaire,d'amortissement du,,R.1528 Infrastructures - Rue Périnet
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,125,,,,,,,,,,151287,3 - du mètre linéaire,financement,,R.1528 Pavage - Rue Périnet
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,126,,,,,,,,,,367986,3 - du mètre linéaire,,,R.1538 Infrastructures - Rue Papineau
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,127,,,,,,,,,,119670,3 - du mètre linéaire,,,R.1538 Pavage - Rue Papineau
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,128,,,,,,,,,,524343,3 - du mètre linéaire,,,R.1540 Infrastructures - Rue Sévigny
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,129,,,,,,,,,,125599,3 - du mètre linéaire,,,R.1540 Pavage - Rue Sévigny
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,130,,,,,,,,,,479261,3 - du mètre linéaire,,,R.1596 Infrastructures - Horizon sur Lac
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,131,,,,,,,,,,174794,3 - du mètre linéaire,,,R.1596 Pavage - Horizon sur Lac
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,132,,,,,,,,,,1134760,3 - du mètre linéaire,,,R.2021-06 Infras - Prol. rue Audet
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,133,,,,,,,,,,1901068,3 - du mètre linéaire,,,R.2022-17 Prol. rues Horizon et Harmonie
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,134,,,,,,,,,,,,,,R.1308 Alimentation en eau potable
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,135,,,,,,,,,,330000,4 - tarif fixe (compensation),par unité de logement,,Immeubles résidentiels (3 logements & -)
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,136,,,,,,,,,,264000,4 - tarif fixe (compensation),par unité de logement,,Immeubles résidentiels (4 logements & +)
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,137,,,,,,,,,,,,,,Maisons de chambres & résidences
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,138,,,,,,,,,,132000,4 - tarif fixe (compensation),par chambre,,pour personnes âgées
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,139,,,,,,,,,,,,minimum de 33 $,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,140,,,,,,,,,,,,par unité foncière,,
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,141,,,,,,,,,,1700,5 - du 1 000 litres,du mètre-cube (1000 L),,Eau au compteur (commerces & industries)
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,142,,,,,,,,,,,,,,R.1466 Enlèvement manganèse &
30030,Lac-Mégantic,V,AR300,Le Granit,,,5,Estrie,Municipalité locale,5820,143,,,,,,,,,,,,,,arsenic dans l'eau potable
