NUMEROTATION,TYPE_SOINS,GRP_RUBR,NBR_DPRTS,SEJ_TOT,SEJ_MOY,GRP_AGE-0_9,GRP_AGE-10_19,GRP_AGE-20_39,GRP_AGE-40_59,GRP_AGE-60_69,GRP_AGE-70+,NBR_DECES,AUT_POURC,NBR_OPRS,POUR_PROV_URG,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION
95,Soins physiques et psychiatriques de courte durée,Maladies cérébrovasculaires (I60-I69),12774,221510,17.3,22,27,259,2079,2658,7729,1624,1.50%,8669,74.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
96,Soins physiques et psychiatriques de courte durée,Maladies des artères  artérioles et capillaires (I70- I79),6558,64883,9.9,13,15,121,1135,1916,3358,358,2.50%,5596,30.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
97,Soins physiques et psychiatriques de courte durée,Maladies des veines  des vaisseaux et des ganglions lymphatiques  non classées ailleurs (I80- I89),2249,16127,7.2,343,112,169,387,390,848,53,0.00%,774,80.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
98,Soins physiques et psychiatriques de courte durée,Troubles autres et non précisés de l'appareil circulatoire (I95-I99),1867,17904,9.6,8,13,18,142,220,1466,23,4.30%,328,91.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
99,Soins physiques et psychiatriques de courte durée,Affections aiguës des voies respiratoires supérieures (J00-J06),3909,8132,2.1,2591,221,452,283,120,242,10,0.00%,405,86.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
100,Soins physiques et psychiatriques de courte durée,Grippe et pneumonie (J09-J18),21660,171048,7.9,3572,261,690,2209,2529,12399,1638,1.40%,4990,92.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
101,Soins physiques et psychiatriques de courte durée,Autres affections aiguës des voies respiratoires inférieures (J20-J22),5117,17460,3.4,4044,23,54,129,158,709,10,0.00%,598,86.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
102,Soins physiques et psychiatriques de courte durée,Autres maladies des voies respiratoires supérieures (J30-J39),3660,8278,2.3,1589,222,640,729,286,194,6,16.70%,2739,29.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
103,Soins physiques et psychiatriques de courte durée,Maladies chroniques des voies respiratoires inférieures (J40-J47),28248,239235,8.5,1027,177,305,2853,5994,17892,1713,0.80%,7244,93.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
104,Soins physiques et psychiatriques de courte durée,Maladies du poumon dues à des agents externes (J60-J70),2565,33720,13.1,73,37,106,297,369,1683,616,0.80%,980,93.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
105,Soins physiques et psychiatriques de courte durée,Autres maladies respiratoires touchant principalement le tissu interstitiel (J80-J84),1783,19282,10.8,23,10,35,194,390,1131,331,3.90%,811,78.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
106,Soins physiques et psychiatriques de courte durée,Maladies suppurées et nécrotiques des voies respiratoires inférieures (J85-J86),602,9263,15.4,23,9,53,189,140,188,50,4.00%,474,64.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
107,Soins physiques et psychiatriques de courte durée,Autres affections de la plèvre (J90-J94),2317,19737,8.5,10,122,318,365,361,1141,105,1.00%,1590,78.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
108,Soins physiques et psychiatriques de courte durée,Autres maladies de l'appareil respiratoire (J95-J99),4799,29460,6.1,1983,129,123,469,595,1500,367,2.70%,1287,83.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
109,Soins physiques et psychiatriques de courte durée,Maladies de la cavité buccale  des glandes salivaires et des maxillaires (K00-K14),2648,6511,2.5,263,522,989,529,160,185,3,0.00%,2103,26.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
110,Soins physiques et psychiatriques de courte durée,Maladies de l'oesophage  de l'estomac et du duodénum (K20-K31),5299,32681,6.2,400,146,554,1162,937,2100,118,0.80%,3387,83.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
111,Soins physiques et psychiatriques de courte durée,Maladies de l'appendice (K35-K38),8204,20959,2.6,608,1720,2823,1977,658,418,12,8.30%,7881,95.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
112,Soins physiques et psychiatriques de courte durée,Hernie (K40-K46),5489,24241,4.4,179,15,349,1556,1340,2050,59,6.80%,5112,34.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
113,Soins physiques et psychiatriques de courte durée,Entérites et colites non infectieuses (K50-K52),3544,27697,7.8,104,278,1009,907,454,792,28,3.60%,1930,77.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
114,Soins physiques et psychiatriques de courte durée,Autres maladies de l'intestin (K55-K64),16468,116040,7,347,225,1255,4394,3431,6816,564,1.60%,9060,83.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
115,Soins physiques et psychiatriques de courte durée,Maladies du péritoine (K65-K67),817,7955,9.7,18,18,111,247,186,237,66,0.00%,592,80.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
116,Soins physiques et psychiatriques de courte durée,Maladies du foie (K70-K77),3432,44607,13,31,35,197,1250,984,935,452,3.50%,2158,80.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
117,Soins physiques et psychiatriques de courte durée,Maladies de la vésicule biliaire  des voies biliaires et du pancréas (K80-K87),15384,82099,5.3,70,287,2673,4697,2899,4758,198,3.50%,10005,84.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
118,Soins physiques et psychiatriques de courte durée,Autres affections de l'appareil digestif (K90-K93),3157,24574,7.8,182,41,191,625,627,1491,98,4.10%,2169,81.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
119,Soins physiques et psychiatriques de courte durée,Infections de la peau et du tissu cellulaire sous- cutané (L00-L08),6313,47358,7.5,624,191,633,1542,1063,2260,98,3.10%,1839,88.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
120,Soins physiques et psychiatriques de courte durée,Dermatoses bulleuses (L10-L14),52,936,18,0,0,0,7,3,42,5,0.00%,20,86.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
121,Soins physiques et psychiatriques de courte durée,Dermites et eczémas (L20-L30),406,1911,4.7,102,28,56,54,53,113,1,0.00%,66,83.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
122,Soins physiques et psychiatriques de courte durée,Lésions papulo-squameuses (L40-L45),62,354,5.7,8,3,4,17,13,17,0,0.00%,22,71.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
123,Soins physiques et psychiatriques de courte durée,Urticaire et érythème (L50-L54),262,940,3.6,114,23,36,49,16,24,1,0.00%,38,87.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
124,Soins physiques et psychiatriques de courte durée,Affections de la peau et du tissu cellulaire sous- cutané liées à une irradiation (L55-L59),16,83,5.2,1,0,2,4,1,8,0,0.00%,5,56.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
125,Soins physiques et psychiatriques de courte durée,Maladies des phanères et des annexes de la peau (L60-L75),79,316,4,14,6,20,23,12,4,0,0.00%,58,39.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
126,Soins physiques et psychiatriques de courte durée,Autres affections de la peau et du tissu cellulaire sous-cutané (L80-L99),805,17404,21.6,58,12,81,230,139,285,33,3.00%,488,55.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
127,Soins physiques et psychiatriques de courte durée,Arthropathies infectieuses (M00-M03),677,9768,14.4,70,27,60,180,103,237,25,4.00%,554,73.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
128,Soins physiques et psychiatriques de courte durée,Polyarthropathies inflammatoires (M05-M14),1480,11245,7.6,39,23,50,214,223,931,11,0.00%,549,80.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
129,Soins physiques et psychiatriques de courte durée,Arthroses (M15-M19),18785,112987,6,0,1,129,3657,6424,8574,16,12.50%,17684,2.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
130,Soins physiques et psychiatriques de courte durée,Autres affections articulaires (M20-M25),1856,17832,9.6,46,337,288,459,273,453,3,0.00%,1401,21.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
131,Soins physiques et psychiatriques de courte durée,Affections disséminées du tissu conjonctif (M30- M36),737,9640,13.1,109,38,79,126,105,280,25,8.00%,433,76.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
132,Soins physiques et psychiatriques de courte durée,Dorsopathies déformantes (M40-M43),693,5513,8,56,201,70,133,112,121,2,0.00%,642,6.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
133,Soins physiques et psychiatriques de courte durée,Spondylopathies (M45-M49),2844,32913,11.6,12,5,55,578,648,1546,35,2.90%,1907,42.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
134,Soins physiques et psychiatriques de courte durée,Autres dorsopathies (M50-M54),5050,33708,6.7,17,48,761,1770,805,1649,23,0.00%,2564,63.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
135,Soins physiques et psychiatriques de courte durée,Myopathies (M60-M63),1510,34773,23,59,29,112,188,154,968,32,3.10%,428,56.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
136,Soins physiques et psychiatriques de courte durée,Atteintes des synoviales et des tendons (M65-M68),403,1696,4.2,79,20,45,100,59,100,1,0.00%,220,71.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
137,Soins physiques et psychiatriques de courte durée,Autres affections des tissus mous (M70-M79),1454,12365,8.5,20,34,159,476,262,503,18,0.00%,833,62.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
138,Soins physiques et psychiatriques de courte durée,Anomalies de la densité et de la structure osseuses (M80-M85),1810,25204,13.9,29,45,110,252,264,1110,33,0.00%,983,59.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
139,Soins physiques et psychiatriques de courte durée,Autres ostéopathies (M86-M90),1982,29344,14.8,114,66,125,582,455,640,41,2.40%,1466,53.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
140,Soins physiques et psychiatriques de courte durée,Chondropathies (M91-M94),213,845,4,19,64,22,41,28,39,0,0.00%,119,53.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
141,Soins physiques et psychiatriques de courte durée,Autres maladies du système ostéo-articulaire  des muscles et du tissu conjonctif (M95-M99),267,3315,12.4,1,31,23,52,57,103,3,0.00%,211,27.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
142,Soins physiques et psychiatriques de courte durée,Glomérulopathies (N00-N08),467,3981,8.5,77,46,60,111,72,101,2,0.00%,273,52.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
143,Soins physiques et psychiatriques de courte durée,Maladies rénales tubulo-interstitielles (N10-N16),7367,37049,5,1072,313,1016,1493,1071,2402,72,4.20%,2185,85.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
144,Soins physiques et psychiatriques de courte durée,Insuffisance rénale (N17-N19),4209,46380,11,10,45,203,657,931,2363,460,2.40%,2081,72.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
145,Soins physiques et psychiatriques de courte durée,Lithiase urinaire (N20-N23),4356,10852,2.5,13,66,712,1757,934,874,3,0.00%,3000,63.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
146,Soins physiques et psychiatriques de courte durée,Autres affections du rein et de l'uretère (N25-N29),287,1783,6.2,15,5,18,99,63,87,2,0.00%,176,45.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
147,Soins physiques et psychiatriques de courte durée,Autres maladies de l'appareil urinaire (N30-N39),6024,46254,7.7,476,48,219,722,948,3611,213,0.50%,2013,82.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
148,Soins physiques et psychiatriques de courte durée,Maladies des organes génitaux de l'homme (N40- N51),4019,12867,3.2,84,119,134,617,1146,1919,9,0.00%,3239,29.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
149,Soins physiques et psychiatriques de courte durée,Affections du sein (N60-N64),458,860,1.9,15,13,123,219,63,25,0,0.00%,401,26.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
150,Soins physiques et psychiatriques de courte durée,Affections inflammatoires des organes pelviens de la femme (N70-N77),781,3228,4.1,10,52,386,256,41,36,3,0.00%,386,76.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
151,Soins physiques et psychiatriques de courte durée,Affections non inflammatoires de l'appareil génital de la femme (N80-N98),7274,17620,2.4,9,119,1444,3211,1283,1208,6,0.00%,6646,14.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
152,Soins physiques et psychiatriques de courte durée,Autres affections de l'appareil génito-urinaire (N99),247,1155,4.7,7,1,22,44,64,109,3,33.30%,195,32.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
153,Soins physiques et psychiatriques de courte durée,Grossesse se terminant par un avortement (O00- O08),2849,4095,1.4,0,77,2534,238,0,0,0,0.00%,2548,62.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
154,Soins physiques et psychiatriques de courte durée,Oedème  protéinurie et hypertension au cours de la grossesse  de l'accouchement et de la puerpéralité (O10-O16),3018,9884,3.3,0,76,2800,141,1,0,0,0.00%,2224,8.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
155,Soins physiques et psychiatriques de courte durée,Autres affections maternelles liées principalement à la grossesse (O20-O29),4582,11887,2.6,0,111,4209,262,0,0,0,0.00%,3201,15.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
156,Soins physiques et psychiatriques de courte durée,Soins maternels liés au foetus et à la cavité amniotique  et problèmes possibles à l'accouchement (O30-O48),27085,75140,2.8,0,438,25574,1073,0,0,1,0.00%,23512,2.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
157,Soins physiques et psychiatriques de courte durée,Complications du travail et de l'accouchement (O60-O75),50231,122158,2.4,0,1089,47743,1399,0,0,0,0.00%,47583,2.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
158,Soins physiques et psychiatriques de courte durée,Complications principalement liées à la puerpéralité (O85-O92),722,2131,3,0,20,680,22,0,0,1,0.00%,182,65.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
159,Soins physiques et psychiatriques de courte durée,Autres problèmes obstétricaux  non classés ailleurs (O94-O99),4512,9782,2.2,0,130,4238,144,0,0,0,0.00%,2397,13.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
160,Soins physiques et psychiatriques de courte durée,Foetus et nouveau-né affectés par des troubles maternels et par des complications de la grossesse  du travail et de l'accouchement (P00-P04),1296,3465,2.7,1296,0,0,0,0,0,4,25.00%,140,0.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
161,Soins physiques et psychiatriques de courte durée,Anomalies liées à la durée de la gestation et à la croissance du foetus (P05-P08),9932,72622,7.3,9932,0,0,0,0,0,125,28.00%,2408,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
162,Soins physiques et psychiatriques de courte durée,Traumatismes obstétricaux (P10-P15),679,1482,2.2,679,0,0,0,0,0,1,100.00%,83,0.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
163,Soins physiques et psychiatriques de courte durée,Affections respiratoires et cardiovasculaires spécifiques de la période périnatale (P20-P29),3918,21862,5.6,3918,0,0,0,0,0,19,63.20%,1479,6.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
164,Soins physiques et psychiatriques de courte durée,Infections spécifiques de la période périnatale (P35-P39),459,2436,5.3,459,0,0,0,0,0,0,0.00%,125,23.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
165,Soins physiques et psychiatriques de courte durée,Affections hémorragiques et hématologiques du foetus et du nouveau-né (P50-P61),3994,10034,2.5,3994,0,0,0,0,0,1,100.00%,1868,1.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
166,Soins physiques et psychiatriques de courte durée,Anomalies endocriniennes et métaboliques transitoires spécifiques du foetus et du nouveau-né (P70-P74),1103,3253,2.9,1103,0,0,0,0,0,0,0.00%,181,2.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
167,Soins physiques et psychiatriques de courte durée,Affections de l'appareil digestif du foetus et du nouveau-né (P75-P78),398,2182,5.5,398,0,0,0,0,0,5,40.00%,52,63.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
168,Soins physiques et psychiatriques de courte durée,Affections concernant les téguments et la régulation thermique du foetus et du nouveau-né (P80-P83),1091,2322,2.1,1091,0,0,0,0,0,1,100.00%,82,9.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
169,Soins physiques et psychiatriques de courte durée,Autres affections dont l'origine se situe dans la période périnatale (P90-P96),1241,5179,4.2,1241,0,0,0,0,0,45,60.00%,230,16.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
170,Soins physiques et psychiatriques de courte durée,Malformations congénitales du système nerveux (Q00-Q07),180,1567,8.7,88,13,31,36,6,6,6,16.70%,133,11.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
171,Soins physiques et psychiatriques de courte durée,Malformations congénitales de l'oeil  de l'oreille  de la face et du cou (Q10-Q18),219,609,2.8,135,22,30,21,9,2,0,0.00%,136,8.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
172,Soins physiques et psychiatriques de courte durée,Malformations congénitales de l'appareil circulatoire (Q20-Q28),1366,11045,8.1,660,88,148,226,150,94,19,31.60%,1142,6.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
173,Soins physiques et psychiatriques de courte durée,Malformations congénitales de l'appareil respiratoire (Q30-Q34),243,1620,6.7,210,9,14,6,2,2,4,25.00%,142,20.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
174,Soins physiques et psychiatriques de courte durée,Bec-de-lièvre et fente palatine (Q35-Q37),247,644,2.6,220,19,6,2,0,0,0,0.00%,213,0.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
175,Soins physiques et psychiatriques de courte durée,Autres malformations congénitales de l'appareil digestif (Q38-Q45),816,4833,5.9,708,31,15,25,21,16,1,100.00%,616,29.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
176,Soins physiques et psychiatriques de courte durée,Malformations congénitales des organes génitaux (Q50-Q56),216,440,2,187,12,10,6,1,0,0,0.00%,82,6.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
177,Soins physiques et psychiatriques de courte durée,Malformations congénitales de l'appareil urinaire (Q60-Q64),344,1544,4.5,277,9,17,17,16,8,1,0.00%,166,10.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
178,Soins physiques et psychiatriques de courte durée,Malformations congénitales et déformations du système ostéo-articulaire et des muscles (Q65- Q79),989,4706,4.8,717,157,47,46,15,7,3,66.70%,601,2.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
179,Soins physiques et psychiatriques de courte durée,Autres malformations congénitales (Q80-Q89),384,2232,5.8,241,23,57,47,10,6,5,80.00%,231,7.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
180,Soins physiques et psychiatriques de courte durée,Anomalies chromosomiques  non classées ailleurs (Q90-Q99),68,1981,29.1,50,3,5,9,1,0,4,25.00%,26,17.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
181,Soins physiques et psychiatriques de courte durée,Symptômes et signes relatifs aux appareils circulatoire et respiratoire (R00-R09),7829,32150,4.1,429,100,357,1865,1758,3320,107,3.70%,3381,78.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
182,Soins physiques et psychiatriques de courte durée,Symptômes et signes relatifs à l'appareil digestif et à l'abdomen (R10-R19),4073,19893,4.9,390,319,625,942,599,1198,65,3.10%,1485,79.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
183,Soins physiques et psychiatriques de courte durée,Symptômes et signes relatifs à la peau et au tissu cellulaire sous-cutané (R20-R23),371,1425,3.8,50,16,56,96,58,95,1,0.00%,81,85.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
184,Soins physiques et psychiatriques de courte durée,Symptômes et signes relatifs aux systèmes nerveux et ostéo-musculaire (R25-R29),2955,52655,17.8,136,17,27,108,204,2463,79,1.30%,456,88.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
185,Soins physiques et psychiatriques de courte durée,Symptômes et signes relatifs à l'appareil urinaire (R30-R39),1536,6877,4.5,27,19,57,176,304,953,15,0.00%,647,67.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
186,Soins physiques et psychiatriques de courte durée,Symptômes et signes relatifs à la connaissance  la perception  l'humeur et le comportement (R40- R46),2491,25185,10.1,52,260,252,358,330,1239,49,2.00%,402,81.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
187,Soins physiques et psychiatriques de courte durée,Symptômes et signes relatifs au langage et à la voix (R47-R49),87,825,9.5,1,4,3,7,16,56,2,0.00%,17,88.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
188,Soins physiques et psychiatriques de courte durée,Symptômes et signes généraux (R50-R69),16223,235818,14.5,1952,448,689,1803,2059,9272,1107,3.10%,4723,84.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2014-04-01 et 2015-03-31, 14 janvier 2016
