NUMEROTATION,TYPE_SOINS,GRP_RUBR,NBR_DPRTS,SEJ_TOT,SEJ_MOY,GRP_AGE-0_9,GRP_AGE-10_19,GRP_AGE-20_39,GRP_AGE-40_59,GRP_AGE-60_69,GRP_AGE-70+,NBR_DECES,AUT_POURC,NBR_OPRS,POUR_PROV_URG,TITRE_RAPPORT,PERIODE,DATE_PRODUCTION
95,Soins physiques et psychiatriques de courte durée,Maladies des artères  artérioles et capillaires (I70- I79),6254,72478,11.6,10,14,107,1100,1836,3187,358,5.60%,5325,31.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
96,Soins physiques et psychiatriques de courte durée,Maladies des veines  des vaisseaux et des ganglions lymphatiques  non classées ailleurs (I80- I89),2197,16367,7.4,324,131,146,424,334,838,43,2.30%,761,80.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
97,Soins physiques et psychiatriques de courte durée,Troubles autres et non précisés de l'appareil circulatoire (I95-I99),1702,17170,10.1,6,10,16,127,189,1354,41,4.90%,346,92.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
98,Soins physiques et psychiatriques de courte durée,Affections aiguës des voies respiratoires supérieures (J00-J06),3568,8009,2.2,2462,208,369,188,120,221,4,25.00%,409,85.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
99,Soins physiques et psychiatriques de courte durée,Grippe et pneumonie (J09-J18),22116,181760,8.2,3767,285,734,2476,3000,11854,1793,2.00%,5745,92.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
100,Soins physiques et psychiatriques de courte durée,Autres affections aiguës des voies respiratoires inférieures (J20-J22),5257,20061,3.8,3991,20,38,161,203,844,31,0.00%,692,86.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
101,Soins physiques et psychiatriques de courte durée,Autres maladies des voies respiratoires supérieures (J30-J39),3295,7851,2.4,1318,270,582,668,262,195,4,0.00%,2527,27.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
102,Soins physiques et psychiatriques de courte durée,Maladies chroniques des voies respiratoires inférieures (J40-J47),23648,203534,8.6,1165,255,318,2591,5019,14300,1292,1.50%,5946,92.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
103,Soins physiques et psychiatriques de courte durée,Maladies du poumon dues à des agents externes (J60-J70),2251,31565,14,81,31,83,277,323,1456,596,2.90%,891,92.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
104,Soins physiques et psychiatriques de courte durée,Autres maladies respiratoires touchant principalement le tissu interstitiel (J80-J84),1514,19248,12.7,17,7,22,223,305,940,315,7.00%,715,80.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
105,Soins physiques et psychiatriques de courte durée,Maladies suppurées et nécrotiques des voies respiratoires inférieures (J85-J86),555,8370,15.1,36,11,71,221,96,120,23,0.00%,448,62.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
106,Soins physiques et psychiatriques de courte durée,Autres affections de la plèvre (J90-J94),2204,20831,9.5,12,139,346,350,346,1011,109,1.80%,1549,78.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
107,Soins physiques et psychiatriques de courte durée,Autres maladies de l'appareil respiratoire (J95-J99),3947,29429,7.5,1402,105,136,448,577,1279,369,3.30%,1295,82.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
108,Soins physiques et psychiatriques de courte durée,Maladies de la cavité buccale  des glandes salivaires et des maxillaires (K00-K14),2589,6681,2.6,274,508,940,536,160,171,7,0.00%,2099,26.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
109,Soins physiques et psychiatriques de courte durée,Maladies de l'oesophage  de l'estomac et du duodénum (K20-K31),5292,34784,6.6,424,167,457,1135,893,2216,111,3.60%,3413,83.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
110,Soins physiques et psychiatriques de courte durée,Maladies de l'appendice (K35-K38),8198,22015,2.7,553,1831,2916,1977,561,360,8,0.00%,7925,95.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
111,Soins physiques et psychiatriques de courte durée,Hernie (K40-K46),5566,26655,4.8,200,17,350,1620,1364,2015,71,2.80%,5221,33.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
112,Soins physiques et psychiatriques de courte durée,Entérites et colites non infectieuses (K50-K52),3573,27756,7.8,158,315,909,931,467,793,45,2.20%,1914,76.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
113,Soins physiques et psychiatriques de courte durée,Autres maladies de l'intestin (K55-K64),15654,120536,7.7,360,226,1268,4234,3174,6392,587,2.20%,8928,81.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
114,Soins physiques et psychiatriques de courte durée,Maladies du péritoine (K65-K67),737,8392,11.4,10,25,83,232,148,239,79,5.10%,532,79.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
115,Soins physiques et psychiatriques de courte durée,Maladies du foie (K70-K77),3019,40798,13.5,36,30,174,1071,926,782,423,4.30%,1848,83.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
116,Soins physiques et psychiatriques de courte durée,Maladies de la vésicule biliaire  des voies biliaires et du pancréas (K80-K87),14943,84655,5.7,61,259,2583,4714,2831,4495,204,3.40%,10108,82.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
117,Soins physiques et psychiatriques de courte durée,Autres affections de l'appareil digestif (K90-K93),2970,24774,8.3,207,49,178,541,550,1445,123,5.70%,2042,82.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
118,Soins physiques et psychiatriques de courte durée,Infections de la peau et du tissu cellulaire sous- cutané (L00-L08),6013,49328,8.2,614,180,660,1508,949,2102,94,0.00%,1855,88.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
119,Soins physiques et psychiatriques de courte durée,Dermatoses bulleuses (L10-L14),52,894,17.2,1,0,1,7,8,35,1,0.00%,23,84.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
120,Soins physiques et psychiatriques de courte durée,Dermites et eczémas (L20-L30),407,2165,5.3,104,24,32,60,56,131,0,0.00%,80,83.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
121,Soins physiques et psychiatriques de courte durée,Lésions papulo-squameuses (L40-L45),68,410,6,5,0,9,24,16,14,0,0.00%,31,64.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
122,Soins physiques et psychiatriques de courte durée,Urticaire et érythème (L50-L54),245,959,3.9,116,23,24,30,25,27,2,0.00%,42,85.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
123,Soins physiques et psychiatriques de courte durée,Affections de la peau et du tissu cellulaire sous- cutané liées à une irradiation (L55-L59),12,124,10.3,0,0,1,5,4,2,0,0.00%,7,41.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
124,Soins physiques et psychiatriques de courte durée,Maladies des phanères et des annexes de la peau (L60-L75),90,424,4.7,11,3,27,31,8,10,1,0.00%,65,42.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
125,Soins physiques et psychiatriques de courte durée,Autres affections de la peau et du tissu cellulaire sous-cutané (L80-L99),939,21284,22.7,58,10,92,271,189,319,34,11.80%,562,51.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
126,Soins physiques et psychiatriques de courte durée,Arthropathies infectieuses (M00-M03),654,9684,14.8,57,24,71,169,104,229,28,3.60%,537,74.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
127,Soins physiques et psychiatriques de courte durée,Polyarthropathies inflammatoires (M05-M14),1492,11776,7.9,49,22,63,236,229,893,9,11.10%,585,78.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
128,Soins physiques et psychiatriques de courte durée,Arthroses (M15-M19),17128,125779,7.3,0,6,113,3487,5713,7809,30,10.00%,15822,2.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
129,Soins physiques et psychiatriques de courte durée,Autres affections articulaires (M20-M25),2248,19594,8.7,67,352,412,606,350,461,3,0.00%,1829,16.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
130,Soins physiques et psychiatriques de courte durée,Affections disséminées du tissu conjonctif (M30- M36),753,10601,14.1,116,47,73,148,107,262,24,12.50%,465,73.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
131,Soins physiques et psychiatriques de courte durée,Dorsopathies déformantes (M40-M43),658,5513,8.4,43,194,53,174,100,94,0,0.00%,591,7.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
132,Soins physiques et psychiatriques de courte durée,Spondylopathies (M45-M49),2698,33390,12.4,11,5,56,578,618,1430,33,6.10%,1862,42.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
133,Soins physiques et psychiatriques de courte durée,Autres dorsopathies (M50-M54),4641,33190,7.2,10,39,715,1681,716,1480,27,3.70%,2369,61.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
134,Soins physiques et psychiatriques de courte durée,Myopathies (M60-M63),1260,31827,25.3,72,29,100,128,160,771,33,0.00%,378,57.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
135,Soins physiques et psychiatriques de courte durée,Atteintes des synoviales et des tendons (M65-M68),373,1802,4.8,66,14,44,98,62,89,0,0.00%,212,62.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
136,Soins physiques et psychiatriques de courte durée,Autres affections des tissus mous (M70-M79),1704,12174,7.1,23,36,174,656,324,491,23,4.30%,1113,53.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
137,Soins physiques et psychiatriques de courte durée,Anomalies de la densité et de la structure osseuses (M80-M85),1921,26538,13.8,24,59,132,335,242,1129,33,0.00%,1116,55.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
138,Soins physiques et psychiatriques de courte durée,Autres ostéopathies (M86-M90),1706,28165,16.5,100,78,148,487,362,531,29,3.40%,1305,53.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
139,Soins physiques et psychiatriques de courte durée,Chondropathies (M91-M94),234,834,3.6,27,62,27,63,19,36,0,0.00%,137,48.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
140,Soins physiques et psychiatriques de courte durée,Autres maladies du système ostéo-articulaire  des muscles et du tissu conjonctif (M95-M99),243,2826,11.6,6,12,22,68,53,82,0,0.00%,198,32.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
141,Soins physiques et psychiatriques de courte durée,Glomérulopathies (N00-N08),440,3985,9.1,80,30,46,106,78,100,8,0.00%,288,52.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
142,Soins physiques et psychiatriques de courte durée,Maladies rénales tubulo-interstitielles (N10-N16),6686,35081,5.2,1089,342,974,1361,909,2011,65,4.60%,2015,84.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
143,Soins physiques et psychiatriques de courte durée,Insuffisance rénale (N17-N19),3895,45979,11.8,34,32,193,643,783,2210,459,1.50%,1970,74.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
144,Soins physiques et psychiatriques de courte durée,Lithiase urinaire (N20-N23),4098,10684,2.6,12,65,775,1679,820,747,2,0.00%,2832,60.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
145,Soins physiques et psychiatriques de courte durée,Autres affections du rein et de l'uretère (N25-N29),294,2057,7,18,0,30,88,74,84,3,0.00%,194,43.90%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
146,Soins physiques et psychiatriques de courte durée,Autres maladies de l'appareil urinaire (N30-N39),5758,41644,7.2,618,61,173,761,896,3249,176,1.10%,2063,79.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
147,Soins physiques et psychiatriques de courte durée,Maladies des organes génitaux de l'homme (N40- N51),3873,13137,3.4,99,91,118,598,1139,1828,12,8.30%,3260,24.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
148,Soins physiques et psychiatriques de courte durée,Affections du sein (N60-N64),490,835,1.7,14,24,142,226,57,27,1,100.00%,430,24.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
149,Soins physiques et psychiatriques de courte durée,Affections inflammatoires des organes pelviens de la femme (N70-N77),796,3351,4.2,6,62,381,280,38,29,3,0.00%,422,75.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
150,Soins physiques et psychiatriques de courte durée,Affections non inflammatoires de l'appareil génital de la femme (N80-N98),7664,20436,2.7,9,170,1406,3469,1376,1234,5,20.00%,7129,13.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
151,Soins physiques et psychiatriques de courte durée,Autres affections de l'appareil génito-urinaire (N99),251,1380,5.5,2,2,14,55,72,106,1,0.00%,191,33.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
152,Soins physiques et psychiatriques de courte durée,Grossesse se terminant par un avortement (O00- O08),3279,4594,1.4,0,117,2866,296,0,0,0,0.00%,2972,63.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
153,Soins physiques et psychiatriques de courte durée,Oedème  protéinurie et hypertension au cours de la grossesse  de l'accouchement et de la puerpéralité (O10-O16),3227,11230,3.5,0,104,2968,155,0,0,0,0.00%,2481,7.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
154,Soins physiques et psychiatriques de courte durée,Autres affections maternelles liées principalement à la grossesse (O20-O29),4098,11064,2.7,0,144,3748,206,0,0,0,0.00%,2679,17.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
155,Soins physiques et psychiatriques de courte durée,Soins maternels liés au foetus et à la cavité amniotique  et problèmes possibles à l'accouchement (O30-O48),27283,80930,3,0,589,25633,1061,0,0,0,0.00%,23685,1.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
156,Soins physiques et psychiatriques de courte durée,Complications du travail et de l'accouchement (O60-O75),51662,128245,2.5,0,1431,49025,1206,0,0,1,100.00%,48853,1.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
157,Soins physiques et psychiatriques de courte durée,Complications principalement liées à la puerpéralité (O85-O92),615,1799,2.9,0,19,574,22,0,0,0,0.00%,172,61.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
158,Soins physiques et psychiatriques de courte durée,Autres problèmes obstétricaux  non classés ailleurs (O94-O99),4241,9609,2.3,0,158,3943,140,0,0,0,0.00%,2166,13.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
159,Soins physiques et psychiatriques de courte durée,Foetus et nouveau-né affectés par des troubles maternels et par des complications de la grossesse  du travail et de l'accouchement (P00-P04),1108,3267,2.9,1108,0,0,0,0,0,0,0.00%,126,0.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
160,Soins physiques et psychiatriques de courte durée,Anomalies liées à la durée de la gestation et à la croissance du foetus (P05-P08),9466,75451,8,9466,0,0,0,0,0,143,25.20%,2447,0.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
161,Soins physiques et psychiatriques de courte durée,Traumatismes obstétricaux (P10-P15),644,1603,2.5,644,0,0,0,0,0,0,0.00%,79,1.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
162,Soins physiques et psychiatriques de courte durée,Affections respiratoires et cardiovasculaires spécifiques de la période périnatale (P20-P29),3643,20140,5.5,3643,0,0,0,0,0,20,50.00%,1292,6.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
163,Soins physiques et psychiatriques de courte durée,Infections spécifiques de la période périnatale (P35-P39),379,2200,5.8,378,0,0,1,0,0,0,0.00%,106,31.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
164,Soins physiques et psychiatriques de courte durée,Affections hémorragiques et hématologiques du foetus et du nouveau-né (P50-P61),4095,9975,2.4,4095,0,0,0,0,0,6,33.30%,1782,2.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
165,Soins physiques et psychiatriques de courte durée,Anomalies endocriniennes et métaboliques transitoires spécifiques du foetus et du nouveau-né (P70-P74),898,2790,3.1,898,0,0,0,0,0,0,0.00%,145,3.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
166,Soins physiques et psychiatriques de courte durée,Affections de l'appareil digestif du foetus et du nouveau-né (P75-P78),316,2018,6.4,316,0,0,0,0,0,5,40.00%,42,55.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
167,Soins physiques et psychiatriques de courte durée,Affections concernant les téguments et la régulation thermique du foetus et du nouveau-né (P80-P83),1020,2264,2.2,1020,0,0,0,0,0,3,100.00%,104,12.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
168,Soins physiques et psychiatriques de courte durée,Autres affections dont l'origine se situe dans la période périnatale (P90-P96),1119,5209,4.7,1119,0,0,0,0,0,48,54.20%,247,19.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
169,Soins physiques et psychiatriques de courte durée,Malformations congénitales du système nerveux (Q00-Q07),216,1542,7.1,110,17,37,35,14,3,1,0.00%,151,13.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
170,Soins physiques et psychiatriques de courte durée,Malformations congénitales de l'oeil  de l'oreille  de la face et du cou (Q10-Q18),208,379,1.8,141,15,27,17,5,3,0,0.00%,123,3.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
171,Soins physiques et psychiatriques de courte durée,Malformations congénitales de l'appareil circulatoire (Q20-Q28),1432,11488,8,628,93,182,293,133,103,28,35.70%,1204,7.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
172,Soins physiques et psychiatriques de courte durée,Malformations congénitales de l'appareil respiratoire (Q30-Q34),202,1033,5.1,178,5,8,6,2,3,3,100.00%,119,26.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
173,Soins physiques et psychiatriques de courte durée,Bec-de-lièvre et fente palatine (Q35-Q37),250,631,2.5,218,25,4,2,0,1,0,0.00%,217,1.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
174,Soins physiques et psychiatriques de courte durée,Autres malformations congénitales de l'appareil digestif (Q38-Q45),851,4871,5.7,758,14,21,38,11,9,2,0.00%,669,33.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
175,Soins physiques et psychiatriques de courte durée,Malformations congénitales des organes génitaux (Q50-Q56),201,392,2,175,11,8,4,2,1,0,0.00%,73,7.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
176,Soins physiques et psychiatriques de courte durée,Malformations congénitales de l'appareil urinaire (Q60-Q64),291,1689,5.8,237,3,15,20,10,6,3,33.30%,154,11.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
177,Soins physiques et psychiatriques de courte durée,Malformations congénitales et déformations du système ostéo-articulaire et des muscles (Q65- Q79),850,3897,4.6,611,157,44,30,6,2,8,37.50%,549,1.60%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
178,Soins physiques et psychiatriques de courte durée,Autres malformations congénitales (Q80-Q89),419,3294,7.9,270,27,45,56,16,5,9,22.20%,251,6.20%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
179,Soins physiques et psychiatriques de courte durée,Anomalies chromosomiques  non classées ailleurs (Q90-Q99),54,847,15.7,43,1,3,6,1,0,4,0.00%,28,18.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
180,Soins physiques et psychiatriques de courte durée,Symptômes et signes relatifs aux appareils circulatoire et respiratoire (R00-R09),8089,35159,4.3,409,85,323,2063,1807,3402,103,2.90%,3430,78.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
181,Soins physiques et psychiatriques de courte durée,Symptômes et signes relatifs à l'appareil digestif et à l'abdomen (R10-R19),3973,19718,5,372,342,665,917,568,1109,64,1.60%,1442,78.10%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
182,Soins physiques et psychiatriques de courte durée,Symptômes et signes relatifs à la peau et au tissu cellulaire sous-cutané (R20-R23),419,1538,3.7,76,24,57,107,64,91,3,0.00%,86,78.00%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
183,Soins physiques et psychiatriques de courte durée,Symptômes et signes relatifs aux systèmes nerveux et ostéo-musculaire (R25-R29),2405,43062,17.9,134,12,23,111,167,1958,47,4.30%,377,88.50%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
184,Soins physiques et psychiatriques de courte durée,Symptômes et signes relatifs à l'appareil urinaire (R30-R39),1355,6663,4.9,29,15,64,156,244,847,13,0.00%,575,69.40%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
185,Soins physiques et psychiatriques de courte durée,Symptômes et signes relatifs à la connaissance  la perception  l'humeur et le comportement (R40- R46),2320,23068,9.9,66,268,256,388,297,1045,42,4.80%,352,80.70%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
186,Soins physiques et psychiatriques de courte durée,Symptômes et signes relatifs au langage et à la voix (R47-R49),102,871,8.5,2,2,7,17,14,60,2,0.00%,21,83.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
187,Soins physiques et psychiatriques de courte durée,Symptômes et signes généraux (R50-R69),15856,244824,15.4,2115,415,591,1856,1936,8943,1101,4.50%,4818,84.80%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
188,Soins physiques et psychiatriques de courte durée,Résultats anormaux de l'examen du sang  sans diagnostic (R70-R79),144,665,4.6,25,2,8,32,13,64,1,0.00%,42,74.30%,S16 — Sommaire des départs selon le diagnostic principal par groupe de rubrique,Entre 2012-04-01 et 2013-03-31, 5 octobre 2013
