UID_MEDIAFILM,TITRE_ORIGINAL,TITRE_FRANÃAIS,PAYS_1,PAYS_2,PAYS_3,PAYS_4,PAYS_5,PAYS_6,ANNÃE_PRODUCTION,COTE_MEDIAFILM,GENRE,DATE_HEURE_DIFFUSION,RÃALISATION 
39137,Dogville,Dogville,DK,NO,SE,IT,FR,,2003,3,Drame de moeurs,2013-03-14T22:50:00,Lars von Trier
17398,"Fabulous Baker Boys, The",Susie et les Baker Boys,US,,,,,,1989,4,Drame musical,2013-03-15T14:30:00,Steve Kloves
43945,Eastern Promises,"Promesses de l'ombre, Les",US,CA,,,,,2007,3,Thriller,2013-03-15T23:00:00,David Cronenberg
44781,Emotional Arithmetic,"Automne de mes souvenirs, L'",CA,,,,,,2007,5,Drame psychologique,2013-03-16T13:00:00,Paolo Barzman
274,Basquiat,Basquiat,US,,,,,,1996,5,Drame biographique,2013-03-16T21:00:00,Julian Schnabel
50518,Jean-Michel Basquiat: The Radiant Child,"Basquiat, une vie longue",US,,,,,,2010,4,Documentaire,2013-03-16T22:50:00,Tamra Davis
17398,"Fabulous Baker Boys, The",Susie et les Baker Boys,US,,,,,,1989,4,Drame musical,2013-03-18T14:00:00,Steve Kloves
274,Basquiat,Basquiat,US,,,,,,1996,5,Drame biographique,2013-03-20T00:30:00,Julian Schnabel
50518,Jean-Michel Basquiat: The Radiant Child,"Basquiat, une vie longue",US,,,,,,2010,4,Documentaire,2013-03-20T02:20:00,Tamra Davis
44781,Emotional Arithmetic,"Automne de mes souvenirs, L'",CA,,,,,,2007,5,Drame psychologique,2013-03-20T14:00:00,Paolo Barzman
45239,"Heure ZÃ©ro, L'","Heure ZÃ©ro, L'",FR,,,,,,2007,4,Drame policier,2013-03-20T20:30:00,Pascal Thomas
274,Basquiat,Basquiat,US,,,,,,1996,5,Drame biographique,2013-03-21T13:00:00,Julian Schnabel
50518,Jean-Michel Basquiat: The Radiant Child,"Basquiat, une vie longue",US,,,,,,2010,4,Documentaire,2013-03-21T14:50:00,Tamra Davis
59008,Vendetta,Vendetta,GB,,,,,,2010,5,Drame policier,2013-03-21T21:00:00,John Alexander
43945,Eastern Promises,"Promesses de l'ombre, Les",US,CA,,,,,2007,3,Thriller,2013-03-21T23:00:00,David Cronenberg
45239,"Heure ZÃ©ro, L'","Heure ZÃ©ro, L'",FR,,,,,,2007,4,Drame policier,2013-03-22T14:30:00,Pascal Thomas
44179,No Country for Old Men,"Non, ce pays n'est pas pour le vieil homme",US,,,,,,2007,2,Drame policier,2013-03-22T23:00:00,"Ethan Coen, Joel Coen"
59008,Vendetta,Vendetta,GB,,,,,,2010,5,Drame policier,2013-03-23T01:30:00,John Alexander
59008,Vendetta,Vendetta,GB,,,,,,2010,5,Drame policier,2013-03-25T00:00:00,John Alexander
45239,"Heure ZÃ©ro, L'","Heure ZÃ©ro, L'",FR,,,,,,2007,4,Drame policier,2013-03-25T14:00:00,Pascal Thomas
59008,Vendetta,Vendetta,GB,,,,,,2010,5,Drame policier,2013-03-26T22:00:00,John Alexander
44390,Bernard and Doris,Bernard et Doris,US,,,,,,2007,4,Drame biographique,2013-03-27T14:00:00,Bob Balaban
11907,Bugsy Malone,Bugsy Malone,GB,,,,,,1976,3,ComÃ©die musicale,2013-03-27T20:30:00,Alan Parker
59008,Vendetta,Vendetta,GB,,,,,,2010,5,Drame policier,2013-03-28T04:00:00,John Alexander
59064,Cabal,Cabale,GB,,,,,,2010,5,Drame policier,2013-03-28T21:00:00,Christopher Menaul
44179,No Country for Old Men,"Non, ce pays n'est pas pour le vieil homme",US,,,,,,2007,2,Drame policier,2013-03-28T23:00:00,"Ethan Coen, Joel Coen"
11907,Bugsy Malone,Bugsy Malone,GB,,,,,,1976,3,ComÃ©die musicale,2013-03-29T14:30:00,Alan Parker
43083,El Laberinto del Fauno,"Labyrinthe de Pan, Le",ES,,,,,,2006,2,Drame fantastique,2013-03-29T23:00:00,Guillermo Del Toro
59064,Cabal,Cabale,GB,,,,,,2010,5,Drame policier,2013-03-30T01:30:00,Christopher Menaul
43376,"LÃ¢chetÃ©, La","LÃ¢chetÃ©, La",CA,QC,,,,,2007,5,Drame psychologique,2013-03-30T13:00:00,Marc Bisaillon
60556,Ballade pour une reine,Ballade pour une reine,FR,,,,,,2012,4,Documentaire,2013-03-30T22:10:00,Don Kent
59064,Cabal,Cabale,GB,,,,,,2010,5,Drame policier,2013-04-01T00:00:00,Christopher Menaul
11907,Bugsy Malone,Bugsy Malone,GB,,,,,,1976,3,ComÃ©die musicale,2013-04-01T14:00:00,Alan Parker
59064,Cabal,Cabale,GB,,,,,,2010,5,Drame policier,2013-04-02T22:00:00,Christopher Menaul
60556,Ballade pour une reine,Ballade pour une reine,FR,,,,,,2012,4,Documentaire,2013-04-03T01:10:00,Don Kent
43376,"LÃ¢chetÃ©, La","LÃ¢chetÃ©, La",CA,QC,,,,,2007,5,Drame psychologique,2013-04-03T14:05:00,Marc Bisaillon
19970,After Hours,Quelle nuit de galÃ¨re,US,,,,,,1985,3,ComÃ©die,2013-04-03T20:30:00,Martin Scorsese
59064,Cabal,Cabale,GB,,,,,,2010,5,Drame policier,2013-04-04T04:00:00,Christopher Menaul
60556,Ballade pour une reine,Ballade pour une reine,FR,,,,,,2012,4,Documentaire,2013-04-04T14:10:00,Don Kent
43083,El Laberinto del Fauno,"Labyrinthe de Pan, Le",ES,,,,,,2006,2,Drame fantastique,2013-04-04T23:00:00,Guillermo Del Toro
19970,After Hours,Quelle nuit de galÃ¨re,US,,,,,,1985,3,ComÃ©die,2013-04-05T14:35:00,Martin Scorsese
44490,London to Brighton,London to Brighton,GB,,,,,,2006,4,Thriller,2013-04-05T23:00:00,Paul Andrew Williams
28495,Ã tout prendre,Ã tout prendre,CA,QC,,,,,1963,2,Drame psychologique,2013-04-06T13:00:00,Claude Jutra
57000,Johnny Cash's America,"AmÃ©rique de Johnny Cash, L'",US,,,,,,2008,,Documentaire,2013-04-06T21:00:00,"Morgan Neville, Robert Gordon"
58544,Skoonheid,Beauty,ZA,,,,,,2011,4,Drame,2013-04-07T01:30:00,Oliver Hermanus
57000,Johnny Cash's America,"AmÃ©rique de Johnny Cash, L'",US,,,,,,2008,,Documentaire,2013-04-08T13:00:00,"Morgan Neville, Robert Gordon"
46658,"Bal des actrices, Le","Bal des actrices, Le",FR,,,,,,2008,4,ComÃ©die,2013-04-10T01:05:00,MaÃ¯wenn
16935,"Bonfire of the Vanities, The","BÃ»cher des vanitÃ©s, Le",US,,,,,,1990,4,ComÃ©die satirique,2013-04-10T13:00:00,Brian De Palma
57000,Johnny Cash's America,"AmÃ©rique de Johnny Cash, L'",US,,,,,,2008,,Documentaire,2013-04-10T21:05:00,"Robert Gordon, Morgan Neville"
16935,"Bonfire of the Vanities, The","BÃ»cher des vanitÃ©s, Le",US,,,,,,1990,4,ComÃ©die satirique,2013-04-11T01:35:00,Brian De Palma
28495,Ã tout prendre,Ã tout prendre,CA,QC,,,,,1963,2,Drame psychologique,2013-04-11T13:00:00,Claude Jutra
60042,Bitre Blomster,Fleurs amÃ¨res,NO,,,,,,2007,5,Drame policier,2013-04-11T21:00:00,Ulrik Imtiaz Rolfsen
28495,Ã tout prendre,Ã tout prendre,CA,QC,,,,,1963,2,Drame psychologique,2013-04-12T01:35:00,Claude Jutra
44130,Control,ContrÃ´le,GB,,,,,,2007,4,Drame biographique,2013-04-13T01:30:00,Anton Corbijn
38981,"Blue Butterfly, The","Papillon bleu, Le",CA,QC,,,,,2004,5,Aventures,2013-04-13T13:00:00,LÃ©a Pool
58544,Skoonheid,Beauty,ZA,,,,,,2011,4,Drame,2013-04-14T01:30:00,Oliver Hermanus
57000,Johnny Cash's America,"AmÃ©rique de Johnny Cash, L'",US,,,,,,2008,,Documentaire,2013-04-14T14:00:00,"Robert Gordon, Morgan Neville"
62209,Reel Injun,Hollywood et les Indiens,CA,,,,,,2009,4,Documentaire,2013-04-14T15:50:00,Neil Diamond
47763,Wit Licht,"ArmÃ©e silencieuse, L'",NL,,,,,,2009,5,Drame social,2013-04-15T00:00:00,Jean van de Velde
60042,Bitre Blomster,Fleurs amÃ¨res,NO,,,,,,2007,5,Drame policier,2013-04-15T02:20:00,Ulrik Imtiaz Rolfsen
44781,Emotional Arithmetic,"Automne de mes souvenirs, L'",CA,,,,,,2007,5,Drame psychologique,2013-04-16T21:00:00,Paolo Barzman
44781,Emotional Arithmetic,"Automne de mes souvenirs, L'",CA,,,,,,2007,5,Drame psychologique,2013-04-17T13:00:00,Paolo Barzman
44781,Emotional Arithmetic,"Automne de mes souvenirs, L'",CA,,,,,,2007,5,Drame psychologique,2013-04-18T01:30:00,Paolo Barzman
38981,"Blue Butterfly, The","Papillon bleu, Le",CA,QC,,,,,2004,5,Aventures,2013-04-18T13:00:00,LÃ©a Pool
62365,Tornerose,"Belle dormit cent ans, La",NO,DK,,,,,2008,4,Drame policier,2013-04-18T21:00:00,Erik Richter Strand
38981,"Blue Butterfly, The","Papillon bleu, Le",CA,QC,,,,,2004,5,Aventures,2013-04-19T01:30:00,LÃ©a Pool
1686,Quills,"Plume et le sang, La",US,,,,,,2000,3,Drame,2013-04-20T01:30:00,Philip Kaufman
43376,"LÃ¢chetÃ©, La","LÃ¢chetÃ©, La",CA,QC,,,,,2007,5,Drame psychologique,2013-04-20T13:00:00,Marc Bisaillon
47763,Wit Licht,"ArmÃ©e silencieuse, L'",NL,,,,,,2009,5,Drame social,2013-04-21T01:30:00,Jean van de Velde
45714,Lat den Ratte Komma In,Laisse-moi entrer,SE,,,,,,2008,3,Drame fantastique,2013-04-22T00:00:00,Tomas Alfredson
62365,Tornerose,"Belle dormit cent ans, La",NO,DK,,,,,2008,4,Drame policier,2013-04-22T02:30:00,Erik Richter Strand
21659,Mommie Dearest,Maman trÃ¨s chÃ¨re,US,,,,,,1981,4,Drame biographique,2013-04-23T21:05:00,Frank Perry
21659,Mommie Dearest,Maman trÃ¨s chÃ¨re,US,,,,,,1981,4,Drame biographique,2013-04-24T13:00:00,Frank Perry
21659,Mommie Dearest,Maman trÃ¨s chÃ¨re,US,,,,,,1981,4,Drame biographique,2013-04-25T01:30:00,Frank Perry
43376,"LÃ¢chetÃ©, La","LÃ¢chetÃ©, La",CA,QC,,,,,2007,5,Drame psychologique,2013-04-25T13:00:00,Marc Bisaillon
62440,Din til doden,Pour le meilleur et pour le pire,NO,DK,,,,,2008,4,Drame policier,2013-04-25T21:00:00,Erik Richter Strand
43376,"LÃ¢chetÃ©, La","LÃ¢chetÃ©, La",CA,QC,,,,,2007,5,Drame psychologique,2013-04-26T01:30:00,Marc Bisaillon
26353,"Boston Strangler, The","Ãtrangleur de Boston, L'",US,,,,,,1968,3,Thriller,2013-04-27T01:30:00,Richard Fleischer
47181,Je l'aimais,Je l'aimais,FR,,,,,,2009,4,Drame sentimental,2013-04-27T13:00:00,Zabou Breitman
45714,Lat den Ratte Komma In,Laisse-moi entrer,SE,,,,,,2008,3,Drame fantastique,2013-04-28T01:30:00,Tomas Alfredson
61179,"FrÃ©dÃ©ric Back, grandeur nature","FrÃ©dÃ©ric Back, grandeur nature",CA,QC,,,,,2011,,Documentaire,2013-04-28T14:35:00,Phil Comeau
41209,9 songs,9 Chansons,GB,,,,,,2004,5,Drame Ã©rotique,2013-04-29T00:00:00,Michael Winterbottom
62440,Din til doden,Pour le meilleur et pour le pire,NO,DK,,,,,2008,4,Drame policier,2013-04-29T02:30:00,Erik Richter Strand
24944,"French Connection, The","FiliÃ¨re franÃ§aise, La",US,,,,,,1971,2,Drame policier,2013-04-30T21:00:00,William Friedkin
24944,"French Connection, The","FiliÃ¨re franÃ§aise, La",US,,,,,,1971,2,Drame policier,2013-05-01T13:00:00,William Friedkin
24944,"French Connection, The","FiliÃ¨re franÃ§aise, La",US,,,,,,1971,2,Drame policier,2013-05-02T01:30:00,William Friedkin
47181,Je l'aimais,Je l'aimais,FR,,,,,,2009,4,Drame sentimental,2013-05-02T13:00:00,Zabou Breitman
62520,Falne Engler,Anges dÃ©chus,NO,,,,,,2008,4,Drame policier,2013-05-02T21:00:00,Morten Tyldum
47181,Je l'aimais,Je l'aimais,FR,,,,,,2009,4,Drame sentimental,2013-05-03T01:30:00,Zabou Breitman
45341,Brick Lane,Rendez-vous Ã  Brick Lane,GB,,,,,,2007,4,Drame psychologique,2013-05-04T01:30:00,Sarah Gavron
22419,Fantastica,Fantastica,CA,QC,FR,,,,1980,4,ComÃ©die musicale,2013-05-04T13:04:00,Gilles Carle
41209,9 songs,9 Chansons,GB,,,,,,2004,5,Drame Ã©rotique,2013-05-05T01:30:00,Michael Winterbottom
166,Dead Man,Dead Man,US,,,,,,1995,3,Western,2013-05-06T00:00:00,Jim Jarmusch
62520,Falne Engler,Anges dÃ©chus,NO,,,,,,2008,4,Drame policier,2013-05-06T02:30:00,Morten Tyldum
649,"Ice Storm, The",TempÃªte de glace,US,,,,,,1997,3,Drame de moeurs,2013-05-07T21:04:00,Ang Lee
649,"Ice Storm, The",TempÃªte de glace,US,,,,,,1997,3,Drame de moeurs,2013-05-08T13:04:00,Ang Lee
649,"Ice Storm, The",TempÃªte de glace,US,,,,,,1997,3,Drame de moeurs,2013-05-09T01:34:00,Ang Lee
22419,Fantastica,Fantastica,CA,QC,FR,,,,1980,4,ComÃ©die musicale,2013-05-09T13:04:00,Gilles Carle
62595,Kvinnen i kjoleskapet,"Femme dans le frigo, La",NO,,,,,,2008,5,Drame policier,2013-05-09T21:00:00,Alexander Eik
22419,Fantastica,Fantastica,CA,QC,FR,,,,1980,4,ComÃ©die musicale,2013-05-10T01:34:00,Gilles Carle
49647,Zanan bedoone mardan,Femmes sans hommes,DE,AT,FR,,,,2009,3,Drame,2013-05-11T01:34:00,"Shoja Azari, Shirin Neshat"
15523,LÃ©olo,LÃ©olo,CA,QC,FR,,,,1992,3,Chronique,2013-05-11T13:05:00,Jean-Claude Lauzon
166,Dead Man,Dead Man,US,,,,,,1995,3,Western,2013-05-12T02:00:00,Jim Jarmusch
62595,Kvinnen i kjoleskapet,"Femme dans le frigo, La",NO,,,,,,2008,5,Drame policier,2013-05-13T02:30:00,Alexander Eik
44852,Then She Found Me,MÃ¨re sur prise,US,,,,,,2007,5,ComÃ©die dramatique,2013-05-14T22:00:00,Helen Hunt
12844,"Great Gatsby, The",Gatsby le magnifique,US,,,,,,1974,3,Drame sentimental,2013-05-15T01:05:00,Jack Clayton
44852,Then She Found Me,MÃ¨re sur prise,US,,,,,,2007,5,ComÃ©die dramatique,2013-05-15T13:05:00,Helen Hunt
12844,"Great Gatsby, The",Gatsby le magnifique,US,,,,,,1974,3,Drame sentimental,2013-05-15T21:05:00,Jack Clayton
44852,Then She Found Me,MÃ¨re sur prise,US,,,,,,2007,5,ComÃ©die dramatique,2013-05-16T01:35:00,Helen Hunt
15523,LÃ©olo,LÃ©olo,CA,QC,FR,,,,1992,3,Chronique,2013-05-16T13:05:00,Jean-Claude Lauzon
62667,Begravde hunder,Chiens sauvages,NO,DK,,,,,2008,5,Drame policier,2013-05-16T21:00:00,Alexander Eik
15523,LÃ©olo,LÃ©olo,CA,QC,FR,,,,1992,3,Chronique,2013-05-17T01:35:00,Jean-Claude Lauzon
47651,"Beaux Gosses, Les","Beaux Gosses, Les",FR,,,,,,2009,4,ComÃ©die de moeurs,2013-05-18T02:05:00,Riad Sattouf
11937,"Eau chaude, l'eau frette, L'","Eau chaude, l'eau frette, L'",CA,QC,,,,,1976,3,ComÃ©die de moeurs,2013-05-18T13:05:00,AndrÃ© Forcier
47679,De Helaasheid der Dingen,"Merditude des choses, La",BE,,,,,,2009,4,ComÃ©die dramatique,2013-05-19T01:30:00,FÃ©lix van Groeningen
47648,Antichrist,AntÃ©christ,DK,DE,FR,SE,IT,PL,2009,3,Drame d'horreur,2013-05-20T00:00:00,Lars von Trier
62667,Begravde hunder,Chiens sauvages,NO,DK,,,,,2008,5,Drame policier,2013-05-20T02:30:00,Alexander Eik
47508,Into the Storm,Au coeur de la tempÃªte,GB,US,,,,,2009,4,Drame biographique,2013-05-21T21:05:00,Thaddeus O'Sullivan
47508,Into the Storm,Au coeur de la tempÃªte,GB,US,,,,,2009,4,Drame biographique,2013-05-22T13:05:00,Thaddeus O'Sullivan
47508,Into the Storm,Au coeur de la tempÃªte,GB,US,,,,,2009,4,Drame biographique,2013-05-23T01:35:00,Thaddeus O'Sullivan
11937,"Eau chaude, l'eau frette, L'","Eau chaude, l'eau frette, L'",CA,QC,,,,,1976,3,ComÃ©die de moeurs,2013-05-23T13:05:00,AndrÃ© Forcier
41573,Capote,Capote,US,,,,,,2005,3,Drame biographique,2013-05-23T21:05:00,Bennett Miller
11937,"Eau chaude, l'eau frette, L'","Eau chaude, l'eau frette, L'",CA,QC,,,,,1976,3,ComÃ©die de moeurs,2013-05-24T01:35:00,AndrÃ© Forcier
46574,Il Divo,"Divo, Il",IT,FR,,,,,2008,3,Drame biographique,2013-05-25T01:35:00,Paolo Sorrentino
12060,Ti-Cul Tougas,Ti-Cul Tougas,CA,QC,,,,,1976,4,ComÃ©die de moeurs,2013-05-25T13:05:00,Jean-Guy NoÃ«l
47648,Antichrist,AntÃ©christ,DK,DE,FR,SE,IT,PL,2009,3,Drame d'horreur,2013-05-26T01:31:00,Lars von Trier
49447,Fri os fra det onde,DÃ©livrez-nous du mal,DK,,,,,,2009,4,Drame,2013-05-27T00:01:00,Ole Bornedal
41573,Capote,Capote,US,,,,,,2005,3,Drame biographique,2013-05-27T02:35:00,Bennett Miller
46080,"Moscow, Belgium","Moscou, Belgium",BE,,,,,,2008,4,Drame sentimental,2013-05-28T21:04:00,Christophe van Rompaey
46080,"Moscow, Belgium","Moscou, Belgium",BE,,,,,,2008,4,Drame sentimental,2013-05-29T13:04:00,Christophe van Rompaey
46080,"Moscow, Belgium","Moscou, Belgium",BE,,,,,,2008,4,Drame sentimental,2013-05-30T01:34:00,Christophe van Rompaey
12060,Ti-Cul Tougas,Ti-Cul Tougas,CA,QC,,,,,1976,4,ComÃ©die de moeurs,2013-05-30T13:05:00,Jean-Guy NoÃ«l
45789,"Roman policier, Un","Roman policier, Un",FR,,,,,,2008,4,Drame policier,2013-05-30T21:04:00,StÃ©phanie Duvivier
12060,Ti-Cul Tougas,Ti-Cul Tougas,CA,QC,,,,,1976,4,ComÃ©die de moeurs,2013-05-31T01:35:00,Jean-Guy NoÃ«l
16632,"Party, Le","Party, Le",CA,QC,,,,,1990,4,Drame social,2013-06-01T01:34:00,Pierre Falardeau
38497,"Face cachÃ©e de la lune, La","Face cachÃ©e de la lune, La",CA,QC,,,,,2003,3,ComÃ©die dramatique,2013-06-01T13:04:00,Robert Lepage
49447,Fri os fra det onde,DÃ©livrez-nous du mal,DK,,,,,,2009,4,Drame,2013-06-02T01:30:00,Ole Bornedal
62968,Crossfire Hurricane,Crossfire Hurricane,GB,US,,,,,2012,4,Documentaire musical,2013-06-02T19:30:00,Brett Morgen
48605,Ting che,Parking,TW,,,,,,2008,4,ComÃ©die dramatique,2013-06-03T00:00:00,Chung Mong-hong
45789,"Roman policier, Un","Roman policier, Un",FR,,,,,,2008,4,Drame policier,2013-06-03T02:34:00,StÃ©phanie Duvivier
62968,Crossfire Hurricane,Crossfire Hurricane,GB,US,,,,,2012,4,Documentaire musical,2013-06-03T13:00:00,Brett Morgen
45237,Deux Jours Ã  tuer,Deux Jours Ã  tuer,FR,,,,,,2008,4,Drame psychologique,2013-06-04T21:04:00,Jean Becker
62968,Crossfire Hurricane,Crossfire Hurricane,GB,US,,,,,2012,4,Documentaire musical,2013-06-05T01:00:00,Brett Morgen
45237,Deux Jours Ã  tuer,Deux Jours Ã  tuer,FR,,,,,,2008,4,Drame psychologique,2013-06-05T13:04:00,Jean Becker
62968,Crossfire Hurricane,Crossfire Hurricane,GB,US,,,,,2012,4,Documentaire musical,2013-06-05T21:00:00,Brett Morgen
45237,Deux Jours Ã  tuer,Deux Jours Ã  tuer,FR,,,,,,2008,4,Drame psychologique,2013-06-06T01:34:00,Jean Becker
38497,"Face cachÃ©e de la lune, La","Face cachÃ©e de la lune, La",CA,QC,,,,,2003,3,ComÃ©die dramatique,2013-06-06T13:04:00,Robert Lepage
38497,"Face cachÃ©e de la lune, La","Face cachÃ©e de la lune, La",CA,QC,,,,,2003,3,ComÃ©die dramatique,2013-06-07T01:34:00,Robert Lepage
44781,Emotional Arithmetic,"Automne de mes souvenirs, L'",CA,,,,,,2007,5,Drame psychologique,2013-06-08T01:34:00,Paolo Barzman
15726,"Sarrasine, La","Sarrasine, La",CA,QC,,,,,1991,4,Drame social,2013-06-08T13:05:00,Paul Tana
48605,Ting che,Parking,TW,,,,,,2008,4,ComÃ©die dramatique,2013-06-09T01:30:00,Chung Mong-hong
62968,Crossfire Hurricane,Crossfire Hurricane,GB,US,,,,,2012,4,Documentaire musical,2013-06-09T14:15:00,Brett Morgen
47763,Wit Licht,"ArmÃ©e silencieuse, L'",NL,,,,,,2009,5,Drame social,2013-06-10T00:00:00,Jean van de Velde
45341,Brick Lane,Rendez-vous Ã  Brick Lane,GB,,,,,,2007,4,Drame psychologique,2013-06-11T21:05:00,Sarah Gavron
45341,Brick Lane,Rendez-vous Ã  Brick Lane,GB,,,,,,2007,4,Drame psychologique,2013-06-12T13:05:00,Sarah Gavron
45341,Brick Lane,Rendez-vous Ã  Brick Lane,GB,,,,,,2007,4,Drame psychologique,2013-06-13T01:35:00,Sarah Gavron
15726,"Sarrasine, La","Sarrasine, La",CA,QC,,,,,1991,4,Drame social,2013-06-13T13:05:00,Paul Tana
15726,"Sarrasine, La","Sarrasine, La",CA,QC,,,,,1991,4,Drame social,2013-06-14T01:35:00,Paul Tana
596,"Full Monty, The","Grand Jeu, Le",GB,,,,,,1996,4,ComÃ©die dramatique,2013-06-15T01:35:00,Peter Cattaneo
1842,Nuit de noces,Nuit de noces,CA,QC,,,,,2001,5,ComÃ©die de moeurs,2013-06-15T13:05:00,Ãmile Gaudreault
47763,Wit Licht,"ArmÃ©e silencieuse, L'",NL,,,,,,2009,5,Drame social,2013-06-16T01:30:00,Jean van de Velde
43945,Eastern Promises,"Promesses de l'ombre, Les",US,CA,,,,,2007,3,Thriller,2013-06-17T00:00:00,David Cronenberg
50024,Persuasion,Persuasion,GB,,,,,,2007,4,Drame sentimental,2013-06-18T21:05:00,Adrian Shergold
50024,Persuasion,Persuasion,GB,,,,,,2007,4,Drame sentimental,2013-06-19T13:05:00,Adrian Shergold
50024,Persuasion,Persuasion,GB,,,,,,2007,4,Drame sentimental,2013-06-20T01:35:00,Adrian Shergold
1842,Nuit de noces,Nuit de noces,CA,QC,,,,,2001,5,ComÃ©die de moeurs,2013-06-20T13:05:00,Ãmile Gaudreault
1842,Nuit de noces,Nuit de noces,CA,QC,,,,,2001,5,ComÃ©die de moeurs,2013-06-21T01:35:00,Ãmile Gaudreault
50024,Persuasion,Persuasion,GB,,,,,,2007,4,Drame sentimental,2013-06-22T01:35:00,Adrian Shergold
15874,"PostiÃ¨re, La","PostiÃ¨re, La",CA,QC,,,,,1992,5,ComÃ©die de moeurs,2013-06-22T13:05:00,Gilles Carle
43945,Eastern Promises,"Promesses de l'ombre, Les",US,CA,,,,,2007,3,Thriller,2013-06-23T01:31:00,David Cronenberg
62857,"Michael Jackson, the Immortal World Tour","Michael Jackson, the Immortal World Tour - Le documentaire",CA,,,,,,2012,,Documentaire musical,2013-06-23T21:20:00,Adrian Wills
43083,El Laberinto del Fauno,"Labyrinthe de Pan, Le",ES,,,,,,2006,2,Drame fantastique,2013-06-24T00:01:00,Guillermo Del Toro
62857,"Michael Jackson, the Immortal World Tour","Michael Jackson, the Immortal World Tour - Le documentaire",CA,,,,,,2012,,Documentaire musical,2013-06-24T14:47:00,Adrian Wills
12937,Chinatown,Chinatown,US,,,,,,1974,1,Drame policier,2013-06-25T21:04:00,Roman Polanski
62857,"Michael Jackson, the Immortal World Tour","Michael Jackson, the Immortal World Tour - Le documentaire",CA,,,,,,2012,,Documentaire musical,2013-06-26T01:00:00,Adrian Wills
12937,Chinatown,Chinatown,US,,,,,,1974,1,Drame policier,2013-06-26T13:04:00,Roman Polanski
62857,"Michael Jackson, the Immortal World Tour","Michael Jackson, the Immortal World Tour - Le documentaire",CA,,,,,,2012,,Documentaire musical,2013-06-26T21:00:00,Adrian Wills
12937,Chinatown,Chinatown,US,,,,,,1974,1,Drame policier,2013-06-27T01:34:00,Roman Polanski
15874,"PostiÃ¨re, La","PostiÃ¨re, La",CA,QC,,,,,1992,5,ComÃ©die de moeurs,2013-06-27T13:05:00,Gilles Carle
15874,"PostiÃ¨re, La","PostiÃ¨re, La",CA,QC,,,,,1992,5,ComÃ©die de moeurs,2013-06-28T01:35:00,Gilles Carle
45913,"Nouveau Protocole, Le","Nouveau Protocole, Le",FR,,,,,,2006,5,Thriller,2013-06-29T01:34:00,Thomas Vincent
44390,Bernard and Doris,Bernard et Doris,US,,,,,,2007,4,Drame biographique,2013-06-29T13:04:00,Bob Balaban
43083,El Laberinto del Fauno,"Labyrinthe de Pan, Le",ES,,,,,,2006,2,Drame fantastique,2013-06-30T01:30:00,Guillermo Del Toro
62857,"Michael Jackson, the Immortal World Tour","Michael Jackson, the Immortal World Tour - Le documentaire",CA,,,,,,2012,,Documentaire musical,2013-06-30T14:15:00,Adrian Wills
29159,"Misfits, The","DÃ©saxÃ©s, Les",US,,,,,,1961,2,Drame psychologique,2013-06-30T19:33:00,John Huston
57035,Los Debutantes,"DÃ©butants, Les",CL,,,,,,2003,4,Drame de moeurs,2013-07-01T00:00:00,AndrÃ©s Waissbluth
29159,"Misfits, The","DÃ©saxÃ©s, Les",US,,,,,,1961,2,Drame psychologique,2013-07-01T13:04:00,John Huston
29159,"Misfits, The","DÃ©saxÃ©s, Les",US,,,,,,1961,2,Drame psychologique,2013-07-03T01:04:00,John Huston
17398,"Fabulous Baker Boys, The",Susie et les Baker Boys,US,,,,,,1989,4,Drame musical,2013-07-03T13:04:00,Steve Kloves
29159,"Misfits, The","DÃ©saxÃ©s, Les",US,,,,,,1961,2,Drame psychologique,2013-07-03T21:05:00,John Huston
17398,"Fabulous Baker Boys, The",Susie et les Baker Boys,US,,,,,,1989,4,Drame musical,2013-07-04T01:34:00,Steve Kloves
44390,Bernard and Doris,Bernard et Doris,US,,,,,,2007,4,Drame biographique,2013-07-04T13:04:00,Bob Balaban
44390,Bernard and Doris,Bernard et Doris,US,,,,,,2007,4,Drame biographique,2013-07-05T01:34:00,Bob Balaban
46080,"Moscow, Belgium","Moscou, Belgium",BE,,,,,,2008,4,Drame sentimental,2013-07-06T01:34:00,Christophe van Rompaey
44852,Then She Found Me,MÃ¨re sur prise,US,,,,,,2007,5,ComÃ©die dramatique,2013-07-06T13:03:00,Helen Hunt
57035,Los Debutantes,"DÃ©butants, Les",CL,,,,,,2003,4,Drame de moeurs,2013-07-07T01:31:00,AndrÃ©s Waissbluth
29159,"Misfits, The","DÃ©saxÃ©s, Les",US,,,,,,1961,2,Drame psychologique,2013-07-07T14:15:00,John Huston
48838,Je te mangerais,Je te mangerais,FR,,,,,,2009,4,Drame,2013-07-08T00:01:00,Sophie Laloy
596,"Full Monty, The","Grand Jeu, Le",GB,,,,,,1996,4,ComÃ©die dramatique,2013-07-09T21:04:00,Peter Cattaneo
596,"Full Monty, The","Grand Jeu, Le",GB,,,,,,1996,4,ComÃ©die dramatique,2013-07-10T13:05:00,Peter Cattaneo
596,"Full Monty, The","Grand Jeu, Le",GB,,,,,,1996,4,ComÃ©die dramatique,2013-07-11T01:34:00,Peter Cattaneo
44852,Then She Found Me,MÃ¨re sur prise,US,,,,,,2007,5,ComÃ©die dramatique,2013-07-11T13:04:00,Helen Hunt
