ï»¿id,municipalite,parc_id,parc,type_installation,description,longitude,latitude 
2438,94068,143,base plein air du portage                         ,infrastructure aquatique,Sports nautique,-71.21703000062956,48.314760000087624
2439,94068,143,base plein air du portage                         ,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  12 ans,-71.21780100023442,48.315118000096334
2440,94068,143,base plein air du portage                         ,module de jeux,Bloc psychomoteur - 18 mois Ã  12 ans,-71.21784399983768,48.31523500004828
2441,94068,143,base plein air du portage                         ,module de jeux,Glisseur sur rail - 5 Ã  12 ans,-71.21802000012143,48.315246000261595
2442,94068,144,parc du belvedere                              ,aire de jeux,18 mois Ã  5 ans,-71.12970800058774,48.31990900000169
2443,94068,144,parc du belvedere                              ,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  5 ans,-71.12960000017095,48.32000000029717
2444,94068,144,parc du belvedere                              ,module de jeux,Bloc psychomoteur - 18 mois Ã  5 ans,-71.12971000041557,48.31982999973466
2445,94068,144,parc du belvedere                              ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.12969000059397,48.319909999751374
2446,94068,144,parc du belvedere                              ,module de jeux,Ãquipement fixe - 18 mois Ã  5 ans,-71.12973999962676,48.319899999847856
2447,94068,144,parc du belvedere                              ,module de jeux,Ãquipement fixe - 5 Ã  12 ans,-71.12963000012084,48.31986000023256
2448,94068,144,parc du belvedere                              ,module de jeux,Ãquipement fixe - 5 Ã  12 ans,-71.12970000048925,48.319999999697266
2449,94068,144,parc du belvedere                              ,terrain de sport,Balle - Midget et majeures - Gazon,-71.12927000066284,48.319350000421515
2450,94068,144,parc du belvedere                              ,terrain de sport,Basketball - Terrain de pratique - 2 paniers - Pavage,-71.12936999981694,48.31989999959661
2451,94068,144,parc du belvedere                              ,terrain de sport,Jeu de pÃ©tanque - Terrain de pratique - PoussiÃ¨re de pierre,-71.13029000061769,48.31958000009413
2452,94068,144,parc du belvedere                              ,terrain de sport,Patinoire temporaire - Terrain de pratique - Gazon,-71.12999999945878,48.31946999976815
2453,94068,144,parc du belvedere                              ,terrain de sport,Skatepark - autre - Pavage,-71.1301859998254,48.32005699993247
2454,94068,145,parc de la batture-saint-paul                            ,aire de jeux,18 mois Ã  5 ans,-71.15653199981851,48.35133599958671
2455,94068,145,parc de la batture-saint-paul                            ,aire de jeux,5 Ã  12 ans,-71.15670599954873,48.35150799973886
2456,94068,145,parc de la batture-saint-paul                            ,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  12 ans,-71.15675000060834,48.35154000013114
2457,94068,145,parc de la batture-saint-paul                            ,module de jeux,Bloc psychomoteur - 2 Ã  5 ans,-71.15658999999566,48.351360000022595
2458,94068,145,parc de la batture-saint-paul                            ,module de jeux,Bloc psychomoteur - 5 Ã  12 ans,-71.15673999991697,48.35147999976964
2459,94068,145,parc de la batture-saint-paul                            ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.15675000060834,48.35154000013114
2460,94068,145,parc de la batture-saint-paul                            ,terrain de sport,Patinoire temporaire - ÃclairÃ© - Sable,-71.15600999994422,48.35122999999583
2461,94068,148,parc des bouleaux                                 ,aire de jeux,18 mois Ã  5 ans,-71.13654600038576,48.32925999977688
2462,94068,148,parc des bouleaux                                 ,aire de jeux,5 Ã  12 ans,-71.13667300036659,48.32935800009927
2463,94068,148,parc des bouleaux                                 ,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  12 ans,-71.13660599988579,48.32936699981735
2464,94068,148,parc des bouleaux                                 ,module de jeux,Bloc psychomoteur - 2 Ã  5 ans,-71.13653300058931,48.32923700022297
2465,94068,148,parc des bouleaux                                 ,module de jeux,Bloc psychomoteur - 5 Ã  12 ans,-71.13679500055407,48.32933800015713
2466,94068,148,parc des bouleaux                                 ,module de jeux,CarrÃ© de sable - 18 mois Ã  12 ans,-71.13669299982136,48.329243999746076
2467,94068,148,parc des bouleaux                                 ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.13648600034256,48.32927400004104
2468,94068,148,parc des bouleaux                                 ,module de jeux,Ãquipement bersant Ã  ressorts - 5 Ã  12 ans,-71.13651000060598,48.329345000143945
2469,94068,148,parc des bouleaux                                 ,module de jeux,Ãquipement fixe - 2 Ã  5 ans,-71.13662699983347,48.329234000338026
2470,94068,148,parc des bouleaux                                 ,module de jeux,Ãquipement tournant - 18 mois Ã  12 ans,-71.13656099932729,48.32927499976474
2471,94068,148,parc des bouleaux                                 ,module de jeux,Ãquipement tournant - 5 Ã  12 ans,-71.1367219994085,48.32934699988609
2472,94068,151,parc nazaire-girard                               ,aire de jeux,18 mois Ã  5 ans,-71.10553200025348,48.30785300023643
2473,94068,151,parc nazaire-girard                               ,aire de jeux,5 Ã  12 ans,-71.10568099959258,48.30778400021362
2474,94068,151,parc nazaire-girard                               ,infrastructure aquatique,Fontaine avec brumisateur,-71.10594299973671,48.30765599997123
2475,94068,151,parc nazaire-girard                               ,infrastructure aquatique,Jeux d'eau,-71.10580699951376,48.30763799976659
2476,94068,151,parc nazaire-girard                               ,infrastructure aquatique,Plan d'eau,-71.10285999934841,48.307570000128
2477,94068,151,parc nazaire-girard                               ,module de jeux,Appareil Ã  grimper - 5 Ã  12 ans,-71.10575000015464,48.307799999716096
2478,94068,151,parc nazaire-girard                               ,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  12 ans,-71.10563100015145,48.30789500018891
2479,94068,151,parc nazaire-girard                               ,module de jeux,Bloc psychomoteur - 2 Ã  5 ans,-71.10549000036322,48.30784999968234
2480,94068,151,parc nazaire-girard                               ,module de jeux,Bloc psychomoteur - 5 Ã  12 ans,-71.10555999942574,48.30777000042854
2481,94068,151,parc nazaire-girard                               ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.10556000046296,48.30786000039429
2482,94068,151,parc nazaire-girard                               ,module de jeux,Ãquipement de mise en forme - Autre,-71.10603400000879,48.30781499959668
2483,94068,151,parc nazaire-girard                               ,module de jeux,Ãquipement de mise en forme - Autre,-71.10592399958298,48.3078880002472
2484,94068,151,parc nazaire-girard                               ,module de jeux,Ãquipement de mise en forme - Autre,-71.10595900043046,48.30783800043991
2485,94068,151,parc nazaire-girard                               ,module de jeux,Ãquipement fixe - 18 mois Ã  5 ans,-71.10544000020266,48.30790000005717
2486,94068,151,parc nazaire-girard                               ,module de jeux,Ãquipement fixe - Autre,-71.10577699939245,48.307985000257695
2487,94068,151,parc nazaire-girard                               ,module de jeux,Ãquipement fixe - Autre,-71.1058300001861,48.30796300043065
2488,94068,151,parc nazaire-girard                               ,terrain de sport,Balle - Midget et majeures - Gazon,-71.10483999985674,48.30750999957576
2489,94068,151,parc nazaire-girard                               ,terrain de sport,Soccer - Terrain de pratique - Gazon,-71.10546000009838,48.30720000029719
2490,94068,151,parc nazaire-girard                               ,terrain de sport,Tennis - Terrain rÃ©glementaire - Pavage avec polymÃ¨re,-71.10541900009811,48.30820099970617
2491,94068,151,parc nazaire-girard                               ,terrain de sport,Tennis - Terrain rÃ©glementaire - Pavage avec polymÃ¨re,-71.10552800013495,48.30810599994247
2492,94068,151,parc nazaire-girard                               ,terrain de sport,VolleyBall - Terrain de pratique - Sable,-71.10705200045088,48.30709200014991
2493,94068,151,parc nazaire-girard                               ,terrain de sport,VolleyBall - Terrain de pratique - Sable,-71.106669999578,48.3070270001177
2494,94068,151,parc nazaire-girard                               ,terrain de sport,VolleyBall - Terrain de pratique - Sable,-71.10685899999602,48.307059000432396
2495,94068,152,parc du portage-des-roches-sud                                  ,infrastructure aquatique,DÃ©barcadÃ¨re,-71.21310199940291,48.30801100028531
2496,94068,152,parc du portage-des-roches-sud                                  ,infrastructure aquatique,Quai,-71.21307400006327,48.308071999968924
2497,94068,155,parc colinette                                    ,aire de jeux,18 mois Ã  12 ans,-71.01782799990556,48.45360000043161
2498,94068,155,parc colinette                                    ,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  12 ans,-71.01787099937171,48.45357099974568
2499,94068,155,parc colinette                                    ,module de jeux,Bloc psychomoteur - 18 mois Ã  5 ans,-71.017718000276,48.45357900009919
2500,94068,155,parc colinette                                    ,module de jeux,Bloc psychomoteur - 5 Ã  12 ans,-71.01779499998031,48.453644000071435
2501,94068,155,parc colinette                                    ,module de jeux,Ãquipement tournant - 18 mois Ã  12 ans,-71.01777599961125,48.45352700043056
2502,94068,155,parc colinette                                    ,terrain de sport,Basketball - Terrain de pratique - 2 paniers - Pavage,-71.01783000009924,48.45395000025682
2503,94068,155,parc colinette                                    ,terrain de sport,Skatepark - autre - Pavage,-71.01769000059477,48.453980000316285
2504,94068,156,parc elie                                         ,terrain de sport,Patinoire permanente - ÃclairÃ© - Pavage,-71.11696000001132,48.458799999996806
2505,94068,157,parc gauthier                                     ,aire de jeux,18 mois Ã  12 ans,-70.99593000005295,48.463552999939665
2506,94068,157,parc gauthier                                     ,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  12 ans,-70.99590000052399,48.463540000057066
2507,94068,157,parc gauthier                                     ,module de jeux,Bloc psychomoteur - 5 Ã  12 ans,-70.99601000035346,48.46357999993374
2508,94068,157,parc gauthier                                     ,module de jeux,Poutre d'Ã©quilibre - 18 mois Ã  5 ans,-70.99605000052529,48.4635400002945
2509,94068,157,parc gauthier                                     ,module de jeux,Ãquipement bersant - 5 Ã  12 ans,-70.99578000049628,48.46352999970084
2510,94068,157,parc gauthier                                     ,module de jeux,Ãquipement tournant - 18 mois Ã  5 ans,-70.99599999955004,48.46352999973598
2511,94068,157,parc gauthier                                     ,terrain de sport,Basketball - Terrain de pratique - 2 paniers - Gravier,-70.99584000006705,48.46377999997925
2512,94068,159,parc de la sablonniere                            ,aire de jeux,18 mois Ã  12 ans,-71.12768600014341,48.455837999733845
2513,94068,159,parc de la sablonniere                            ,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  12 ans,-71.12783000043002,48.45583999963904
2514,94068,159,parc de la sablonniere                            ,module de jeux,CarrÃ© de sable - 2 Ã  5 ans,-71.12766000022152,48.45588999999302
2515,94068,159,parc de la sablonniere                            ,module de jeux,Ãquipement bersant - 5 Ã  12 ans,-71.12757999977566,48.45579999966621
2516,94068,159,parc de la sablonniere                            ,terrain de sport,Basketball - Terrain de pratique - PoussiÃ¨re de pierre,-71.12759999990328,48.455840000407974
2517,94068,160,parc de la riviere-du-moulin        ,infrastructure aquatique,Abreuvoir extÃ©rieur,-71.0456899999466,48.39741999960013
2518,94068,160,parc de la riviere-du-moulin        ,infrastructure aquatique,Plan d'eau,-71.03947999953023,48.39499000034159
2519,94068,160,parc de la riviere-du-moulin        ,infrastructure aquatique,Quai,-71.04227000057305,48.3944799995979
2520,94068,160,parc de la riviere-du-moulin        ,infrastructure aquatique,Sports nautique,-71.04210000035857,48.394119999911105
2521,94068,161,terrain de baseball deschenes                     ,terrain de sport,Balle - Bantam - Gazon,-71.20360099986472,48.428368999803894
2522,94068,164,parc montpellier                                  ,aire de jeux,18 mois Ã  5 ans,-70.89773999987348,48.32233400034959
2523,94068,164,parc montpellier                                  ,aire de jeux,5 Ã  12 ans,-70.89763700043132,48.3224220003579
2524,94068,164,parc montpellier                                  ,module de jeux,Appareil Ã  grimper - 5 Ã  12 ans,-70.89769999945372,48.32243999990805
2525,94068,164,parc montpellier                                  ,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  12 ans,-70.89755000054151,48.322399999551884
2526,94068,164,parc montpellier                                  ,module de jeux,Bloc psychomoteur - 18 mois Ã  5 ans,-70.89771000008493,48.3223100001479
2527,94068,164,parc montpellier                                  ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-70.8977500006499,48.322450000132726
2528,94068,164,parc montpellier                                  ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-70.89772999954091,48.32233999975445
2529,94068,164,parc montpellier                                  ,module de jeux,Ãquipement tournant - 18 mois Ã  5 ans,-70.89776999952348,48.32235000037573
2530,94068,164,parc montpellier                                  ,terrain de sport,Patinoire temporaire - ÃclairÃ© - Gravier,-70.8974300006211,48.32275000044089
2531,94068,167,parc charlie-laurence                             ,aire de jeux,18 mois Ã  5 ans,-71.03917299997877,48.44066700001347
2532,94068,167,parc charlie-laurence                             ,aire de jeux,5 Ã  12 ans,-71.03900300061899,48.440598999783184
2533,94068,167,parc charlie-laurence                             ,module de jeux,BalanÃ§oire Ã  axe simple - 5 Ã  12 ans,-71.03897999964,48.440639999815666
2534,94068,167,parc charlie-laurence                             ,module de jeux,Bloc psychomoteur - 18 mois Ã  5 ans,-71.03920000003258,48.44063999990689
2535,94068,167,parc charlie-laurence                             ,module de jeux,Bloc psychomoteur - 5 Ã  12 ans,-71.0390399994785,48.44056000006452
2536,94068,167,parc charlie-laurence                             ,module de jeux,Ãquipement bersant Ã  ressorts - 2 Ã  5 ans,-71.03916000058479,48.4406899997131
2537,94068,175,camping jonquiere                                 ,aire de jeux,18 mois Ã  12 ans - 18 mois-5 ans et 5-12 ans,-71.28234999971323,48.35475000001745
2538,94068,175,camping jonquiere                                 ,infrastructure aquatique,DÃ©barcadÃ¨re,-71.2809099999298,48.355119999889666
2539,94068,175,camping jonquiere                                 ,infrastructure aquatique,Plan d'eau,-71.28110000056499,48.35433000030825
2540,94068,175,camping jonquiere                                 ,infrastructure aquatique,Quai,-71.28040099951518,48.355146999627365
2541,94068,175,camping jonquiere                                 ,infrastructure aquatique,Sports nautique,-71.28096999934455,48.35538000018956
2542,94068,175,camping jonquiere                                 ,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  12 ans,-71.28229000018524,48.354769999755675
2543,94068,175,camping jonquiere                                 ,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  5 ans,-71.28233000045014,48.35481000027654
2544,94068,175,camping jonquiere                                 ,module de jeux,Bloc psychomoteur - 5 Ã  12 ans,-71.28230999983249,48.3547599999947
2545,94068,175,camping jonquiere                                 ,module de jeux,Bloc psychomoteur - 5 Ã  12 ans,-71.28227999964483,48.35463999974403
2546,94068,175,camping jonquiere                                 ,module de jeux,Bloc psychomoteur - 5 Ã  12 ans,-71.2823299998304,48.354799999822276
2547,94068,175,camping jonquiere                                 ,terrain de sport,VolleyBall - Terrain de pratique - Sable,-71.28263000050526,48.35457000012386
2548,94068,187,parc louis-hemon                                 ,aire de jeux,18 mois Ã  12 ans,-71.03820199986284,48.42013699966837
2549,94068,187,parc louis-hemon                                 ,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  12 ans,-71.03816999955501,48.4201600000731
2550,94068,187,parc louis-hemon                                 ,module de jeux,Bloc psychomoteur - 2 Ã  5 ans,-71.03831999993675,48.42007000005064
2551,94068,187,parc louis-hemon                                 ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.03823000050731,48.42011999978876
2552,94068,187,parc louis-hemon                                 ,module de jeux,Ãquipement de mise en forme - Autre,-71.03801999969379,48.42013000003172
2553,94068,187,parc louis-hemon                                 ,module de jeux,Ãquipement tournant - 18 mois Ã  5 ans,-71.03824999987386,48.420080000420576
2554,94068,205,parc price                                        ,infrastructure aquatique,Abreuvoir extÃ©rieur,-71.24004300000395,48.42992300034096
2555,94068,206,parc du 150 ieme                                  ,module de jeux,CarrÃ© de sable - 2 Ã  5 ans,-70.85391999974085,48.31640999989413
2556,94068,206,parc du 150 ieme                                  ,terrain de sport,Anneau de glace - ÃclairÃ© - Pavage,-70.85383000031574,48.31595000022191
2557,94068,206,parc du 150 ieme                                  ,terrain de sport,VolleyBall - Terrain de pratique - 4 terrains - Sable,-70.85386999996712,48.31613000021309
2558,94068,207,site patrimonial du poste-de-traite-de-chicoutimi                         ,infrastructure aquatique,Plan d'eau,-71.07515000035524,48.42742000018413
2559,94068,290,Ã©difice municipal lac kÃ©nogami                                ,terrain de sport,Jeu de fers - autre - 6 terrains  - Gravier,-71.33413999996608,48.35392699988035
2560,94068,398,parc sainte-bernadette                               ,aire de jeux,18 mois Ã  12 ans,-71.04295300003757,48.415301999726445
2561,94068,398,parc sainte-bernadette                               ,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  12 ans,-71.0430100006671,48.41526000003174
2562,94068,398,parc sainte-bernadette                               ,module de jeux,Bloc psychomoteur - 2 Ã  5 ans,-71.04309000059514,48.415359999597996
2563,94068,398,parc sainte-bernadette                               ,module de jeux,Bloc psychomoteur - 5 Ã  12 ans,-71.04286000049346,48.41521999969379
2564,94068,398,parc sainte-bernadette                               ,module de jeux,Poutre d'Ã©quilibre - 18 mois Ã  5 ans,-71.04310999949038,48.4153299996466
2565,94068,398,parc sainte-bernadette                               ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.04304000010735,48.41534000024481
2566,94068,398,parc sainte-bernadette                               ,module de jeux,Ãquipement fixe - 5 Ã  12 ans,-71.04299999962653,48.41544999982173
2567,94068,398,parc sainte-bernadette                               ,module de jeux,Ãquipement fixe - 5 Ã  12 ans,-71.04308000055283,48.41546000030683
2568,94068,398,parc sainte-bernadette                               ,terrain de sport,Basketball - Terrain de pratique - Pavage avec marquage,-71.04267000031409,48.41522000013488
2569,94068,399,parc des carcajous                                ,aire de jeux,18 mois Ã  12 ans,-71.11617900023617,48.41152699959848
2570,94068,399,parc des carcajous                                ,aire de jeux,18 mois Ã  12 ans,-71.11622299972358,48.41135999993231
2571,94068,399,parc des carcajous                                ,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  12 ans,-71.11619999945496,48.41132999983205
2572,94068,399,parc des carcajous                                ,module de jeux,Bloc psychomoteur - 2 Ã  12 ans,-71.11622000057767,48.411540000164486
2573,94068,399,parc des carcajous                                ,module de jeux,Ãquipement bersant - 5 Ã  12 ans,-71.11623000000759,48.41148999987658
2574,94068,399,parc des carcajous                                ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.11615000016636,48.41157000004473
2575,94068,399,parc des carcajous                                ,module de jeux,Ãquipement bersant Ã  ressorts - 2 Ã  5 ans,-71.11616000026036,48.41153000007932
2576,94068,399,parc des carcajous                                ,module de jeux,Ãquipement fixe - 18 mois Ã  5 ans,-71.11617000033898,48.41149000011282
2577,94068,399,parc des carcajous                                ,module de jeux,Ãquipement tournant - 18 mois Ã  12 ans,-71.11614999980556,48.41161000042525
2578,94068,399,parc des carcajous                                ,module de jeux,Ãquipement tournant - 5 Ã  12 ans,-71.11623999972069,48.4114000001054
2579,94068,400,parc taschereau                                   ,aire de jeux,18 mois Ã  5 ans,-71.15673100011004,48.39717899959877
2580,94068,400,parc taschereau                                   ,aire de jeux,5 Ã  12 ans,-71.15671600052535,48.39729200043926
2581,94068,400,parc taschereau                                   ,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  12 ans,-71.15671999948529,48.39728999984806
2582,94068,400,parc taschereau                                   ,module de jeux,Bloc psychomoteur - 2 Ã  5 ans,-71.15675000024558,48.39716999974329
2583,94068,400,parc taschereau                                   ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.15675000012988,48.397199999905304
2584,94068,400,parc taschereau                                   ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.15671999948623,48.39718999991082
2585,94068,400,parc taschereau                                   ,module de jeux,Ãquipement fixe - 18 mois Ã  5 ans,-71.15675999956794,48.39712999971135
2586,94068,400,parc taschereau                                   ,module de jeux,Ãquipement fixe - 18 mois Ã  5 ans,-71.15678999957606,48.39718999966845
2587,94068,400,parc taschereau                                   ,module de jeux,Ãquipement fixe - Autre,-71.15671000066787,48.3972100001283
2588,94068,400,parc taschereau                                   ,module de jeux,Ãquipement fixe - Autre,-71.15667999978123,48.397159999609876
2589,94068,401,parc des coudriers                                ,aire de jeux,18 mois Ã  5 ans,-71.20120199960625,48.413635999764544
2590,94068,401,parc des coudriers                                ,aire de jeux,5 Ã  12 ans,-71.20112999972676,48.413831000316165
2591,94068,401,parc des coudriers                                ,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  12 ans,-71.20121000001485,48.4138199998204
2592,94068,401,parc des coudriers                                ,module de jeux,Bloc psychomoteur - 2 Ã  5 ans,-71.20117999941019,48.413640000318566
2593,94068,401,parc des coudriers                                ,module de jeux,Bloc psychomoteur - 5 Ã  12 ans,-71.2010500005953,48.41383000016653
2594,94068,401,parc des coudriers                                ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.20111999957899,48.41368999976485
2595,94068,401,parc des coudriers                                ,module de jeux,Ãquipement bersant Ã  ressorts - 2 Ã  5 ans,-71.20114999966569,48.413660000326374
2596,94068,401,parc des coudriers                                ,module de jeux,Ãquipement bersant Ã  ressorts - 2 Ã  5 ans,-71.2011199999987,48.41371999987059
2597,94068,403,parc adrien gilbert                              ,aire de jeux,18 mois Ã  5 ans,-70.88747299958243,48.32688699958266
2598,94068,403,parc adrien gilbert                              ,aire de jeux,5 Ã  12 ans,-70.88715800053043,48.32700899984729
2599,94068,403,parc adrien gilbert                              ,infrastructure aquatique,Fontaine avec brumisateur,-70.88707199985947,48.327184000373705
2600,94068,403,parc adrien gilbert                              ,module de jeux,Appareil Ã  grimper - Autre,-70.8871889993427,48.32686699990769
2601,94068,403,parc adrien gilbert                              ,module de jeux,Appareil Ã  grimper - Autre,-70.88722500010094,48.326914000069
2602,94068,403,parc adrien gilbert                              ,module de jeux,Appareil Ã  grimper - Autre,-70.88738599978626,48.3269340002463
2603,94068,403,parc adrien gilbert                              ,module de jeux,Appareil Ã  grimper - Autre,-70.88725899940258,48.32697399968557
2604,94068,403,parc adrien gilbert                              ,module de jeux,Appareil Ã  grimper - Autre,-70.8872889996459,48.32703699966297
2605,94068,403,parc adrien gilbert                              ,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  12 ans,-70.8874939996574,48.326930000193464
2606,94068,403,parc adrien gilbert                              ,module de jeux,Bloc psychomoteur - 18 mois Ã  5 ans,-70.88745100036522,48.32684100013694
2607,94068,403,parc adrien gilbert                              ,module de jeux,Filet Ã  sauter - Autre,-70.8874319999154,48.32701000018794
2608,94068,403,parc adrien gilbert                              ,module de jeux,Parcours psychomoteur - 5 Ã  12 ans,-70.88713899938035,48.327010000076456
2609,94068,403,parc adrien gilbert                              ,module de jeux,Poutre d'Ã©quilibre - Autre,-70.88733100039533,48.32685699987763
2610,94068,403,parc adrien gilbert                              ,module de jeux,Ãquipement de mise en forme - 13 ans et plus,-70.88768300039924,48.32671799989269
2611,94068,403,parc adrien gilbert                              ,module de jeux,Ãquipement de mise en forme - 13 ans et plus,-70.88761199948458,48.326735999623054
2612,94068,403,parc adrien gilbert                              ,module de jeux,Ãquipement de mise en forme - 13 ans et plus,-70.88775999996622,48.326698000317506
2613,94068,403,parc adrien gilbert                              ,module de jeux,Ãquipement fixe - 18 mois Ã  5 ans,-70.88750999963658,48.32685899984127
2614,94068,403,parc adrien gilbert                              ,module de jeux,Ãquipement tournant - 18 mois Ã  12 ans,-70.88709799964221,48.32700800018953
2615,94068,403,parc adrien gilbert                              ,module de jeux,Ãquipement tournant - Autre,-70.8874179996044,48.32707899982298
2616,94068,403,parc adrien gilbert                              ,terrain de sport,Aire d'entrainement 13 et + - Circuit d'entrainement - PoussiÃ¨re de pierre,-70.88730900033646,48.32695800009956
2617,94068,403,parc adrien gilbert                              ,terrain de sport,Basketball - Terrain rÃ©glementaire - Pavage avec polymÃ¨re,-70.88772099967213,48.32683200024504
2618,94068,403,parc adrien gilbert                              ,terrain de sport,Football - Terrain rÃ©glementaire - Gazon,-70.88784000060296,48.32732000008509
2619,94068,403,parc adrien gilbert                              ,terrain de sport,Piste d'entrainement de course - autre - PoussiÃ¨re de pierre,-70.88723399989908,48.32718300001189
2620,94068,403,parc adrien gilbert                              ,terrain de sport,Soccer - Terrain rÃ©glementaire - Gazon,-70.88781299991604,48.32732399991402
2621,94068,408,parc de la moisson (jolis-prÃ©s)                                ,aire de jeux,18 mois Ã  12 ans,-71.11288200005923,48.30987800006779
2622,94068,408,parc de la moisson (jolis-prÃ©s)                                ,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  12 ans,-71.11277000026459,48.3098500002253
2623,94068,408,parc de la moisson (jolis-prÃ©s)                                ,module de jeux,Glissoire - 2 Ã  5 ans,-71.11286999944093,48.30991000012134
2624,94068,408,parc de la moisson (jolis-prÃ©s)                                ,terrain de sport,Basketball - Terrain de pratique - 2 paniers - BÃ©ton,-71.11329000042652,48.309810000373574
2625,94068,408,parc de la moisson (jolis-prÃ©s)                                ,terrain de sport,Soccer - Terrain gazonnÃ© - Gazon,-71.11243999933903,48.30972999995935
2626,94068,410,parc des archanges                                ,aire de jeux,18 mois Ã  12 ans,-71.1328310001222,48.399200999983464
2627,94068,410,parc des archanges                                ,module de jeux,Appareil Ã  grimper - 5 Ã  12 ans,-71.13287999998605,48.39915999967917
2628,94068,410,parc des archanges                                ,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  12 ans,-71.13273000040243,48.39925000032998
2629,94068,410,parc des archanges                                ,module de jeux,Bloc psychomoteur - 2 Ã  5 ans,-71.13278000033063,48.399199999745285
2630,94068,410,parc des archanges                                ,module de jeux,Ãquipement bersant - 5 Ã  12 ans,-71.13268999958701,48.39916999989006
2631,94068,410,parc des archanges                                ,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.13284999978903,48.399229999819845
2632,94068,410,parc des archanges                                ,module de jeux,Ãquipement bersant Ã  ressorts - 2 Ã  5 ans,-71.1328899996633,48.399239999596176
2633,94068,441,parc du lis-blanc,aire de jeux,18 mois Ã  12 ans,-71.1083070000046,48.45972000027718
2634,94068,441,parc du lis-blanc,aire de jeux,18 mois Ã  5 ans,-71.1080450005821,48.459665999934735
2635,94068,441,parc du lis-blanc,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  12 ans,-71.10804799982374,48.45966600027751
2636,94068,441,parc du lis-blanc,module de jeux,Bloc psychomoteur - 2 Ã  5 ans,-71.10829199971754,48.45971399973613
2637,94068,441,parc du lis-blanc,module de jeux,Ãquipement bersant - 18 mois Ã  5 ans,-71.10834299961232,48.4597049998582
2638,94068,441,parc du lis-blanc,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.1082550001398,48.45973800014905
2639,94068,441,parc du lis-blanc,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-71.10833799966889,48.45973899956425
2640,94068,442,parc saint-anicet,aire de jeux,18 mois Ã  12 ans,-70.95668899941849,48.32877400038531
2641,94068,442,parc saint-anicet,module de jeux,BalanÃ§oire Ã  axe simple - 18 mois Ã  12 ans,-70.95661700059205,48.328764999915755
2642,94068,442,parc saint-anicet,module de jeux,Bloc psychomoteur - 18 mois Ã  5 ans,-70.95664799938555,48.32883799990233
2643,94068,442,parc saint-anicet,module de jeux,Bloc psychomoteur - 5 Ã  12 ans,-70.95676899977067,48.328749999716344
2644,94068,442,parc saint-anicet,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-70.95676600005744,48.32869999957128
2645,94068,442,parc saint-anicet,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-70.95671500002531,48.32867800038469
2646,94068,442,parc saint-anicet,module de jeux,Ãquipement bersant Ã  ressorts - 18 mois Ã  5 ans,-70.9566579993719,48.32868500008126
2647,94068,443,parc de la cite d'arvida,aire de jeux,18 mois Ã  12 ans,-71.18438600025497,48.426915000167654
