UID_MEDIAFILM,TITRE_ORIGINAL,TITRE_FRANÃAIS,PAYS_1,PAYS_2,PAYS_3,PAYS_4,PAYS_5,PAYS_6,ANNÃE_PRODUCTION,COTE_MEDIAFILM,GENRE,DATE_HEURE_DIFFUSION,RÃALISATION 
58536,"Descendants, The","Descendants, Les",US,,,,,,2011,3,ComÃ©die dramatique,2018-06-18T00:04:00,Alexander Payne 
1960,Mulholland Dr.,Mulholland Drive,US,FR,,,,,2001,2,Thriller,2018-06-18T01:52:00,David Lynch 
21561,"Soupe aux choux, La","Soupe aux choux, La",FR,,,,,,1981,4,ComÃ©die fantaisiste,2018-06-18T09:00:00,Jean Girault 
58709,"Art of Getting By, The","Jour oÃ¹ je l'ai rencontrÃ©e, Le",US,,,,,,2011,4,ComÃ©die sentimentale,2018-06-18T14:00:00,Gavin Wiesen 
45397,"Longshots, The","Quart-arriÃ¨re, La",US,,,,,,2008,5,Drame sportif,2018-06-19T09:00:00,Fred Durst 
45531,"C'est pas moi, je le jure!","C'est pas moi, je le jure!",CA,QC,,,,,2008,4,ComÃ©die dramatique,2018-06-20T09:00:00,Philippe Falardeau 
65147,Grace of Monaco,Grace de Monaco,FR,US,BE,IT,,,2013,4,Drame historique,2018-06-20T14:00:00,Olivier Dahan 
240,Fly Away Home,"Premier Envol, Le",US,,,,,,1996,4,Aventures,2018-06-21T09:00:00,Carroll Ballard 
50836,Step Up 3-D,Dansez dans les rues 3,US,,,,,,2010,5,Drame musical,2018-06-22T09:00:00,Jon M. Chu 
29429,Let's Make Love,"Milliardaire, Le",US,,,,,,1960,4,ComÃ©die musicale,2018-06-22T14:00:00,George Cukor 
69205,"Good Dinosaur, The","Bon Dinosaure, Le",US,,,,,,2015,4,Film d'animation,2018-06-22T19:00:00,Peter Sohn 
69284,"Dep, Le","Dep, Le",CA,QC,,,,,2015,4,Drame,2018-06-22T23:06:00,Sonia Bonspille-Boileau 
43671,Nitro,Nitro,CA,,,,,,2007,5,Thriller,2018-06-23T23:42:00,Alain DesRochers 
214,"Fan, The","Fanatique, Le",US,,,,,,1996,5,Thriller,2018-06-24T01:42:00,Tony Scott 
65589,"Gang des hors-la-loi, La","Gang des hors-la-loi, La",CA,,,,,,2014,4,ComÃ©die,2018-06-24T15:00:00,Jean Beaudry 
64761,Gabrielle,Gabrielle,CA,QC,,,,,2013,3,Drame psychologique,2018-06-25T00:03:00,Louise Archambault 
17812,"Matins infidÃ¨les, Les","Matins infidÃ¨les, Les",CA,QC,,,,,1988,4,ComÃ©die dramatique,2018-06-25T01:46:00,"Jean Beaudry, FranÃ§ois Bouvier "
61727,Camille redouble,Camille redouble,FR,,,,,,2012,4,ComÃ©die fantaisiste,2018-06-25T09:00:00,NoÃ©mie Lvovsky 
63655,Ãmilie,Ãmilie,CA,QC,,,,,2013,5,ComÃ©die sentimentale,2018-06-25T14:00:00,Guillaume Lonergan 
56837,Mars Needs Moms,Des mamans pour Mars,US,,,,,,2011,5,Film d'animation,2018-06-26T09:00:00,Simon Wells 
45234,Journey to the Center of the Earth,Voyage au centre de la Terre,US,,,,,,2007,5,Science-fiction,2018-06-27T09:00:00,Eric Brevig 
64133,Mary and Martha,Marie et Martha,GB,US,,,,,2013,0,Drame,2018-06-27T14:00:00,Phillip Noyce 
40035,"Bear Named Winnie, A","Ourson nommÃ© Winnie, Un",CA,,,,,,2004,5,Drame,2018-06-28T09:00:00,John Kent Harrison 
60668,Step Up Revolution,Dansez dans les rues 4,US,,,,,,2012,6,Drame musical,2018-06-29T09:00:00,Scott Speer 
16568,Reversal of Fortune,"MystÃ¨re von Bulow, Le",US,,,,,,1990,3,Drame judiciaire,2018-06-29T14:00:00,Barbet Schroeder 
50632,Toy Story 3,Histoire de jouets 3,US,,,,,,2010,3,Film d'animation,2018-06-29T19:00:00,Lee Unkrich 
69143,Endorphine,Endorphine,CA,QC,,,,,2015,4,Drame,2018-06-29T23:06:00,AndrÃ© Turpin 
70169,Whiskey Tango Foxtrot,Whiskey Tango Foxtrot,US,,,,,,2016,4,ComÃ©die dramatique,2018-06-30T23:42:00,"Glenn Ficarra, John Requa "
2131,Changing Lanes,Changement de voie,US,,,,,,2002,4,Drame psychologique,2018-07-01T01:42:00,Roger Michell 
49128,"Petit Nicolas, Le","Petit Nicolas, Le",FR,BE,,,,,2008,4,ComÃ©die,2018-07-01T15:00:00,Laurent Tirard 
67588,Maps to the Stars,"Carte des Ã©toiles, La",CA,,,,,,2014,3,Drame de moeurs,2018-07-02T00:05:00,David Cronenberg 
68562,Cake,Cake,US,,,,,,2014,5,Drame,2018-07-02T01:56:00,Daniel Barnz 
21894,"ChÃ¨vre, La","ChÃ¨vre, La",FR,,,,,,1981,4,ComÃ©die,2018-07-02T09:00:00,Francis Veber 
63804,Austenland,Coup de foudre Ã  Austenland,US,GB,,,,,2012,5,ComÃ©die sentimentale,2018-07-02T14:00:00,Jerusha Hess 
69956,Die rote Zora,Zora la rousse,DE,SE,,,,,2008,0,Aventures,2018-07-03T09:00:00,Peter Kahane 
44156,Martian Child,"Enfant de Mars, L'",US,,,,,,2007,4,Drame psychologique,2018-07-04T09:00:00,Menno Meyjes 
62331,Hyde Park on Hudson,Week-end royal,GB,,,,,,2012,4,Drame historique,2018-07-04T14:00:00,Roger Michell 
60549,Zarafa,Zarafa,FR,,,,,,2011,3,Film d'animation,2018-07-05T09:00:00,"RÃ©mi BezanÃ§on, Jean-Christophe Lie "
67453,Step Up - All In,Dansez dans les rues 5,US,,,,,,2014,5,Drame musical,2018-07-06T09:00:00,Trish Sie 
22968,Kramer vs. Kramer,Kramer contre Kramer,US,,,,,,1979,3,Drame psychologique,2018-07-06T14:00:00,Robert Benton 
67903,Big Hero 6,"Nouveaux HÃ©ros, Les",US,,,,,,2014,4,Film d'animation,2018-07-06T19:00:00,"Don Hall, Chris Williams "
45331,"ÃtÃ© sans point ni coup sÃ»r, Un","ÃtÃ© sans point ni coup sÃ»r, Un",CA,QC,,,,,2008,4,Chronique,2018-07-06T23:06:00,Francis Leclerc 
64486,Gently Through the Mill,"Moulin de la discorde, Le",GB,,,,,,2009,0,Drame policier,2018-07-07T00:49:00,Ciaran Donnelly 
17909,Gorillas in the Mist,Gorilles dans la brume,US,,,,,,1988,3,Drame biographique,2018-07-07T23:40:00,Michael Apted 
58613,"Turn of the Screw, The","Tour d'Ã©crou, Le",GB,,,,,,2009,0,Drame fantastique,2018-07-08T02:10:00,Tim Fywell 
67207,"Vacances du Petit Nicolas, Les","Vacances du Petit Nicolas, Les",FR,,,,,,2014,4,ComÃ©die,2018-07-08T15:00:00,Laurent Tirard 
18113,"Accused, The",Appel Ã  la justice,US,,,,,,1988,4,Drame judiciaire,2018-07-09T00:00:00,Jonathan Kaplan 
59203,Avant que mon coeur bascule,Avant que mon coeur bascule,CA,QC,,,,,2012,5,Drame,2018-07-09T01:50:00,SÃ©bastien Rose 
20888,"CompÃ¨res, Les","CompÃ¨res, Les",FR,,,,,,1983,4,ComÃ©die,2018-07-09T09:00:00,Francis Veber 
62911,"MÃ©thode Claire, La","MÃ©thode Claire, La",FR,,,,,,2012,0,ComÃ©die,2018-07-09T14:00:00,Vincent Monnet 
46273,Foeksia de miniheks,"Fuchsia, la mini sorciÃ¨re",NL,,,,,,2010,0,Conte,2018-07-10T09:00:00,Johan Nijenhuis 
929,"Avengers, The",Chapeau melon et bottes de cuir,US,,,,,,1998,5,Drame d'espionnage,2018-07-11T09:00:00,Jeremiah Chechik 
41059,Miracle Run,"DÃ©fi d'une mÃ¨re, Le",US,,,,,,2004,5,Drame,2018-07-11T14:00:00,Gregg Champion 
823,Paulie,Paulie,US,,,,,,1998,4,ComÃ©die fantaisiste,2018-07-12T09:00:00,John Roberts 
39227,13 Going on 30,13 ans bientÃ´t 30,US,,,,,,2004,4,ComÃ©die fantaisiste,2018-07-13T09:00:00,Gary Winick 
26849,Barefoot in the Park,Pieds nus dans le parc,US,,,,,,1967,4,ComÃ©die,2018-07-13T14:00:00,Gene Saks 
1041,"Bug's Life, A","Vie de bestiole, Une",US,,,,,,1998,3,Film d'animation,2018-07-13T19:00:00,"Andrew Stanton, John Lasseter "
71061,Pays,Pays,CA,QC,,,,,2016,4,Drame,2018-07-13T23:06:00,ChloÃ© Robichaud 
64473,"World's End, The","Dernier Pub avant la fin du monde, Le",GB,,,,,,2013,4,ComÃ©die fantaisiste,2018-07-14T23:15:00,Edgar Wright 
40371,Man of the House,Garde rapprochÃ©e,US,,,,,,2005,5,ComÃ©die policiÃ¨re,2018-07-15T01:15:00,Stephen Herek 
56898,Vorstadtkrokodile,"Crocodiles, Les",DE,,,,,,2009,0,ComÃ©die,2018-07-15T15:00:00,Christian Ditter 
58137,"Fille du puisatier, La","Fille du puisatier, La",FR,,,,,,2011,4,Drame sentimental,2018-07-16T00:00:00,Daniel Auteuil 
16366,Delicatessen,Delicatessen,FR,,,,,,1991,3,ComÃ©die,2018-07-16T01:50:00,"Marc Caro, Jean-Pierre Jeunet "
39125,Tais-toi!,Tais-toi!,FR,,,,,,2003,5,ComÃ©die policiÃ¨re,2018-07-16T09:00:00,Francis Veber 
67214,En pÃ¨res et contre tout,En pÃ¨res et contre tout,FR,,,,,,2014,0,ComÃ©die,2018-07-16T14:00:00,Vincent Monnet 
63354,Escape from Planet Earth,Fuyons la planÃ¨te Terre,US,,,,,,2013,5,Film d'animation,2018-07-17T09:00:00,Callan Brunker 
44373,My Boy Jack,Mon fils Jack,GB,,,,,,2007,3,Drame biographique,2018-07-18T09:00:00,Brian Kirk 
47023,Grey Gardens,Grey Gardens,US,,,,,,2009,4,Drame biographique,2018-07-18T14:00:00,Michael Sucsy 
64476,Yoko,Yoko,DE,AT,,,,,2012,0,Aventures,2018-07-19T09:00:00,Franziska Buch 
64413,"Kings of Summer, The","Rois de l'Ã©tÃ©, Les",US,,,,,,2013,4,ComÃ©die,2018-07-20T09:00:00,Jordan Vogt-Roberts 
32062,Roman Holiday,Vacances romaines,US,,,,,,1953,3,ComÃ©die sentimentale,2018-07-20T14:00:00,William Wyler 
50633,"Sorcerer's Apprentice, The","Apprenti sorcier, L'",US,,,,,,2010,4,Drame fantastique,2018-07-20T19:00:00,Jon Turteltaub 
48188,1981,1981,CA,QC,,,,,2009,4,ComÃ©die,2018-07-20T23:06:00,Ricardo Trogi 
63825,1987,1987,CA,QC,,,,,2013,4,ComÃ©die,2018-07-21T19:00:00,Ricardo Trogi 
50498,"Kids Are All Right, The","Famille unique, Une",US,,,,,,2009,4,ComÃ©die dramatique,2018-07-21T23:10:00,Lisa Cholodenko 
44750,Ma vie en l'air,Ma vie en l'air,FR,,,,,,2005,5,ComÃ©die sentimentale,2018-07-22T01:10:00,RÃ©mi BezanÃ§on 
57273,Vorstadtkrokodile 2,"Crocodiles frappent encore, Les",DE,,,,,,2010,0,ComÃ©die,2018-07-22T15:00:00,Christian Ditter 
64313,Behind the Candelabra,Ma vie avec Liberace,US,,,,,,2013,3,Drame biographique,2018-07-23T00:00:00,Steven Soderbergh 
63539,Side Effects,Effets secondaires,US,,,,,,2013,4,Thriller,2018-07-23T02:00:00,Steven Soderbergh 
64015,Vive la France,Vive la France,FR,,,,,,2012,5,ComÃ©die,2018-07-23T09:00:00,MichaÃ«l Youn 
67170,Cuban Fury,FiÃ¨vre cubaine,GB,,,,,,2014,5,ComÃ©die,2018-07-23T14:00:00,James Griffiths 
67934,Dolfje Weerwolfje,Alfie le petit loup-garou,NL,,,,,,2011,0,Aventures,2018-07-24T09:00:00,Joram LÃ¼rsen 
67367,Die wilden HÃ¼hner,Charlotte et sa bande,DE,,,,,,2006,0,ComÃ©die dramatique,2018-07-25T09:00:00,Vivian Naefe 
70222,Abducted - The Carlina White Story,23 ans d'absence,CA,,,,,,2012,0,Drame,2018-07-25T14:00:00,Vondie Curtis-Hall 
62392,"Jour des corneilles, Le","Jour des corneilles, Le",FR,CA,QC,,,,2012,4,Film d'animation,2018-07-26T09:00:00,Jean-Christophe Dessaint 
15005,Welcome Home Roxy Carmichael,Bienvenue Roxy Carmichael,US,,,,,,1990,5,ComÃ©die dramatique,2018-07-27T09:00:00,Jim Abrahams 
29293,Breakfast at Tiffany's,Diamants sur canapÃ©,US,,,,,,1961,3,ComÃ©die sentimentale,2018-07-27T14:00:00,Blake Edwards 
43706,Ratatouille,Ratatouille,US,,,,,,2007,3,Film d'animation,2018-07-27T19:00:00,Brad Bird 
47426,"Grandes Chaleurs, Les","Grandes Chaleurs, Les",CA,QC,,,,,2009,5,ComÃ©die dramatique,2018-07-27T23:06:00,Sophie Lorain 
55925,I Am Number Four,NumÃ©ro quatre,US,,,,,,2011,6,Science-fiction,2018-07-28T00:46:00,D.J. Caruso 
61751,Seven Psychopaths,"Psychopathes, Les",GB,,,,,,2012,4,ComÃ©die,2018-07-28T23:10:00,Martin McDonagh 
1087,Still Crazy,"CinglÃ©s, Les",GB,,,,,,1998,4,ComÃ©die de moeurs,2018-07-29T01:10:00,Brian Gibson 
59351,"Vorstadtkrokodile 3, Die","Crocodiles: Amis pour la vie, Les",DE,,,,,,2011,0,ComÃ©die dramatique,2018-07-29T15:00:00,Wolfgang Groos 
15315,"Vieille qui marchait dans la mer, La","Vieille qui marchait dans la mer, La",FR,,,,,,1991,4,ComÃ©die dramatique,2018-07-30T00:00:00,Laurent Heynemann 
63061,Gare du Nord,Gare du Nord,FR,CA,QC,,,,2013,4,Drame,2018-07-30T01:33:00,Claire Simon 
67273,Fiston,Fiston,FR,,,,,,2014,5,ComÃ©die,2018-07-30T09:00:00,Pascal Bourdiaux 
1895,"Curse of the Jade Scorpion, The","SortilÃ¨ge du scorpion de jade, Le",US,,,,,,2001,4,ComÃ©die,2018-07-30T14:00:00,Woody Allen 
293,Harriet the Spy,Harriet l'espionne,US,,,,,,1996,4,ComÃ©die dramatique,2018-07-31T09:00:00,Bronwen Hughes 
67408,Die wilden HÃ¼hner und die Liebe,Charlotte et sa bande 2 - PremiÃ¨res amours,DE,,,,,,2007,0,ComÃ©die dramatique,2018-08-01T09:00:00,Vivian Naefe 
4600,Dr. Lucille: The Lucille Teasdale Story,Docteur Lucille: Un rÃªve pour la vie,CA,QC,,,,,2000,5,Drame biographique,2018-08-01T14:00:00,George Mihalka 
66924,"Minuscule, la vallÃ©e des fourmis perdues","Minuscule, la vallÃ©e des fourmis perdues",FR,,,,,,2013,0,Film d'animation,2018-08-02T09:00:00,"Thomas Szabo, HÃ©lÃ¨ne Giraud "
4595,Cheaters,"Grande Triche, La",US,,,,,,1999,4,Drame,2018-08-03T09:00:00,John Stockwell 
16643,Postcards from the Edge,Bons baisers d'Hollywood,US,,,,,,1990,4,ComÃ©die satirique,2018-08-03T14:00:00,Mike Nichols 
48836,Alice in Wonderland,Alice au pays des merveilles,US,,,,,,2010,3,ComÃ©die fantaisiste,2018-08-03T19:00:00,Tim Burton 
60349,Gone,Disparue,US,,,,,,2012,5,Thriller,2018-08-04T01:06:00,Heitor Dhalia 
41574,Memoirs of a Geisha,Geisha,US,,,,,,2005,4,Drame de moeurs,2018-08-04T23:10:00,Rob Marshall 
41869,Kamataki,Kamataki,CA,QC,,,,,2005,4,Drame psychologique,2018-08-05T01:40:00,Claude Gagnon 
49428,"American Girl: Chrissa Stands Strong, An","American Girl - Les malheurs de Chrissa, An",US,,,,,,2009,5,Drame,2018-08-05T15:00:00,Martha Coolidge 
28747,Lawrence of Arabia,Lawrence d'Arabie,GB,,,,,,1962,1,Drame historique,2018-08-05T23:00:00,David Lean 
63490,Arwad,Arwad,CA,,,,,,2013,4,Drame,2018-08-06T02:36:00,"Samer Najari, Dominique Chila "
59624,Bienvenue Ã  bord,Bienvenue Ã  bord,FR,,,,,,2011,6,ComÃ©die,2018-08-06T09:00:00,Ãric Lavaine 
68712,"Longest Week, The",Une Semaine sans fin,US,,,,,,2014,5,ComÃ©die sentimentale,2018-08-06T14:00:00,Peter Glanz 
69574,Schatzritter,"Secret de MÃ©lusine, Le",DE,LU,,,,,2012,0,Aventures,2018-08-07T09:00:00,Laura Schroeder 
67428,Die wilden HÃ¼hner und das Leben,Charlotte et sa bande 3 - Vers l'Ã¢ge adulte,DE,,,,,,2008,0,ComÃ©die dramatique,2018-08-08T09:00:00,Vivian Naefe 
65457,Burton and Taylor,Liz Taylor et Richard Burton,GB,,,,,,2013,0,Drame biographique,2018-08-08T14:00:00,Richard Laxton 
1662,102 Dalmatians,"102 Dalmatiens, Les",US,,,,,,2000,5,ComÃ©die fantaisiste,2018-08-09T09:00:00,Kevin Lima 
6451,"Baby-Sitters Club, The","Club des baby-sitters, Le",US,,,,,,1995,5,ComÃ©die dramatique,2018-08-10T09:00:00,Melanie Mayron 
26919,"To Sir, With Love","Jeunes Fauves, Les",GB,,,,,,1966,4,Drame social,2018-08-10T14:00:00,James Clavell 
69837,Alice Through the Looking Glass,Alice de l'autre cÃ´tÃ© du miroir,US,,,,,,2016,5,ComÃ©die fantaisiste,2018-08-10T19:00:00,James Bobin 
58607,MarÃ©cages,MarÃ©cages,CA,QC,,,,,2011,3,Drame,2018-08-10T23:06:00,Guy Ãdoin 
62138,Still Mine,Jusqu'au bout,CA,,,,,,2012,4,Drame,2018-08-11T00:58:00,Michael McGowan 
45907,Revolutionary Road,"Noces rebelles, Les",US,,,,,,2008,4,Drame psychologique,2018-08-11T23:10:00,Sam Mendes 
69667,Man Up,Mensonge blanc,GB,,,,,,2015,4,ComÃ©die sentimentale,2018-08-12T01:25:00,Ben Palmer 
56856,Rio,Rio,US,,,,,,2011,4,Film d'animation,2018-08-12T15:00:00,Carlos Saldanha 
62572,"Place Beyond the Pines, The",Au-delÃ  des pins,US,,,,,,2012,4,Drame de moeurs,2018-08-12T23:00:00,Derek Cianfrance 
12844,"Great Gatsby, The",Gatsby le magnifique,US,,,,,,1974,3,Drame sentimental,2018-08-13T01:20:00,Jack Clayton 
50599,Rien Ã  dÃ©clarer,Rien Ã  dÃ©clarer,FR,BE,,,,,2010,5,ComÃ©die policiÃ¨re,2018-08-13T09:00:00,Dany Boon 
38909,It Must Be Love,"Amour dans la tourmente, Un",US,,,,,,2003,5,Drame sentimental,2018-08-13T14:00:00,Steven Schachter 
242,"First Wives Club, The","Club des ex, Le",US,,,,,,1996,4,ComÃ©die,2018-08-14T09:00:00,Hugh Wilson 
60436,"Smile as Big as the Moon, A",Pour le sourire d'un enfant,US,,,,,,2012,0,Drame,2018-08-15T09:00:00,James Steven Sadwith 
63047,"Phantoms, The","Phantoms - La victoire aprÃ¨s l'Ã©preuve, Les",CA,,,,,,2012,0,Drame sportif,2018-08-15T14:00:00,Sudz Sutherland 
1384,Galaxy Quest,En QuÃªte d'une galaxie,US,,,,,,1999,4,ComÃ©die fantaisiste,2018-08-16T09:00:00,Dean Parisot 
43683,Gracie,Gracie,US,,,,,,2007,5,Drame sportif,2018-08-17T09:00:00,Davis Guggenheim 
26708,Guess Who's Coming to Dinner,Devine qui vient dÃ®ner,US,,,,,,1967,4,ComÃ©die de moeurs,2018-08-17T14:00:00,Stanley Kramer 
38002,Finding Nemo,Trouver Nemo,US,,,,,,2003,3,Film d'animation,2018-08-17T19:00:00,Andrew Stanton 
62906,Catimini,Catimini,CA,QC,,,,,2012,3,Drame social,2018-08-17T23:06:00,Nathalie Saint-Pierre 
45342,Vicky Cristina Barcelona,Vicky Cristina Barcelona,ES,US,,,,,2008,4,ComÃ©die sentimentale,2018-08-18T00:58:00,Woody Allen 
42011,Thank You for Smoking,Merci de fumer,US,,,,,,2005,4,ComÃ©die satirique,2018-08-18T23:10:00,Jason Reitman 
57038,Cedar Rapids,Bienvenue Ã  Cedar Rapids,US,,,,,,2011,4,ComÃ©die,2018-08-19T01:10:00,Miguel Arteta 
37576,Little Secrets,Petits Secrets,US,,,,,,2001,5,ComÃ©die,2018-08-19T15:00:00,Blair Treu 
23574,Midnight Express,"Express de minuit, L'",GB,,,,,,1978,4,Thriller,2018-08-19T23:00:00,Alan Parker 
11757,"Locataire, Le","Locataire, Le",FR,,,,,,1976,3,Drame psychologique,2018-08-20T01:00:00,Roman Polanski 
30398,"Geisha Boy, The","Kid en kimono, Le",US,,,,,,1958,4,ComÃ©die,2018-08-20T09:00:00,Frank Tashlin 
48947,"Joneses, The","Famille Jones, La",US,,,,,,2009,5,ComÃ©die dramatique,2018-08-20T14:00:00,Derrick Borte 
43774,Ma tante Aline,Ma tante Aline,CA,QC,,,,,2007,6,ComÃ©die,2018-08-21T09:00:00,Gabriel Pelletier 
38529,Radio,Radio,US,,,,,,2003,5,Chronique,2018-08-22T09:00:00,Mike Tollin 
48176,"Education, An","Ãducation, Une",GB,,,,,,2009,3,ComÃ©die dramatique,2018-08-22T14:00:00,Lone Scherfig 
61234,Sur la piste du Marsupilami,Sur la piste du Marsupilami,FR,BE,,,,,2012,4,Aventures,2018-08-23T09:00:00,Alain Chabat 
47358,Bandslam,Bandslam,US,,,,,,2009,4,ComÃ©die dramatique,2018-08-24T09:00:00,Todd Graff 
15329,Husbands and Wives,Maris et femmes,US,,,,,,1992,3,ComÃ©die de moeurs,2018-08-24T14:00:00,Woody Allen 
69867,Finding Dory,Trouver Doris,US,,,,,,2016,3,Film d'animation,2018-08-24T19:00:00,"Angus MacLane, Andrew Stanton "
64457,Sarah prÃ©fÃ¨re la course,Sarah prÃ©fÃ¨re la course,CA,QC,,,,,2013,4,Drame psychologique,2018-08-24T23:06:00,ChloÃ© Robichaud 
59333,Inch'Allah,Inch'Allah,CA,QC,,,,,2012,4,Drame,2018-08-25T00:42:00,AnaÃ¯s Barbeau-Lavalette 
67429,Greenshaw's Folly,"Folie de Greenshaw, La",GB,,,,,,2013,0,Drame policier,2018-08-25T15:00:00,Sarah Harding 
30872,"Bridge on the River Kwai, The","Pont de la riviÃ¨re KwaÃ¯, Le",GB,,,,,,1957,2,Drame de guerre,2018-08-25T23:10:00,David Lean 
67921,"Combattants, Les","Combattants, Les",FR,,,,,,2013,4,ComÃ©die dramatique,2018-08-26T02:10:00,Thomas Cailley 
240,Fly Away Home,"Premier Envol, Le",US,,,,,,1996,4,Aventures,2018-08-26T15:00:00,Carroll Ballard 
4879,Taxi Driver,Taxi Driver,US,,,,,,1976,1,Drame de moeurs,2018-08-26T23:00:00,Martin Scorsese 
27480,Repulsion,RÃ©pulsion,GB,,,,,,1965,2,Drame psychologique,2018-08-27T00:53:00,Roman Polanski 
42417,OSS 117: Le Caire - nid d'espions,OSS 117: Le Caire - nid d'espions,FR,,,,,,2006,4,ComÃ©die d'espionnage,2018-08-27T09:00:00,Michel Hazanavicius 
46633,Ghosts of Girlfriends Past,HantÃ© par ses ex,US,,,,,,2009,4,ComÃ©die sentimentale,2018-08-27T14:00:00,Mark Waters 
907,Madeline,Madeline,US,,,,,,1998,4,ComÃ©die,2018-08-28T09:00:00,Daisy von Scherler Mayer 
74236,"Parme convient Ã  Laviolette, Le","Parme convient Ã  Laviolette, Le",FR,CH,,,,,2014,0,Drame policier,2018-08-28T14:00:00,Bruno Gantillon 
67097,Flowers in the Attic,"Enfants du pÃ©chÃ©, Les",US,,,,,,2014,5,Drame,2018-08-28T23:05:00,Deborah Chow 
61595,Der Ganz Grosse Traum,"Incroyable Ãquipe, L'",DE,,,,,,2011,5,Drame sportif,2018-08-29T09:00:00,Sebastian Grobler 
65546,Diana,Diana,GB,,,,,,2013,5,Drame historique,2018-08-29T14:00:00,Oliver Hirschbiegel 
74234,Petals on the Wind,"Enfants du pÃ©chÃ© - Nouveau dÃ©part, Les",US,,,,,,2014,0,Drame,2018-08-29T23:05:00,Karen Moncrieff 
57753,Mr. Popper's Penguins,M. Popper et ses manchots,US,,,,,,2011,4,ComÃ©die,2018-08-30T09:00:00,Mark Waters 
74235,Red in Tooth & Claw,De fourrure et de sang,GB,,,,,,2017,0,Drame policier,2018-08-30T14:00:00,Steve Hughes 
70392,And Then There Were None,Ils Ã©taient dix,GB,,,,,,2015,0,Thriller,2018-08-30T23:05:00,"Craig Viveiros, Basi Akpabio, Rebecca Keane "
46632,17 Again,Encore 17 ans,US,,,,,,2009,5,ComÃ©die fantaisiste,2018-08-31T09:00:00,Burr Steers 
23726,California Suite,Suite California,US,,,,,,1978,4,ComÃ©die,2018-08-31T14:00:00,Herbert Ross 
69213,"Jungle Book, The","Livre de la jungle, Le",US,,,,,,2016,4,Aventures,2018-08-31T19:00:00,Jon Favreau 
47353,"Pieds dans le vide, Les","Pieds dans le vide, Les",CA,QC,,,,,2009,5,ComÃ©die dramatique,2018-08-31T23:06:00,Mariloup Wolfe 
41,Bottle Rocket,TÃªte brÃ»lÃ©e,US,,,,,,1995,5,ComÃ©die de moeurs,2018-09-01T00:52:00,Wes Anderson 
72580,"Ferme et son Ãtat, La","Ferme et son Ãtat, La",CA,QC,,,,,2017,4,Documentaire,2018-09-01T12:30:00,Marc SÃ©guin 
67472,Endless Night,"Nuit qui ne finit pas, La",GB,,,,,,2013,0,Drame policier,2018-09-01T15:00:00,David Moore 
56890,Water For Elephants,De l'eau pour les Ã©lÃ©phants,US,,,,,,2011,4,Drame,2018-09-01T23:10:00,Francis Lawrence 
55645,No Strings Attached,Ãa n'engage Ã  rien,US,,,,,,2011,5,ComÃ©die sentimentale,2018-09-02T01:10:00,Ivan Reitman 
59388,"Nouvelle Guerre des boutons, La","Nouvelle Guerre des boutons, La",FR,,,,,,2011,5,ComÃ©die,2018-09-02T15:00:00,Christophe Barratier 
57769,"Help, The","Couleur des sentiments, La",US,,,,,,2011,4,Drame social,2018-09-02T23:10:00,Tate Taylor 
2537,"Gathering Storm, The",Churchill: Pour l'amour d'un empire,GB,,,,,,2002,4,Drame historique,2018-09-03T01:28:00,Richard Loncraine 
62312,Du vent dans mes mollets,Du vent dans mes mollets,FR,,,,,,2012,4,ComÃ©die dramatique,2018-09-03T09:00:00,Carine Tardieu 
246,Big Night,Ã table,US,,,,,,1996,3,ComÃ©die dramatique,2018-09-03T14:00:00,"Stanley Tucci, Campbell Scott "
16666,Look Who's Talking Too,De quoi j'me mÃªle encore,US,,,,,,1990,6,ComÃ©die,2018-09-04T09:00:00,Amy Heckerling 
74259,"Charbonniers de la mort, Les","Charbonniers de la mort, Les",FR,,,,,,2015,0,Drame policier,2018-09-04T14:00:00,VÃ©ronique Langlois 
74258,If There Be Thorns,Secrets de famille,US,,,,,,2015,0,Drame,2018-09-04T23:05:00,Nancy Savoca 
38214,Freaky Friday,"Un Vendredi dingue, dingue, dingue!",US,,,,,,2003,4,ComÃ©die fantaisiste,2018-09-05T09:00:00,Mark Waters 
31443,MÃ¤dchenjahre einer KÃ¶nigin,"Jeunes AnnÃ©es d'une reine, Les",AT,,,,,,1955,5,ComÃ©die sentimentale,2018-09-05T14:00:00,Ernst Marischka 
74257,Seeds of Yesterday,"Racines du mal, Les",CA,,,,,,2015,0,Drame,2018-09-05T23:05:00,Shawn Ku 
60505,"Odd Life of Timothy Green, The","DrÃ´le de vie de Timothy Green, La",US,,,,,,2012,5,ComÃ©die dramatique,2018-09-06T09:00:00,Peter Hedges 
74256,Death by Persuasion,Mort par conviction,GB,,,,,,2017,0,Drame policier,2018-09-06T14:00:00,Alex Pillai 
70392,And Then There Were None,Ils Ã©taient dix,GB,,,,,,2015,0,Thriller,2018-09-06T23:05:00,"Craig Viveiros, Basi Akpabio, Rebecca Keane "
45650,High School Musical 3: Senior Year,High School Musical 3 - La DerniÃ¨re annÃ©e,US,,,,,,2008,6,ComÃ©die musicale,2018-09-07T09:00:00,Kenny Ortega 
25279,Love Story,"Histoire d'amour, Une",US,,,,,,1970,4,Drame sentimental,2018-09-07T14:00:00,Arthur Hiller 
68356,Cinderella,Cendrillon,US,,,,,,2015,4,Conte fantastique,2018-09-07T19:00:00,Kenneth Branagh 
