ID_TRC,Rue,De,A,Longueur,Arrondissement,DateReleve,Indice_PCI,Etat_PCI,Indice_IRI,Etat_IRI
1621714,"Gouin Ouest, boulevard","des Sources, boulevard","Brunet, rue",316.0036409,Pierrefonds-Roxboro,9/16/2020,97,Excellent,2.80999994,Bon
1621736,"Gouin Ouest, boulevard","Labrosse, rue","des Sources, boulevard",142.5359061,Pierrefonds-Roxboro,9/16/2020,86,Excellent,4.71000004,Moyen
4014041,"Gouin Ouest, boulevard","Gouin Ouest, boulevard","Labrosse, rue",40.95437384,Pierrefonds-Roxboro,9/16/2020,70,Moyen,4.11999989,Moyen
4014042,"Gouin Ouest, boulevard","de Pierrefonds, boulevard","Gouin Ouest, boulevard",31.57557727,Pierrefonds-Roxboro,9/16/2020,97,Excellent,4.73000002,Moyen
1621796,"Gouin Ouest, boulevard","de Pierrefonds, boulevard","de Pierrefonds, boulevard",47.05083432,Pierrefonds-Roxboro,9/16/2020,100,Excellent,5.94999981,Mauvais
1621802,"Gouin Ouest, boulevard","Gouin Ouest, boulevard","de Pierrefonds, boulevard",54.71482466,Pierrefonds-Roxboro,9/16/2020,100,Excellent,2.72000003,Moyen
1622169,"Gouin Ouest, boulevard","8e, avenue","Gouin Ouest, boulevard",43.27258841,Pierrefonds-Roxboro,9/16/2020,100,Excellent,2.46000004,Bon
1622168,"Gouin Ouest, boulevard","6e, avenue","8e, avenue",68.43439172,Pierrefonds-Roxboro,9/16/2020,10,Très mauvais,4.03999996,Moyen
1622166,"Gouin Ouest, boulevard","Gouin Ouest, boulevard","6e, avenue",63.76296215,Pierrefonds-Roxboro,9/16/2020,34,Très mauvais,8.67000008,Très mauvais
1622163,"Gouin Ouest, boulevard","5e Nord, avenue","Gouin Ouest, boulevard",27.8964899,Pierrefonds-Roxboro,9/16/2020,45,Mauvais,18.69000053,Très mauvais
1622162,"Gouin Ouest, boulevard","Gouin Ouest, boulevard","5e Nord, avenue",50.38790947,Pierrefonds-Roxboro,9/16/2020,18,Très mauvais,8.03999996,Très mauvais
4001378,"Gouin Ouest, boulevard","Meighen, rue","Gouin Ouest, boulevard",97.65287553,Pierrefonds-Roxboro,9/16/2020,24,Très mauvais,8.34000015,Très mauvais
4012927,"Gouin Ouest, boulevard","Utilités publiques, rue","Meighen, rue",26.84489722,Pierrefonds-Roxboro,9/16/2020,53,Mauvais,6.38000011,Très mauvais
4012928,"Gouin Ouest, boulevard","Gouin Ouest, boulevard","Utilités publiques, rue",138.7050647,Pierrefonds-Roxboro,9/16/2020,57,Mauvais,4.73999977,Mauvais
1622147,"Gouin Ouest, boulevard","4e Nord, avenue","Gouin Ouest, boulevard",34.02824008,Pierrefonds-Roxboro,9/16/2020,54,Mauvais,4.98999977,Mauvais
4001492,"Gouin Ouest, boulevard","4e Nord, avenue","4e Nord, avenue",31.5723672,Pierrefonds-Roxboro,9/16/2020,26,Très mauvais,5.9000001,Mauvais
4001794,"Gouin Ouest, boulevard","4e Sud, avenue","4e Nord, avenue",30.55890315,Pierrefonds-Roxboro,9/16/2020,57,Mauvais,6.53000021,Très mauvais
4001795,"Gouin Ouest, boulevard","3e Nord, avenue","4e Sud, avenue",68.23322145,Pierrefonds-Roxboro,9/16/2020,17,Très mauvais,7.80000019,Très mauvais
4001489,"Gouin Ouest, boulevard","3e Nord, avenue","3e Nord, avenue",32.70260098,Pierrefonds-Roxboro,9/16/2020,9,Très mauvais,11.85000038,Très mauvais
4001801,"Gouin Ouest, boulevard","3e Sud, avenue","3e Nord, avenue",31.75064734,Pierrefonds-Roxboro,9/16/2020,28,Très mauvais,6.03999996,Très mauvais
4001799,"Gouin Ouest, boulevard","2e Nord, avenue","3e Sud, avenue",59.26327533,Pierrefonds-Roxboro,9/16/2020,10,Très mauvais,7.57999992,Très mauvais
4001372,"Gouin Ouest, boulevard","2e Nord, avenue","2e Nord, avenue",37.8166287,Pierrefonds-Roxboro,9/16/2020,29,Très mauvais,6.42000008,Très mauvais
4001369,"Gouin Ouest, boulevard","du Centre-Commercial, rue","2e Nord, avenue",42.4686121,Pierrefonds-Roxboro,9/16/2020,50,Mauvais,7.80000019,Très mauvais
4001368,"Gouin Ouest, boulevard","1re Nord, avenue","du Centre-Commercial, rue",73.67754912,Pierrefonds-Roxboro,9/16/2020,18,Très mauvais,6.46999979,Très mauvais
1622123,"Gouin Ouest, boulevard",Le Boulevard,"1re Nord, avenue",158.9855832,Pierrefonds-Roxboro,9/16/2020,23,Très mauvais,8.34000015,Très mauvais
1622083,"Gouin Ouest, boulevard","Gouin Ouest, boulevard",Le Boulevard,92.30123195,Pierrefonds-Roxboro,9/16/2020,75,Moyen,3.69000006,Moyen
1622081,"Gouin Ouest, boulevard","2e, rue","Gouin Ouest, boulevard",279.1690492,Pierrefonds-Roxboro,9/16/2020,93,Excellent,3.43000007,Moyen
1622070,"Gouin Ouest, boulevard","Gouin Ouest, boulevard","2e, rue",68.06449535,Pierrefonds-Roxboro,9/16/2020,93,Excellent,4.0999999,Moyen
4004230,"Gouin Ouest, boulevard","Gouin Ouest, boulevard","Gouin Ouest, boulevard",363.7401458,Pierrefonds-Roxboro,9/16/2020,88,Bon,3.5,Moyen
1622072,"Gouin Ouest, boulevard","Dollard, rue","Gouin Ouest, boulevard",240.8628349,Pierrefonds-Roxboro,9/16/2020,66,Moyen,3.29999995,Moyen
1622077,"Gouin Ouest, boulevard","Victoria, rue","Dollard, rue",80.49618805,Pierrefonds-Roxboro,9/16/2020,78,Moyen,4.03000021,Moyen
4000614,"Gouin Ouest, boulevard","Deslauriers, rue","Victoria, rue",189.0782611,Pierrefonds-Roxboro,9/16/2020,100,Excellent,2.31999993,Bon
4000614,"Gouin Ouest, boulevard","Deslauriers, rue","Victoria, rue",189.0782611,Pierrefonds-Roxboro,9/16/2020,100,Excellent,2.31999993,Bon
4006328,"Gouin Ouest, boulevard","Deslauriers, rue","Deslauriers, rue",60.68922517,Pierrefonds-Roxboro,9/16/2020,100,Excellent,1.66999996,Bon
4006328,"Gouin Ouest, boulevard","Deslauriers, rue","Deslauriers, rue",60.68922517,Pierrefonds-Roxboro,9/16/2020,100,Excellent,1.66999996,Bon
1609655,"Gouin Ouest, boulevard","Sunnybrooke, boulevard","Deslauriers, rue",144.0992943,Pierrefonds-Roxboro,9/16/2020,90,Bon,4.07999992,Moyen
1609655,"Gouin Ouest, boulevard","Sunnybrooke, boulevard","Deslauriers, rue",144.0992943,Pierrefonds-Roxboro,9/16/2020,90,Bon,4.07999992,Moyen
4012923,"Gouin Ouest, boulevard","Gouin Ouest, boulevard","Sunnybrooke, boulevard",141.1797855,Pierrefonds-Roxboro,9/16/2020,95,Excellent,4.32999992,Moyen
4012924,"Gouin Ouest, boulevard","Robitaille, rue","Gouin Ouest, boulevard",209.0066125,Pierrefonds-Roxboro,9/16/2020,84,Bon,3.01999998,Moyen
4009251,"Gouin Ouest, boulevard","Non-nommée, voie","Robitaille, rue",68.82994061,Pierrefonds-Roxboro,9/16/2020,66,Moyen,5.78000021,Mauvais
1609622,"Gouin Ouest, boulevard","Alexander, rue","Pierre-Lauzon, rue",127.6726151,Pierrefonds-Roxboro,9/16/2020,50,Mauvais,5.13999987,Mauvais
1609599,"Gouin Ouest, boulevard","Lalande, boulevard","Alexander, rue",62.87629269,Pierrefonds-Roxboro,9/16/2020,56,Mauvais,6.32999992,Très mauvais
1609598,"Gouin Ouest, boulevard","Bonny, rue","Lalande, boulevard",96.48057338,Pierrefonds-Roxboro,9/16/2020,88,Bon,4.19999981,Moyen
4004854,"Gouin Ouest, boulevard","Sainte-Suzanne, rue","Bonny, rue",65.51264769,Pierrefonds-Roxboro,9/16/2020,99,Excellent,7,Très mauvais
1609572,"Gouin Ouest, boulevard","Laurin, rue","Sainte-Suzanne, rue",155.1654163,Pierrefonds-Roxboro,9/16/2020,98,Excellent,4.28000021,Moyen
1609571,"Gouin Ouest, boulevard","Hortie, rue","Laurin, rue",73.63348016,Pierrefonds-Roxboro,9/16/2020,86,Bon,4.8499999,Mauvais
1609570,"Gouin Ouest, boulevard","Olympia, rue","Hortie, rue",80.90769892,Pierrefonds-Roxboro,9/16/2020,90,Bon,4.44000006,Moyen
1609569,"Gouin Ouest, boulevard","d'Orléans, rue","Olympia, rue",83.61125804,Pierrefonds-Roxboro,9/16/2020,94,Excellent,5.07000017,Mauvais
1609568,"Gouin Ouest, boulevard","Félix-McLernan, rue","d'Orléans, rue",111.0440031,Pierrefonds-Roxboro,9/16/2020,87,Bon,3.88000011,Moyen
1609564,"Gouin Ouest, boulevard","Wilfrid, rue","Félix-McLernan, rue",125.3530084,Pierrefonds-Roxboro,9/16/2020,87,Bon,4.01000023,Moyen
1609560,"Gouin Ouest, boulevard","Gouin Ouest, boulevard","Wilfrid, rue",514.6554738,Pierrefonds-Roxboro,9/16/2020,76,Moyen,3.27999997,Moyen
1609556,"Gouin Ouest, boulevard","Pitfield, boulevard","Gouin Ouest, boulevard",85.94701994,Pierrefonds-Roxboro,9/16/2020,96,Excellent,2.9000001,Moyen
1609557,"Gouin Ouest, boulevard","Pitfield, boulevard","Gouin Ouest, boulevard",81.49997485,Pierrefonds-Roxboro,10/9/2020,84,Bon,3.77999997,Moyen
4014309,"Gouin Ouest, boulevard","Gouin Ouest, boulevard","Pitfield, boulevard",20.28655378,Pierrefonds-Roxboro,10/9/2020,79,Moyen,2.25999999,Bon
4014312,"Gouin Ouest, boulevard","Gouin Ouest, boulevard","Pitfield, boulevard",20.8275893,Pierrefonds-Roxboro,9/16/2020,84,Bon,6.90999985,Très mauvais
4014310,"Gouin Ouest, boulevard","Gouin Ouest, boulevard","Gouin Ouest, boulevard",62.65634765,Pierrefonds-Roxboro,10/9/2020,89,Bon,2.48000002,Bon
4014313,"Gouin Ouest, boulevard","Gouin Ouest, boulevard","Gouin Ouest, boulevard",64.91481355,Pierrefonds-Roxboro,9/16/2020,89,Bon,3.06999993,Moyen
4014311,"Gouin Ouest, boulevard","Pitfield, boulevard","Gouin Ouest, boulevard",33.68168534,Pierrefonds-Roxboro,10/9/2020,96,Excellent,4.32000017,Moyen
4014314,"Gouin Ouest, boulevard","Pitfield, boulevard","Gouin Ouest, boulevard",30.77135371,Pierrefonds-Roxboro,9/16/2020,75,Moyen,4.46000004,Moyen
1609543,"Gouin Ouest, boulevard","Gouin Ouest, boulevard","Pitfield, boulevard",72.97503422,Pierrefonds-Roxboro,10/9/2020,89,Bon,3.47000003,Moyen
1609542,"Gouin Ouest, boulevard","Gouin Ouest, boulevard","Pitfield, boulevard",73.8480424,Pierrefonds-Roxboro,9/16/2020,76,Moyen,3.70000005,Moyen
1610882,"Gouin Ouest, boulevard","Gouin Ouest, boulevard","Gouin Ouest, boulevard",79.09850982,Pierrefonds-Roxboro,9/16/2020,66,Moyen,4.17000008,Moyen
4016007,"Gouin Ouest, boulevard","Gouin Ouest, boulevard","Gouin Ouest, boulevard",42.45378341,Ahuntsic-Cartierville,9/16/2020,67,Moyen,4.46000004,Moyen
4016006,"Gouin Ouest, boulevard","du Ruisseau, avenue","Gouin Ouest, boulevard",376.6465165,Ahuntsic-Cartierville,9/16/2020,48,Mauvais,4.61999989,Mauvais
1011064,"Gouin Ouest, boulevard","Non-nommée, voie","du Ruisseau, avenue",44.63196838,Ahuntsic-Cartierville,9/16/2020,100,Excellent,7.21999979,Très mauvais
1010284,"Gouin Ouest, boulevard","de l'Alliance, avenue","Non-nommée, voie",41.57847832,Ahuntsic-Cartierville,9/16/2020,84,Bon,5.21999979,Mauvais
1010283,"Gouin Ouest, boulevard","Green Lane, rue","de l'Alliance, avenue",46.22355992,Ahuntsic-Cartierville,9/16/2020,99,Excellent,5.80000019,Mauvais
1010282,"Gouin Ouest, boulevard","Leblanc, avenue","Green Lane, rue",34.46372296,Ahuntsic-Cartierville,9/16/2020,100,Excellent,4.78000021,Mauvais
1010281,"Gouin Ouest, boulevard","Wood, avenue","Leblanc, avenue",45.93845199,Ahuntsic-Cartierville,9/16/2020,75,Moyen,0,-
1010280,"Gouin Ouest, boulevard","Martin, avenue","Wood, avenue",103.0512455,Ahuntsic-Cartierville,9/16/2020,96,Excellent,4.26000023,Moyen
1010278,"Gouin Ouest, boulevard","LeMesurier, avenue","Martin, avenue",237.5649822,Ahuntsic-Cartierville,9/16/2020,92,Excellent,3.98000002,Moyen
1010273,"Gouin Ouest, boulevard","Wilfrid-Lazure, avenue","Joseph-Saucier, avenue",80.81762074,Ahuntsic-Cartierville,9/16/2020,27,Très mauvais,6.30999994,Très mauvais
1010272,"Gouin Ouest, boulevard","Adhémar-Mailhiot, avenue","Wilfrid-Lazure, avenue",80.27654106,Ahuntsic-Cartierville,9/16/2020,14,Très mauvais,9.21000004,Très mauvais
1010271,"Gouin Ouest, boulevard","Antoine-Berthelet, avenue","Adhémar-Mailhiot, avenue",79.32794534,Ahuntsic-Cartierville,9/16/2020,15,Très mauvais,6.8499999,Très mauvais
1010270,"Gouin Ouest, boulevard","Joseph-Édouard-Samson, avenue","Antoine-Berthelet, avenue",205.6965998,Ahuntsic-Cartierville,9/16/2020,19,Très mauvais,7.17000008,Très mauvais
1010268,"Gouin Ouest, boulevard","Albert-Prévost, avenue","Joseph-Édouard-Samson, avenue",157.3375415,Ahuntsic-Cartierville,9/16/2020,22,Très mauvais,8.32999992,Très mauvais
1010266,"Gouin Ouest, boulevard","Toupin, boulevard","Albert-Prévost, avenue",204.743515,Ahuntsic-Cartierville,9/16/2020,35,Très mauvais,5.30999994,Mauvais
1010265,"Gouin Ouest, boulevard","de Beauséjour, rue","Toupin, boulevard",182.9413376,Ahuntsic-Cartierville,9/16/2020,55,Mauvais,5.94000006,Mauvais
1010264,"Gouin Ouest, boulevard","Jasmin, rue","de Beauséjour, rue",84.21002721,Ahuntsic-Cartierville,9/16/2020,50,Mauvais,6.26999998,Très mauvais
1010263,"Gouin Ouest, boulevard","Olivier, rue","Jasmin, rue",102.4685218,Ahuntsic-Cartierville,9/16/2020,52,Mauvais,4.28999996,Moyen
1010261,"Gouin Ouest, boulevard","Henri-D'Arles, rue","Olivier, rue",178.0106559,Ahuntsic-Cartierville,9/16/2020,61,Moyen,4.67999983,Mauvais
1010258,"Gouin Ouest, boulevard","du Golf, chemin","Henri-D'Arles, rue",168.8538037,Ahuntsic-Cartierville,9/16/2020,59,Mauvais,3.70000005,Moyen
1010256,"Gouin Ouest, boulevard","Cossette, rue","du Golf, chemin",172.0881301,Ahuntsic-Cartierville,9/16/2020,40,Très mauvais,5.61999989,Mauvais
1010255,"Gouin Ouest, boulevard","de Somerset, chemin","Cossette, rue",99.81616713,Ahuntsic-Cartierville,9/16/2020,10,Très mauvais,7.57000017,Très mauvais
1010254,"Gouin Ouest, boulevard","Crevier, rue","de Somerset, chemin",55.64620461,Ahuntsic-Cartierville,9/16/2020,13,Très mauvais,7.11000013,Très mauvais
1010253,"Gouin Ouest, boulevard","Cousineau, rue","Crevier, rue",73.80432333,Ahuntsic-Cartierville,9/16/2020,69,Moyen,4.57000017,Mauvais
4013951,"Gouin Ouest, boulevard","Laurentien, boulevard","Cousineau, rue",86.43907812,Ahuntsic-Cartierville,9/16/2020,57,Mauvais,4.63999987,Mauvais
1010251,"Gouin Ouest, boulevard","Chevalier, rue","Laurentien, boulevard",72.1421439,Ahuntsic-Cartierville,9/16/2020,100,Excellent,3.6400001,Moyen
1010250,"Gouin Ouest, boulevard","Lachapelle, rue","Chevalier, rue",121.8629235,Ahuntsic-Cartierville,9/16/2020,93,Excellent,3.5,Moyen
1010249,"Gouin Ouest, boulevard","Ranger, rue","Lachapelle, rue",81.41990351,Ahuntsic-Cartierville,9/16/2020,64,Moyen,5.19999981,Mauvais
1010248,"Gouin Ouest, boulevard","Ranger, rue","Ranger, rue",47.88241014,Ahuntsic-Cartierville,9/16/2020,66,Moyen,3.61999989,Moyen
1010247,"Gouin Ouest, boulevard","Grenet, rue","Ranger, rue",46.61180364,Ahuntsic-Cartierville,9/16/2020,67,Moyen,5.11999989,Mauvais
1010246,"Gouin Ouest, boulevard","Grenet, rue","Grenet, rue",50.67969129,Ahuntsic-Cartierville,9/16/2020,30,Très mauvais,6.76000023,Très mauvais
1010245,"Gouin Ouest, boulevard","De Serres, rue","Grenet, rue",97.74658275,Ahuntsic-Cartierville,9/16/2020,27,Très mauvais,5.51999998,Mauvais
1010244,"Gouin Ouest, boulevard","Gouin Ouest, boulevard","De Serres, rue",41.13360525,Ahuntsic-Cartierville,9/16/2020,22,Très mauvais,7.0999999,Très mauvais
1624777,"Gouin Ouest, boulevard","de la Miséricorde, avenue","Gouin Ouest, boulevard",43.77027225,Ahuntsic-Cartierville,11/29/2020,21,Très mauvais,6.17999983,Très mauvais
1624776,"Gouin Ouest, boulevard","de la Miséricorde, avenue","Gouin Ouest, boulevard",44.81832002,Ahuntsic-Cartierville,9/16/2020,2,Très mauvais,4.80999994,Mauvais
1010243,"Gouin Ouest, boulevard","Fréchette, rue","de la Miséricorde, avenue",80.06998343,Ahuntsic-Cartierville,11/29/2020,50,Mauvais,5.51000023,Mauvais
1624778,"Gouin Ouest, boulevard","Fréchette, rue","de la Miséricorde, avenue",80.50304094,Ahuntsic-Cartierville,9/16/2020,11,Très mauvais,6.78999996,Très mauvais
1010241,"Gouin Ouest, boulevard","Non-nommée, voie","Fréchette, rue",54.52633469,Ahuntsic-Cartierville,11/29/2020,30,Très mauvais,10.22000027,Très mauvais
1624779,"Gouin Ouest, boulevard","Non-nommée, voie","Fréchette, rue",52.86930311,Ahuntsic-Cartierville,9/16/2020,24,Très mauvais,6.92999983,Très mauvais
1624781,"Gouin Ouest, boulevard","Notre-Dame-des-Anges, rue","Non-nommée, voie",32.43790195,Ahuntsic-Cartierville,11/29/2020,56,Mauvais,6.51000023,Très mauvais
4008677,"Gouin Ouest, boulevard","Non-nommée, voie","Non-nommée, voie",107.9269248,Ahuntsic-Cartierville,9/16/2020,6,Très mauvais,9.57999992,Très mauvais
1010239,"Gouin Ouest, boulevard","Non-nommée, voie","Notre-Dame-des-Anges, rue",71.764481,Ahuntsic-Cartierville,11/29/2020,48,Mauvais,6.76000023,Très mauvais
1624782,"Gouin Ouest, boulevard","Saint-Évariste, rue","Non-nommée, voie",93.13605178,Ahuntsic-Cartierville,11/29/2020,37,Très mauvais,5.94000006,Mauvais
1624783,"Gouin Ouest, boulevard","Saint-Évariste, rue","Non-nommée, voie",92.70537288,Ahuntsic-Cartierville,9/16/2020,19,Très mauvais,8.60000038,Très mauvais
1624786,"Gouin Ouest, boulevard","Saint-Germain, place","Saint-Évariste, rue",46.18668825,Ahuntsic-Cartierville,9/16/2020,19,Très mauvais,9.78999996,Très mauvais
1010237,"Gouin Ouest, boulevard","Saint-Germain, boulevard","Saint-Germain, place",29.39142308,Ahuntsic-Cartierville,9/16/2020,48,Mauvais,7.01999998,Très mauvais
1010236,"Gouin Ouest, boulevard","O'Brien, boulevard","Saint-Germain, boulevard",72.8772258,Ahuntsic-Cartierville,9/16/2020,78,Moyen,3.94000006,Moyen
1010235,"Gouin Ouest, boulevard","Lavigne, rue","O'Brien, boulevard",84.0061725,Ahuntsic-Cartierville,9/16/2020,85,Bon,5.25,Mauvais
1010234,"Gouin Ouest, boulevard","de La Minerve, place","Lavigne, rue",69.95386804,Ahuntsic-Cartierville,9/16/2020,11,Très mauvais,7.53000021,Très mauvais
1010233,"Gouin Ouest, boulevard","Guertin, rue","de La Minerve, place",89.96725707,Ahuntsic-Cartierville,9/16/2020,11,Très mauvais,10.59000015,Très mauvais
1010232,"Gouin Ouest, boulevard","Filion, rue","Guertin, rue",85.89644877,Ahuntsic-Cartierville,11/29/2020,26,Très mauvais,8.76000023,Très mauvais
4015738,"Gouin Ouest, boulevard","Gouin Ouest, boulevard","Filion, rue",37.96128342,Ahuntsic-Cartierville,11/29/2020,38,Très mauvais,6.94000006,Très mauvais
4015739,"Gouin Ouest, boulevard","Gouin Ouest, boulevard","Gouin Ouest, boulevard",46.77667507,Ahuntsic-Cartierville,11/29/2020,60,Mauvais,3.92000008,Moyen
4015737,"Gouin Ouest, boulevard","Colbert, avenue","Gouin Ouest, boulevard",82.28909673,Ahuntsic-Cartierville,11/29/2020,24,Très mauvais,7.42000008,Très mauvais
1020362,"Gouin Ouest, boulevard","Bohlé, rue","Colbert, avenue",72.85934668,Ahuntsic-Cartierville,11/29/2020,43,Mauvais,5.57000017,Mauvais
1020360,"Gouin Ouest, boulevard","De Poutrincourt, avenue","Bohlé, rue",226.0348018,Ahuntsic-Cartierville,9/16/2020,84,Bon,5.30999994,Mauvais
1020359,"Gouin Ouest, boulevard","René-Guénette, place","De Poutrincourt, avenue",131.0035088,Ahuntsic-Cartierville,9/16/2020,64,Moyen,4.55000019,Mauvais
1020359,"Gouin Ouest, boulevard","René-Guénette, place","De Poutrincourt, avenue",131.0035088,Ahuntsic-Cartierville,9/16/2020,64,Moyen,4.55000019,Mauvais
1020358,"Gouin Ouest, boulevard","Taylor, boulevard","René-Guénette, place",50.2191,Ahuntsic-Cartierville,9/16/2020,92,Excellent,3.66000009,Moyen
1020357,"Gouin Ouest, boulevard","De Saint-Castin, avenue","Taylor, boulevard",77.93360976,Ahuntsic-Cartierville,9/16/2020,83,Bon,5.65999985,Mauvais
1020356,"Gouin Ouest, boulevard","de l'Acadie, boulevard","De Saint-Castin, avenue",64.5686581,Ahuntsic-Cartierville,9/16/2020,94,Excellent,4.36999989,Moyen
1020354,"Gouin Ouest, boulevard","Valmont, rue","de l'Acadie, boulevard",82.15551764,Ahuntsic-Cartierville,9/16/2020,98,Excellent,3.51999998,Moyen
1020353,"Gouin Ouest, boulevard","Desenclaves, rue","Valmont, rue",81.6131462,Ahuntsic-Cartierville,9/16/2020,85,Bon,5.73000002,Mauvais
1020352,"Gouin Ouest, boulevard","du Bois-de-Boulogne, avenue","Desenclaves, rue",45.10971638,Ahuntsic-Cartierville,9/16/2020,96,Excellent,3.13000011,Moyen
1020351,"Gouin Ouest, boulevard","du Bois-de-Boulogne, avenue","du Bois-de-Boulogne, avenue",29.30078247,Ahuntsic-Cartierville,9/16/2020,98,Excellent,3.69000006,Moyen
1020350,"Gouin Ouest, boulevard","De Saint-Réal, rue","du Bois-de-Boulogne, avenue",66.10228955,Ahuntsic-Cartierville,9/16/2020,99,Excellent,2.6400001,Moyen
1020347,"Gouin Ouest, boulevard","Letellier, rue","Columbia, avenue",41.97035349,Ahuntsic-Cartierville,9/16/2020,84,Bon,5.30000019,Mauvais
1020346,"Gouin Ouest, boulevard","Gouin Ouest, boulevard","Letellier, rue",147.3661282,Ahuntsic-Cartierville,9/16/2020,84,Bon,4.46999979,Moyen
1030231,"Gouin Ouest, boulevard","Poincaré, rue","Gouin Ouest, boulevard",93.8516037,Ahuntsic-Cartierville,9/16/2020,90,Bon,6.51000023,Très mauvais
1030228,"Gouin Ouest, boulevard","Gouin Ouest, boulevard","Poincaré, rue",298.8819004,Ahuntsic-Cartierville,9/16/2020,89,Bon,3.18000007,Moyen
1624765,"Gouin Ouest, boulevard","De Salaberry, rue","Gouin Ouest, boulevard",34.97319977,Ahuntsic-Cartierville,9/16/2020,79,Bon,4.69999981,Moyen
1624766,"Gouin Ouest, boulevard","Gouin Ouest, boulevard","De Salaberry, rue",71.3320163,Ahuntsic-Cartierville,9/16/2020,79,Bon,3.32999992,Bon
4011712,"Gouin Ouest, boulevard","Gouin Ouest, boulevard","Gouin Ouest, boulevard",391.1596272,Ahuntsic-Cartierville,9/16/2020,74,Bon,3.93000007,Moyen
4011713,"Gouin Ouest, boulevard","Norwood, avenue","Gouin Ouest, boulevard",112.8256041,Ahuntsic-Cartierville,9/16/2020,79,Bon,2.94000006,Bon
1030219,"Gouin Ouest, boulevard","Norwood, avenue","Norwood, avenue",77.01181237,Ahuntsic-Cartierville,9/16/2020,62,Moyen,5.94000006,Mauvais
4008645,"Gouin Ouest, boulevard","Tanguay, rue","Norwood, avenue",47.77526184,Ahuntsic-Cartierville,9/16/2020,67,Moyen,9.14000034,Très mauvais
4008646,"Gouin Ouest, boulevard","Bellefleur, place","Tanguay, rue",28.20761801,Ahuntsic-Cartierville,9/16/2020,81,Bon,5.88000011,Mauvais
1030215,"Gouin Ouest, boulevard","Verville, rue","Bellefleur, place",112.4665097,Ahuntsic-Cartierville,9/16/2020,84,Bon,3.5,Bon
1030214,"Gouin Ouest, boulevard","Jeanne-Mance, rue","Verville, rue",94.32618075,Ahuntsic-Cartierville,9/16/2020,87,Excellent,3.08999991,Bon
1030212,"Gouin Ouest, boulevard","Tolhurst, rue","Jeanne-Mance, rue",85.53528223,Ahuntsic-Cartierville,9/16/2020,85,Bon,3.21000004,Bon
1030211,"Gouin Ouest, boulevard","Meunier, rue","Tolhurst, rue",100.8882001,Ahuntsic-Cartierville,9/16/2020,90,Excellent,4.76000023,Moyen
1030209,"Gouin Ouest, boulevard","de l'Esplanade, avenue","Meunier, rue",90.98986043,Ahuntsic-Cartierville,9/16/2020,95,Excellent,4.42000008,Moyen
1030208,"Gouin Ouest, boulevard","Waverly, rue","de l'Esplanade, avenue",83.89931027,Ahuntsic-Cartierville,9/16/2020,94,Excellent,3.77999997,Moyen
1030207,"Gouin Ouest, boulevard","Saint-Urbain, rue","Waverly, rue",86.23217518,Ahuntsic-Cartierville,9/16/2020,88,Excellent,5.23000002,Moyen
1030206,"Gouin Ouest, boulevard","Clark, rue","Saint-Urbain, rue",80.09713898,Ahuntsic-Cartierville,9/16/2020,89,Excellent,4.23999977,Moyen
1030205,"Gouin Ouest, boulevard","Gouin Est, boulevard","Clark, rue",112.9435517,Ahuntsic-Cartierville,9/16/2020,94,Excellent,3.3599999,Bon
1605433,"Gowans, avenue","Montréal-Toronto, boulevard","des Érables, rue",137.318199,Lachine,9/23/2020,86,Excellent,5.05999994,Moyen
1280198,"Goyer, rue","Decelles, avenue","de la Côte-des-Neiges, chemin",384.9808214,Côte-des-Neiges-Notre-Dame-de-Grâce,11/27/2020,62,Bon,3.13000011,Bon
1622351,"Goyer, rue","Goyer, chemin","Decelles, avenue",81.43125602,Côte-des-Neiges-Notre-Dame-de-Grâce,11/27/2020,80,Bon,3.9000001,Bon
1600685,"Goyer, rue","Hudson, chemin","Goyer, chemin",126.2026703,Côte-des-Neiges-Notre-Dame-de-Grâce,11/27/2020,86,Excellent,2.92000008,Bon
1280195,"Goyer, rue","de Darlington, avenue","Hudson, chemin",322.7678948,Côte-des-Neiges-Notre-Dame-de-Grâce,11/27/2020,85,Excellent,3.5,Bon
1600345,"Goyer, rue","Wilderton, avenue","de Darlington, avenue",367.8165529,Côte-des-Neiges-Notre-Dame-de-Grâce,11/27/2020,85,Excellent,4.19999981,Moyen
1370590,"Grand Trunk, rue","Charlevoix, rue","D'Argenson, rue",262.5722187,Le Sud-Ouest,9/23/2020,32,Mauvais,6,Moyen
1370589,"Grand Trunk, rue","Ropery, rue","Charlevoix, rue",200.9202904,Le Sud-Ouest,9/23/2020,49,Moyen,5.46999979,Moyen
1370588,"Grand Trunk, rue","Laprairie, rue","Ropery, rue",137.2901063,Le Sud-Ouest,9/23/2020,46,Moyen,4.26000023,Moyen
1370587,"Grand Trunk, rue","d'Hibernia, rue","Laprairie, rue",50.29704673,Le Sud-Ouest,9/23/2020,19,Très mauvais,6.71999979,Mauvais
1370586,"Grand Trunk, rue","Island, rue","d'Hibernia, rue",89.15205305,Le Sud-Ouest,9/23/2020,37,Mauvais,6.32999992,Mauvais
1370585,"Grand Trunk, rue","Soulanges, rue","Island, rue",87.8350514,Le Sud-Ouest,9/23/2020,42,Moyen,4.30000019,Moyen
1370584,"Grand Trunk, rue","Jardin, rue","Soulanges, rue",73.39852387,Le Sud-Ouest,9/23/2020,40,Mauvais,4.46000004,Moyen
